0,-17,-69,154,-155,274,430,-617,619,-840,-1100,1389,1392,-1715,-2079,2470,2474,-2899,-3367,3860,-3865,4392,4964,-5559,5565,-6194,-6870,7567,7574,-8305,-9085,9884,9892,-10725,-11609,12510,-12519,13454,14442,-15445,15455,-16492,-17584,18689,18700,-19839,-21035,22242,22254,-23495,-24795,26104,-26117,27460,28864,-30275,30289,-31734,-33242,34755,34770,-36317,-37929,39544,39560,-41209,-42925,44642,-44659,46410,48230,-50049,50067,-51920,-53844,55765,55784,-57739,-59767,61790,61810,-63867,-65999,68124,-68145,70304,72540,-74767,74789,-77050,-79390,81719,81742,-84105,-86549,88980,89004,-91469,-94017,96550
0,18,67,152,-157,-278,-425,-613,623,847,1092,1383,1398,1725,2068,2462,2482,2912,3353,3850,-3875,-4408,-4947,-5547,5577,6213,6850,7553,7588,8327,9062,9868,9908,10750,11583,12492,-12537,-13482,-14413,-15425,15475,16523,17552,18667,18722,19873,21000,22218,22278,23532,24757,26078,-26143,-27500,-28823,-30247,30317,31777,33198,34725,34800,36363,37882,39512,39592,41258,42875,44608,-44693,-46462,-48177,-50013,50103,51975,53788,55727,55822,57797,59708,61750,61850,63928,65937,68082,-68187,-70368,-72475,-74723,74833,77117,79322,81673,81788,84175,86478,88932,89052,91542,93943,96500
0,-16,-71,151,-158,270,435,-611,625,-833,-1108,1380,1401,-1705,-2090,2458,2486,-2886,-3381,3845,-3880,4376,4981,-5541,5583,-6175,-6890,7546,7595,-8283,-9108,9860,9916,-10700,-11635,12483,-12546,13426,14471,-15415,15485,-16461,-17616,18656,18733,-19805,-21070,22206,22290,-23458,-24833,26065,-26156,27420,28905,-30233,30331,-31691,-33286,34710,34815,-36271,-37976,39496,39608,-41160,-42975,44591,-44710,46358,48283,-49995,50121,-51865,-53900,55708,55841,-57681,-59826,61730,61870,-63806,-66061,68061,-68208,70240,72605,-74701,74855,-76983,-79458,81650,81811,-84035,-86620,88908,89076,-91396,-94091,96475
0,19,65,149,-160,-282,-420,-607,629,854,1084,1374,1407,1735,2057,2450,2494,2925,3339,3835,-3890,-4424,-4930,-5529,5595,6232,6830,7532,7609,8349,9039,9844,9932,10775,11557,12465,-12564,-13510,-14384,-15395,15505,16554,17520,18634,18755,19907,20965,22182,22314,23569,24719,26039,-26182,-27540,-28782,-30205,30359,31820,33154,34680,34845,36409,37835,39464,39640,41307,42825,44557,-44744,-46514,-48124,-49959,50157,52030,53732,55670,55879,57855,59649,61690,61910,63989,65875,68019,-68250,-70432,-72410,-74657,74899,77184,79254,81604,81857,84245,86407,88860,89124,91615,93869,96425
0,-15,-73,148,-161,266,440,-605,631,-826,-1116,1371,1410,-1695,-2101,2446,2498,-2873,-3395,3830,-3895,4360,4998,-5523,5601,-6156,-6910,7525,7616,-8261,-9131,9836,9940,-10675,-11661,12456,-12573,13398,14500,-15385,15515,-16430,-17648,18623,18766,-19771,-21105,22170,22326,-23421,-24871,26026,-26195,27380,28946,-30191,30373,-31648,-33330,34665,34860,-36225,-38023,39448,39656,-41111,-43025,44540,-44761,46306,48336,-49941,50175,-51810,-53956,55651,55898,-57623,-59885,61670,61930,-63745,-66123,67998,-68271,70176,72670,-74635,74921,-76916,-79526,81581,81880,-83965,-86691,88836,89148,-91323,-94165,96400
0,20,63,146,-163,-286,-415,-601,635,861,1076,1365,1416,1745,2046,2438,2506,2938,3325,3820,-3905,-4440,-4913,-5511,5613,6251,6810,7511,7630,8371,9016,9820,9956,10800,11531,12438,-12591,-13538,-14355,-15365,15535,16585,17488,18601,18788,19941,20930,22146,22350,23606,24681,26000,-26221,-27580,-28741,-30163,30401,31863,33110,34635,34890,36455,37788,39416,39688,41356,42775,44506,-44795,-46566,-48071,-49905,50211,52085,53676,55613,55936,57913,59590,61630,61970,64050,65813,67956,-68313,-70496,-72345,-74591,74965,77251,79186,81535,81926,84315,86336,88788,89196,91688,93795,96350
0,-14,-75,145,-164,262,445,-599,637,-819,-1124,1362,1419,-1685,-2112,2434,2510,-2860,-3409,3815,-3910,4344,5015,-5505,5619,-6137,-6930,7504,7637,-8239,-9154,9812,9964,-10650,-11687,12429,-12600,13370,14529,-15355,15545,-16399,-17680,18590,18799,-19737,-21140,22134,22362,-23384,-24909,25987,-26234,27340,28987,-30149,30415,-31605,-33374,34620,34905,-36179,-38070,39400,39704,-41062,-43075,44489,-44812,46254,48389,-49887,50229,-51755,-54012,55594,55955,-57565,-59944,61610,61990,-63684,-66185,67935,-68334,70112,72735,-74569,74987,-76849,-79594,81512,81949,-83895,-86762,88764,89220,-91250,-94239,96325
0,21,61,143,-166,-290,-410,-595,641,868,1068,1356,1425,1755,2035,2426,2518,2951,3311,3805,-3920,-4456,-4896,-5493,5631,6270,6790,7490,7651,8393,8993,9796,9980,10825,11505,12411,-12618,-13566,-14326,-15335,15565,16616,17456,18568,18821,19975,20895,22110,22386,23643,24643,25961,-26260,-27620,-28700,-30121,30443,31906,33066,34590,34935,36501,37741,39368,39736,41405,42725,44455,-44846,-46618,-48018,-49851,50265,52140,53620,55556,55993,57971,59531,61570,62030,64111,65751,67893,-68376,-70560,-72280,-74525,75031,77318,79118,81466,81995,84385,86265,88716,89268,91761,93721,96275
0,-13,-77,142,-167,258,450,-593,643,-812,-1132,1353,1428,-1675,-2123,2422,2522,-2847,-3423,3800,-3925,4328,5032,-5487,5637,-6118,-6950,7483,7658,-8217,-9177,9788,9988,-10625,-11713,12402,-12627,13342,14558,-15325,15575,-16368,-17712,18557,18832,-19703,-21175,22098,22398,-23347,-24947,25948,-26273,27300,29028,-30107,30457,-31562,-33418,34575,34950,-36133,-38117,39352,39752,-41013,-43125,44438,-44863,46202,48442,-49833,50283,-51700,-54068,55537,56012,-57507,-60003,61550,62050,-63623,-66247,67872,-68397,70048,72800,-74503,75053,-76782,-79662,81443,82018,-83825,-86833,88692,89292,-91177,-94313,96250
0,22,59,140,-169,-294,-405,-589,647,875,1060,1347,1434,1765,2024,2414,2530,2964,3297,3790,-3935,-4472,-4879,-5475,5649,6289,6770,7469,7672,8415,8970,9772,10004,10850,11479,12384,-12645,-13594,-14297,-15305,15595,16647,17424,18535,18854,20009,20860,22074,22422,23680,24605,25922,-26299,-27660,-28659,-30079,30485,31949,33022,34545,34980,36547,37694,39320,39784,41454,42675,44404,-44897,-46670,-47965,-49797,50319,52195,53564,55499,56050,58029,59472,61510,62090,64172,65689,67830,-68439,-70624,-72215,-74459,75097,77385,79050,81397,82064,84455,86194,88644,89340,91834,93647,96200
