0,2,70,-96,382,-440,-780,-860,862,946,1422,-1532,-2390,2532,3280,3442,3446,3612,4496,-4690,6120,-6346,-7502,-7746,7752,8000,9292,-9570,-11572,11882,13446,13772,13780,14110,15810,-16172,18746,-19140,-21112,-21520,21530,21942,24050,-24496,-27642,28120,30500,30990,31002,31496,34012,-34542,38260,-38822,-41610,-42182,42196,42772,45696,-46310,-50600,51246,54442,55096,55112,55770,59102,-59800,64662,-65392,-68996,-69732,69750,70490,74230,-75012,-80446,81260,85272,86090,86110,86932,91080,-91946,97952,-98850,-103270,-104170,104192,105096,109652,-110602,-117180,118162,122990,123972,123996,124982,129946,-130980
0,8,95,-159,280,-384,-703,-859,863,1035,1528,-1760,-2123,2395,3120,3440,3448,3784,4683,-5083,5688,-6128,-7259,-7743,7755,8255,9560,-10128,-10975,11583,13120,13768,13784,14448,16159,-16895,17984,-18760,-20703,-21515,21535,22363,24480,-25384,-26715,27659,30008,30984,31008,32000,34523,-35595,37168,-38280,-41035,-42175,42203,43359,46288,-47528,-49343,50623,53784,55088,55120,56440,59775,-61183,63240,-64688,-68255,-69723,69759,71243,74984,-76560,-78859,80475,84448,86080,86120,87768,91915,-93659,96200,-97984,-102363,-104159,104203,106015,110568,-112480,-115263,117215,122000,123960,124008,125984,130943,-133023
0,17,32,-97,380,-561,-636,-857,865,1120,1225,-1536,-2385,2812,2977,3436,3452,3945,4140,-4697,6112,-6785,-7040,-7737,7761,8492,8777,-9580,-11561,12480,12825,13760,13792,14761,15136,-16185,18732,-19897,-20332,-21505,21545,22752,23217,-24512,-27625,29036,29561,30972,31020,32465,33020,-34561,38240,-39897,-40512,-42161,42217,43900,44545,-46332,-50577,52480,53185,55072,55136,57057,57792,-59825,64636,-66785,-67580,-69705,69777,71936,72761,-75040,-80417,82812,83697,86060,86140,88537,89452,-91977,97920,-100561,-101536,-104137,104225,106860,107865,-110636,-117145,120032,121097,123936,124032,126905,128000,-131017
0,50,94,156,-284,-386,-496,-856,866,1326,1524,1750,2134,2400,2664,3434,3454,4324,4676,5066,-5706,-6136,-6554,-7734,7764,9044,9550,10104,11000,11594,12166,13756,13796,15486,16146,16864,-18016,-18774,-19500,-21500,21550,23650,24464,25346,26754,27676,28556,30966,31026,33536,34504,35550,-37214,-38300,-39334,-42154,42224,45144,46266,47476,49396,50646,51834,55064,55144,58474,59750,61124,-63300,-64714,-66056,-69696,69786,73526,74956,76494,78926,80504,82000,86050,86150,90300,91884,93586,-96274,-98016,-99666,-104126,104236,108796,110534,112400,115344,117250,119054,123924,124044,129014,130906,132936
0,68,93,128,-325,-388,-445,-853,869,1413,1520,1653,2244,2405,2544,3428,3460,4480,4669,4900,-5885,-6144,-6365,-7725,7773,9269,9540,9869,11248,11605,11908,13744,13808,15780,16133,16560,-18333,-18788,-19173,-21485,21565,24013,24448,24973,27140,27693,28160,30948,31044,33968,34485,35108,-37669,-38320,-38869,-42133,42245,45645,46244,46965,49920,50669,51300,55040,55168,59044,59725,60544,-63893,-64740,-65453,-69669,69813,74165,74928,75845,79588,80533,81328,86020,86180,91008,91853,92868,-97005,-98048,-98925,-104093,104269,109573,110500,111613,116144,117285,118244,123888,124080,129860,130869,132080
0,-19,-99,200,-231,376,624,-851,871,-1136,-1544,1891,1984,-2375,-2951,3424,3464,-3975,-4711,5304,-5459,6096,7000,-7719,7779,-8536,-9600,10439,10656,-11539,-12771,13736,13816,-14819,-16211,17296,-17575,18704,20264,-21475,21575,-22824,-24544,25875,26216,-27591,-29479,30936,31056,-32551,-34599,36176,-36579,38200,40416,-42119,42259,-44000,-46376,48199,48664,-50531,-53075,55024,55184,-57171,-59875,61944,-62471,64584,67456,-69651,69831,-72064,-75096,77411,78000,-80359,-83559,86000,86200,-88679,-92039,94600,-95251,97856,101384,-104071,104291,-107016,-110704,113511,114224,-117075,-120931,123864,124104,-127075,-131091,134144
0,16,92,-190,242,-390,-642,-850,872,1112,1516,-1860,-2016,2410,2990,3422,3466,3930,4662,-5252,5512,-6152,-7060,-7716,7782,8470,9530,-10366,-10730,11616,12852,13732,13820,14732,16120,-17202,17670,-18802,-20366,-21470,21580,22716,24432,-25760,-26332,27710,29602,30930,31062,32422,34466,-36040,36716,-38340,-40560,-42112,42266,43850,46222,-48042,-48822,50692,53240,55016,55192,57000,59700,-61766,62650,-64766,-67642,-69642,69840,71872,74900,-77212,-78200,80562,83766,85990,86210,88466,91822,-94380,95472,-98080,-101612,-104060,104302,106782,110466,-113270,-114466,117320,121180,123852,124116,126820,130832,-133882
0,-74,-100,-120,338,374,430,-848,874,-1440,-1548,-1624,-2278,-2370,-2508,3418,3470,-4528,-4718,-4850,5940,6088,6308,-7710,7788,-9338,-9610,-9798,-11324,-11528,-11830,13724,13828,-15870,-16224,-16468,18430,18690,19074,-21460,21590,-24124,-24560,-24860,-27258,-27574,-28040,30918,31074,-34100,-34618,-34974,37808,38180,38728,-42098,42280,-45798,-46398,-46810,-50080,-50508,-51138,55000,55208,-59218,-59900,-60368,64074,64558,65270,-69624,69858,-74360,-75124,-75648,-79790,-80330,-81124,85970,86230,-91224,-92070,-92650,97228,97824,98700,-104038,104324,-109810,-110738,-111374,-116388,-117040,-117998,123828,124140,-130118,-131128,-131820
0,-45,-101,-165,272,372,512,-845,877,-1300,-1552,-1780,-2101,-2365,-2701,3412,3476,-4277,-4725,-5117,5652,6080,6612,-7701,7797,-8976,-9620,-10176,-10925,-11517,-12245,13712,13840,-15397,-16237,-16957,17920,18676,19600,-21445,21605,-23540,-24576,-25460,-26637,-27557,-28677,30900,31092,-33405,-34637,-35685,37076,38160,39476,-42077,42301,-44992,-46420,-47632,-49237,-50485,-51997,54976,55232,-58301,-59925,-61301,63120,64532,66240,-69597,69885,-73332,-75152,-76692,-78725,-80301,-82205,85940,86260,-90085,-92101,-93805,96052,97792,99892,-104005,104357,-108560,-110772,-112640,-115101,-117005,-119301,123792,124176,-128757,-131165,-133197
0,-20,-28,90,-394,578,618,-844,878,-1144,-1200,1508,2420,-2850,-2938,3410,3478,-3990,-4094,4648,-6168,6844,6980,-7698,7800,-8558,-8710,9510,11638,-12560,-12744,13708,13844,-14848,-15048,16094,-18830,19998,20230,-21440,21610,-22860,-23108,24400,27744,-29158,-29438,30894,31098,-32594,-32890,34428,-38380,40040,40368,-42070,42308,-44050,-44394,46178,50738,-52644,-53020,54968,55240,-57228,-57620,59650,-64818,66970,67394,-69588,69894,-72128,-72568,74844,80620,-83018,-83490,85930,86270,-88750,-89238,91760,-98144,100788,101308,-103994,104368,-107094,-107630,110398,117390,-120280,-120848,123780,124188,-127160,-127744,130758
