"1/3864"
"1/966"
"2/483"
"25/3864"
"7/552"
"8/483"
"25/966"
"121/3864"
"169/3864"
"32/483"
"289/3864"
"361/3864"
"50/483"
"121/966"
"625/3864"
"169/966"
"841/3864"
"961/3864"
"128/483"
"289/966"
"175/552"
"1369/3864"
"361/966"
"200/483"
"1681/3864"
"1849/3864"
"242/483"
"2209/3864"
"343/552"
"625/966"
"338/483"
"2809/3864"
"3025/3864"
"841/966"
"3481/3864"
"3721/3864"
"961/966"
"512/483"
"4489/3864"
"578/483"
"5041/3864"
"5329/3864"
"1369/966"
"722/483"
"847/552"
"6241/3864"
"800/483"
"1681/966"
"7225/3864"
"1849/966"
"7921/3864"
"1183/552"
"2209/966"
"9025/3864"
"1250/483"
"10201/3864"
"10609/3864"
"1352/483"
"2809/966"
"11881/3864"
"3025/966"
"12769/3864"
"1682/483"
"3481/966"
"2023/552"
"14641/3864"
"3721/966"
"1922/483"
"16129/3864"
"2048/483"
"17161/3864"
"2527/552"
"2312/483"
"18769/3864"
"5041/966"
"20449/3864"
"21025/3864"
"5329/966"
"2738/483"
"22801/3864"
"24025/3864"
"6241/966"
"3200/483"
"26569/3864"
"3362/483"
"28561/3864"
"7225/966"
"29929/3864"
"4375/552"
"7921/966"
"32041/3864"
"34225/3864"
"34969/3864"
"4418/483"
"9025/966"
"37249/3864"
"38809/3864"
"5000/483"
"10201/966"
"42025/3864"
"10609/966"
"44521/3864"
"5618/483"
"46225/3864"
"6727/552"
"6050/483"
"51529/3864"
"52441/3864"
"6728/483"
"57121/3864"
"14641/966"
"7442/483"
"61009/3864"
"7688/483"
"16129/966"
"66049/3864"
"9583/552"
"17161/966"
"72361/3864"
"73441/3864"
"18769/966"
"78961/3864"
"10082/483"
"20449/966"
"83521/3864"
"10952/483"
"12943/552"
"96721/3864"
"97969/3864"
"12482/483"
"104329/3864"
"26569/966"
"28561/966"
"124609/3864"
"133225/3864"
"18050/483"
"156025/3864"
"165649/3864"
"44521/966"
"201601/3864"
"26912/483"
"241081/3864"
"284089/3864"
