"1/2460"
"1/615"
"4/615"
"49/2460"
"16/615"
"121/2460"
"169/2460"
"49/615"
"64/615"
"289/2460"
"361/2460"
"121/615"
"529/2460"
"169/615"
"196/615"
"841/2460"
"961/2460"
"256/615"
"289/615"
"1369/2460"
"361/615"
"1849/2460"
"484/615"
"529/615"
"2209/2460"
"2401/2460"
"676/615"
"2809/2460"
"841/615"
"3481/2460"
"3721/2460"
"961/615"
"1024/615"
"4489/2460"
"1156/615"
"5329/2460"
"1369/615"
"1444/615"
"5929/2460"
"6241/2460"
"6889/2460"
"1936/615"
"7921/2460"
"8281/2460"
"2116/615"
"2209/615"
"2401/615"
"10609/2460"
"2704/615"
"2809/615"
"11449/2460"
"11881/2460"
"12769/2460"
"3481/615"
"14161/2460"
"14641/2460"
"3721/615"
"3844/615"
"4489/615"
"4624/615"
"18769/2460"
"19321/2460"
"22201/2460"
"22801/2460"
"5776/615"
"5929/615"
"6889/615"
"27889/2460"
"28561/2460"
"32761/2460"
"8281/615"
"8464/615"
"9604/615"
"38809/2460"
"39601/2460"
"11236/615"
"51529/2460"
"14641/615"
"66049/2460"
"18496/615"
