"1/3168"
"1/792"
"1/352"
"1/198"
"25/3168"
"1/88"
"49/3168"
"25/792"
"1/22"
"169/3168"
"49/792"
"25/352"
"289/3168"
"361/3168"
"25/198"
"49/352"
"529/3168"
"625/3168"
"169/792"
"49/198"
"841/3168"
"25/88"
"961/3168"
"289/792"
"1225/3168"
"1369/3168"
"361/792"
"169/352"
"1681/3168"
"49/88"
"1849/3168"
"529/792"
"2209/3168"
"2401/3168"
"625/792"
"289/352"
"169/198"
"2809/3168"
"361/352"
"841/792"
"3481/3168"
"25/22"
"3721/3168"
"961/792"
"4225/3168"
"4489/3168"
"289/198"
"529/352"
"1225/792"
"5041/3168"
"5329/3168"
"1369/792"
"625/352"
"361/198"
"169/88"
"6241/3168"
"1681/792"
"49/22"
"7225/3168"
"1849/792"
"841/352"
"7921/3168"
"8281/3168"
"529/198"
"961/352"
"9025/3168"
"2401/792"
"625/198"
"10201/3168"
"289/88"
"10609/3168"
"11881/3168"
"1369/352"
"12769/3168"
"361/88"
"3481/792"
"14161/3168"
"3721/792"
"15625/3168"
"1849/352"
"4225/792"
"4489/792"
"18769/3168"
"1225/198"
"2209/352"
"21025/3168"
"5329/792"
"1369/198"
"625/88"
"169/22"
"24649/3168"
"6241/792"
"2809/352"
"25921/3168"
"1681/198"
"27889/3168"
"7225/792"
"1849/198"
"29929/3168"
"841/88"
"30625/3168"
"32761/3168"
"3721/352"
"961/88"
"9025/792"
"36481/3168"
"38809/3168"
"4489/352"
"10201/792"
"5041/352"
"47089/3168"
"11881/792"
"361/22"
"52441/3168"
"54289/3168"
"3481/198"
"3721/198"
"60025/3168"
"61009/3168"
"7225/352"
"1849/88"
"69169/3168"
"72361/3168"
"18769/792"
"9025/352"
"83521/3168"
"21025/792"
"90601/3168"
"6241/198"
"100489/3168"
"112225/3168"
"29929/792"
"14161/352"
"32761/792"
"139129/3168"
"151321/3168"
"47089/792"
"198025/3168"
"212521/3168"
"284089/3168"
