0,700,1465,2277
0,705,1443,2259
0,675,1467,2250
0,706,1417,2232
0,650,1469,2223
0,707,1391,2205
0,625,1471,2196
0,708,1365,2178
0,600,1473,2169
0,709,1339,2151
0,575,1475,2142
0,710,1313,2124
0,550,1477,2115
0,711,1287,2097
0,525,1479,2088
0,712,1261,2070
0,500,1481,2061
0,713,1235,2043
0,475,1483,2034
0,714,1209,2016
0,450,1485,2007
0,715,1183,1989
0,425,1487,1980
0,716,1157,1962
0,400,1489,1953
0,717,1131,1935
0,375,1491,1926
0,718,1105,1908
0,350,1493,1899
0,719,1079,1881
0,325,1495,1872
0,720,1053,1854
0,300,1497,1845
0,721,1027,1827
0,275,1499,1818
0,722,1001,1800
0,250,1501,1791
0,723,975,1773
0,225,1503,1764
0,724,949,1746
0,200,1505,1737
0,725,923,1719
0,175,1507,1710
0,726,897,1692
0,150,1509,1683
0,727,871,1665
0,125,1511,1656
0,728,845,1638
0,100,1513,1629
0,729,819,1611
0,75,1515,1602
0,730,793,1584
0,50,1517,1575
0,731,767,1557
0,25,1519,1548
0,732,741,1530
0,715,733,1503
0,689,734,1476
0,663,735,1449
0,637,736,1422
0,611,737,1395
0,585,738,1368
0,559,739,1341
0,533,740,1314
0,507,741,1287
0,481,742,1260
0,455,743,1233
0,429,744,1206
0,403,745,1179
0,377,746,1152
0,351,747,1125
0,325,748,1098
0,299,749,1071
0,273,750,1044
0,247,751,1017
0,221,752,990
0,195,753,963
0,169,754,936
0,143,755,909
0,117,756,882
0,91,757,855
0,65,758,828
0,39,759,801
0,13,760,774
