0,747,2574,3438,9081,10186,12825,14047,21742,23205,26656,28236,37983,39804,44067,46005,57804,59983
0,945,2349,3429,9083,10478,12506,14036,21746,23591,26243,28223,37989,40284,43560,45990,57812,60557
0,1531,1720,3411,9087,11334,11607,14014,21754,24717,25074,28197,38001,41680,42121,45960,57828,62223,62748
0,164,3206,3402,9089,9333,13727,14003,21758,22082,27828,28184,38007,38411,45509,45945,57836,58320
0,748,2530,3393,9091,10197,12771,13992,21762,23226,26592,28171,38013,39835,43993,45930,57844,60024
0,903,2352,3384,9093,10426,12519,13981,21766,23529,26266,28158,38019,40212,43593,45915,57852,60475
0,1533,1677,3366,9097,11346,11554,13959,21774,24739,25011,28132,38031,41712,42048,45885,57868,62265,62665
0,123,3210,3357,9099,9282,13741,13948,21778,22021,27852,28119,38037,38340,45543,45870,57876,58239
0,749,2486,3348,9101,10208,12717,13937,21782,23247,26528,28106,38043,39866,43919,45855,57884,60065
0,861,2355,3339,9103,10374,12532,13926,21786,23467,26289,28093,38049,40140,43626,45840,57892,60393
0,1535,1634,3321,9107,11358,11501,13904,21794,24761,24948,28067,38061,41744,41975,45810,57908,62307,62582
0,82,3214,3312,9109,9231,13755,13893,21798,21960,27876,28054,38067,38269,45577,45795,57916,58158
0,750,2442,3303,9111,10219,12663,13882,21802,23268,26464,28041,38073,39897,43845,45780,57924,60106
0,819,2358,3294,9113,10322,12545,13871,21806,23405,26312,28028,38079,40068,43659,45765,57932,60311
0,1537,1591,3276,9117,11370,11448,13849,21814,24783,24885,28002,38091,41776,41902,45735,57948,62349,62499
0,41,3218,3267,9119,9180,13769,13838,21818,21899,27900,27989,38097,38198,45611,45720,57956,58077
0,751,2398,3258,9121,10230,12609,13827,21822,23289,26400,27976,38103,39928,43771,45705,57964,60147
0,777,2361,3249,9123,10270,12558,13816,21826,23343,26335,27963,38109,39996,43692,45690,57972,60229
0,1539,1548,3231,9127,11382,11395,13794,21834,24805,24822,27937,38121,41808,41829,45660,57988,62391,62416
0,752,2354,3213,9131,10241,12555,13772,21842,23310,26336,27911,38133,39959,43697,45630,58004,60188
0,735,2364,3204,9133,10218,12571,13761,21846,23281,26358,27898,38139,39924,43725,45615,58012,60147
0,1505,1541,3186,9137,11342,11394,13739,21854,24759,24827,27872,38151,41756,41840,45585,58028,62333,62433
0,753,2310,3168,9141,10252,12501,13717,21862,23331,26272,27846,38163,39990,43623,45555,58044,60229
0,693,2367,3159,9143,10166,12584,13706,21866,23219,26381,27833,38169,39852,43758,45540,58052,60065
0,1462,1543,3141,9147,11289,11406,13684,21874,24696,24849,27807,38181,41683,41872,45510,58068,62250,62475
0,754,2266,3123,9151,10263,12447,13662,21882,23352,26208,27781,38193,40021,43549,45480,58084,60270
0,651,2370,3114,9153,10114,12597,13651,21886,23157,26404,27768,38199,39780,43791,45465,58092,59983
0,1419,1545,3096,9157,11236,11418,13629,21894,24633,24871,27742,38211,41610,41904,45435,58108,62167,62517
0,755,2222,3078,9161,10274,12393,13607,21902,23373,26144,27716,38223,40052,43475,45405,58124,60311
0,609,2373,3069,9163,10062,12610,13596,21906,23095,26427,27703,38229,39708,43824,45390,58132,59901
0,1376,1547,3051,9167,11183,11430,13574,21914,24570,24893,27677,38241,41537,41936,45360,58148,62084,62559
0,756,2178,3033,9171,10285,12339,13552,21922,23394,26080,27651,38253,40083,43401,45330,58164,60352
0,567,2376,3024,9173,10010,12623,13541,21926,23033,26450,27638,38259,39636,43857,45315,58172,59819
0,1333,1549,3006,9177,11130,11442,13519,21934,24507,24915,27612,38271,41464,41968,45285,58188,62001,62601
0,757,2134,2988,9181,10296,12285,13497,21942,23415,26016,27586,38283,40114,43327,45255,58204,60393
0,525,2379,2979,9183,9958,12636,13486,21946,22971,26473,27573,38289,39564,43890,45240,58212,59737
0,1290,1551,2961,9187,11077,11454,13464,21954,24444,24937,27547,38301,41391,42000,45210,58228,61918,62643
0,758,2090,2943,9191,10307,12231,13442,21962,23436,25952,27521,38313,40145,43253,45180,58244,60434
0,483,2382,2934,9193,9906,12649,13431,21966,22909,26496,27508,38319,39492,43923,45165,58252,59655
0,1247,1553,2916,9197,11024,11466,13409,21974,24381,24959,27482,38331,41318,42032,45135,58268,61835,62685
0,759,2046,2898,9201,10318,12177,13387,21982,23457,25888,27456,38343,40176,43179,45105,58284,60475
0,441,2385,2889,9203,9854,12662,13376,21986,22847,26519,27443,38349,39420,43956,45090,58292,59573
0,1204,1555,2871,9207,10971,11478,13354,21994,24318,24981,27417,38361,41245,42064,45060,58308,61752,62727
0,760,2002,2853,9211,10329,12123,13332,22002,23478,25824,27391,38373,40207,43105,45030,58324,60516
0,399,2388,2844,9213,9802,12675,13321,22006,22785,26542,27378,38379,39348,43989,45015,58332,59491
0,1161,1557,2826,9217,10918,11490,13299,22014,24255,25003,27352,38391,41172,42096,44985,58348,61669,62769
0,761,1958,2808,9221,10340,12069,13277,22022,23499,25760,27326,38403,40238,43031,44955,58364,60557
0,357,2391,2799,9223,9750,12688,13266,22026,22723,26565,27313,38409,39276,44022,44940,58372,59409
0,1118,1559,2781,9227,10865,11502,13244,22034,24192,25025,27287,38421,41099,42128,44910,58388,61586,62811
0,762,1914,2763,9231,10351,12015,13222,22042,23520,25696,27261,38433,40269,42957,44880,58404,60598
0,315,2394,2754,9233,9698,12701,13211,22046,22661,26588,27248,38439,39204,44055,44865,58412,59327
0,1075,1561,2736,9237,10812,11514,13189,22054,24129,25047,27222,38451,41026,42160,44835,58428,61503,62853
0,763,1870,2718,9241,10362,11961,13167,22062,23541,25632,27196,38463,40300,42883,44805,58444,60639
0,273,2397,2709,9243,9646,12714,13156,22066,22599,26611,27183,38469,39132,44088,44790,58452,59245
0,1032,1563,2691,9247,10759,11526,13134,22074,24066,25069,27157,38481,40953,42192,44760,58468,61420,62895
0,764,1826,2673,9251,10373,11907,13112,22082,23562,25568,27131,38493,40331,42809,44730,58484,60680
0,231,2400,2664,9253,9594,12727,13101,22086,22537,26634,27118,38499,39060,44121,44715,58492,59163
0,989,1565,2646,9257,10706,11538,13079,22094,24003,25091,27092,38511,40880,42224,44685,58508,61337
0,765,1782,2628,9261,10384,11853,13057,22102,23583,25504,27066,38523,40362,42735,44655,58524,60721
0,189,2403,2619,9263,9542,12740,13046,22106,22475,26657,27053,38529,38988,44154,44640,58532,59081
0,946,1567,2601,9267,10653,11550,13024,22114,23940,25113,27027,38541,40807,42256,44610,58548,61254
0,766,1738,2583,9271,10395,11799,13002,22122,23604,25440,27001,38553,40393,42661,44580,58564,60762
0,147,2406,2574,9273,9490,12753,12991,22126,22413,26680,26988,38559,38916,44187,44565,58572,58999
0,903,1569,2556,9277,10600,11562,12969,22134,23877,25135,26962,38571,40734,42288,44535,58588,61171
0,767,1694,2538,9281,10406,11745,12947,22142,23625,25376,26936,38583,40424,42587,44505,58604,60803
0,105,2409,2529,9283,9438,12766,12936,22146,22351,26703,26923,38589,38844,44220,44490,58612,58917
0,860,1571,2511,9287,10547,11574,12914,22154,23814,25157,26897,38601,40661,42320,44460,58628,61088
0,768,1650,2493,9291,10417,11691,12892,22162,23646,25312,26871,38613,40455,42513,44430,58644,60844
0,63,2412,2484,9293,9386,12779,12881,22166,22289,26726,26858,38619,38772,44253,44415,58652,58835
0,817,1573,2466,9297,10494,11586,12859,22174,23751,25179,26832,38631,40588,42352,44385,58668,61005
0,769,1606,2448,9301,10428,11637,12837,22182,23667,25248,26806,38643,40486,42439,44355,58684,60885
0,21,2415,2439,9303,9334,12792,12826,22186,22227,26749,26793,38649,38700,44286,44340,58692,58753
0,774,1575,2421,9307,10441,11598,12804,22194,23688,25201,26767,38661,40515,42384,44310,58708,60922
0,770,1562,2403,9311,10439,11583,12782,22202,23688,25184,26741,38673,40517,42365,44280,58724,60926
0,731,1577,2376,9317,10388,11610,12749,22214,23625,25223,26702,38691,40442,42416,44235,58748,60839
0,771,1518,2358,9321,10450,11529,12727,22222,23709,25120,26676,38703,40548,42291,44205,58764,60967
0,688,1579,2331,9327,10335,11622,12694,22234,23562,25245,26637,38721,40369,42448,44160,58788,60756
0,772,1474,2313,9331,10461,11475,12672,22242,23730,25056,26611,38733,40579,42217,44130,58804,61008
0,645,1581,2286,9337,10282,11634,12639,22254,23499,25267,26572,38751,40296,42480,44085,58828,60673
0,773,1430,2268,9341,10472,11421,12617,22262,23751,24992,26546,38763,40610,42143,44055,58844,61049
0,602,1583,2241,9347,10229,11646,12584,22274,23436,25289,26507,38781,40223,42512,44010,58868,60590
0,774,1386,2223,9351,10483,11367,12562,22282,23772,24928,26481,38793,40641,42069,43980,58884,61090
0,559,1585,2196,9357,10176,11658,12529,22294,23373,25311,26442,38811,40150,42544,43935,58908,60507
0,775,1342,2178,9361,10494,11313,12507,22302,23793,24864,26416,38823,40672,41995,43905,58924,61131
0,516,1587,2151,9367,10123,11670,12474,22314,23310,25333,26377,38841,40077,42576,43860,58948,60424
0,776,1298,2133,9371,10505,11259,12452,22322,23814,24800,26351,38853,40703,41921,43830,58964,61172,62622
0,473,1589,2106,9377,10070,11682,12419,22334,23247,25355,26312,38871,40004,42608,43785,58988,60341
0,777,1254,2088,9381,10516,11205,12397,22342,23835,24736,26286,38883,40734,41847,43755,59004,61213,62538
0,430,1591,2061,9387,10017,11694,12364,22354,23184,25377,26247,38901,39931,42640,43710,59028,60258
0,778,1210,2043,9391,10527,11151,12342,22362,23856,24672,26221,38913,40765,41773,43680,59044,61254,62454
0,387,1593,2016,9397,9964,11706,12309,22374,23121,25399,26182,38931,39858,42672,43635,59068,60175
0,779,1166,1998,9401,10538,11097,12287,22382,23877,24608,26156,38943,40796,41699,43605,59084,61295,62370
0,344,1595,1971,9407,9911,11718,12254,22394,23058,25421,26117,38961,39785,42704,43560,59108,60092
0,780,1122,1953,9411,10549,11043,12232,22402,23898,24544,26091,38973,40827,41625,43530,59124,61336,62286
0,301,1597,1926,9417,9858,11730,12199,22414,22995,25443,26052,38991,39712,42736,43485,59148,60009
0,781,1078,1908,9421,10560,10989,12177,22422,23919,24480,26026,39003,40858,41551,43455,59164,61377,62202
0,258,1599,1881,9427,9805,11742,12144,22434,22932,25465,25987,39021,39639,42768,43410,59188,59926
0,782,1034,1863,9431,10571,10935,12122,22442,23940,24416,25961,39033,40889,41477,43380,59204,61418,62118
0,215,1601,1836,9437,9752,11754,12089,22454,22869,25487,25922,39051,39566,42800,43335,59228,59843
0,783,990,1818,9441,10582,10881,12067,22462,23961,24352,25896,39063,40920,41403,43305,59244,61459,62034
0,172,1603,1791,9447,9699,11766,12034,22474,22806,25509,25857,39081,39493,42832,43260,59268,59760
0,784,946,1773,9451,10593,10827,12012,22482,23982,24288,25831,39093,40951,41329,43230,59284,61500,61950
0,129,1605,1746,9457,9646,11778,11979,22494,22743,25531,25792,39111,39420,42864,43185,59308,59677
0,785,902,1728,9461,10604,10773,11957,22502,24003,24224,25766,39123,40982,41255,43155,59324,61541,61866
0,86,1607,1701,9467,9593,11790,11924,22514,22680,25553,25727,39141,39347,42896,43110,59348,59594
0,786,858,1683,9471,10615,10719,11902,22522,24024,24160,25701,39153,41013,41181,43080,59364,61582,61782
0,43,1609,1656,9477,9540,11802,11869,22534,22617,25575,25662,39171,39274,42928,43035,59388,59511
0,787,814,1638,9481,10626,10665,11847,22542,24045,24096,25636,39183,41044,41107,43005,59404,61623,61698
0,770,788,1593,9491,10611,10637,11792,22562,24032,24066,25571,39213,41033,41075,42930,59444,61614,61664
0,726,789,1548,9501,10557,10648,11737,22582,23968,24087,25506,39243,40959,41106,42855,59484,61530,61705
0,682,790,1503,9511,10503,10659,11682,22602,23904,24108,25441,39273,40885,41137,42780,59524,61446,61746
0,638,791,1458,9521,10449,10670,11627,22622,23840,24129,25376,39303,40811,41168,42705,59564,61362,61787
0,594,792,1413,9531,10395,10681,11572,22642,23776,24150,25311,39333,40737,41199,42630,59604,61278,61828
0,550,793,1368,9541,10341,10692,11517,22662,23712,24171,25246,39363,40663,41230,42555,59644,61194,61869
0,506,794,1323,9551,10287,10703,11462,22682,23648,24192,25181,39393,40589,41261,42480,59684,61110,61910
0,462,795,1278,9561,10233,10714,11407,22702,23584,24213,25116,39423,40515,41292,42405,59724,61026,61951
0,418,796,1233,9571,10179,10725,11352,22722,23520,24234,25051,39453,40441,41323,42330,59764,60942,61992
0,374,797,1188,9581,10125,10736,11297,22742,23456,24255,24986,39483,40367,41354,42255,59804,60858,62033
0,330,798,1143,9591,10071,10747,11242,22762,23392,24276,24921,39513,40293,41385,42180,59844,60774,62074
0,286,799,1098,9601,10017,10758,11187,22782,23328,24297,24856,39543,40219,41416,42105,59884,60690,62115
0,242,800,1053,9611,9963,10769,11132,22802,23264,24318,24791,39573,40145,41447,42030,59924,60606,62156
0,198,801,1008,9621,9909,10780,11077,22822,23200,24339,24726,39603,40071,41478,41955,59964,60522
0,154,802,963,9631,9855,10791,11022,22842,23136,24360,24661,39633,39997,41509,41880,60004,60438
0,110,803,918,9641,9801,10802,10967,22862,23072,24381,24596,39663,39923,41540,41805,60044,60354
0,66,804,873,9651,9747,10813,10912,22882,23008,24402,24531,39693,39849,41571,41730,60084,60270
0,22,805,828,9661,9693,10824,10857,22902,22944,24423,24466,39723,39775,41602,41655,60124,60186
