"1/720"
"1/180"
"1/80"
"1/20"
"49/720"
"121/720"
"169/720"
"49/180"
"289/720"
"361/720"
"49/80"
"121/180"
"529/720"
"169/180"
"961/720"
"121/80"
"289/180"
"1369/720"
"169/80"
"49/20"
"1849/720"
"3481/720"
"961/180"
"6241/720"
