0,365,1562,1998
0,735,1149,1989
0,749,1118,1971
0,328,1570,1962
0,366,1518,1953
0,693,1152,1944
0,751,1075,1926
0,287,1574,1917
0,367,1474,1908
0,651,1155,1899
0,753,1032,1881
0,246,1578,1872
0,368,1430,1863
0,609,1158,1854
0,755,989,1836
0,205,1582,1827
0,369,1386,1818
0,567,1161,1809
0,757,946,1791
0,164,1586,1782
0,370,1342,1773
0,525,1164,1764
0,759,903,1746
0,123,1590,1737
0,371,1298,1728
0,483,1167,1719
0,761,860,1701
0,82,1594,1692
0,372,1254,1683
0,441,1170,1674
0,763,817,1656
0,41,1598,1647
0,373,1210,1638
0,399,1173,1629
0,765,774,1611
0,374,1166,1593
0,357,1176,1584
0,731,767,1566
0,375,1122,1548
0,315,1179,1539
0,688,769,1521
0,376,1078,1503
0,273,1182,1494
0,645,771,1476
0,377,1034,1458
0,231,1185,1449
0,602,773,1431
0,378,990,1413
0,189,1188,1404
0,559,775,1386
0,379,946,1368
0,147,1191,1359
0,516,777,1341
0,380,902,1323
0,105,1194,1314
0,473,779,1296
0,381,858,1278
0,63,1197,1269
0,430,781,1251
0,382,814,1233
0,21,1200,1224
0,387,783,1206
0,383,770,1188
0,344,785,1161
0,384,726,1143
0,301,787,1116
0,385,682,1098
0,258,789,1071
0,386,638,1053
0,215,791,1026
0,387,594,1008
0,172,793,981
0,388,550,963
0,129,795,936
0,389,506,918
0,86,797,891
0,390,462,873
0,43,799,846
0,391,418,828
0,374,392,783
0,330,393,738
0,286,394,693
0,242,395,648
0,198,396,603
0,154,397,558
0,110,398,513
0,66,399,468
0,22,400,423
