0,563,860,1503
0,275,1166,1494
0,246,1182,1476
0,525,867,1467
0,565,817,1458
0,276,1122,1449
0,205,1186,1431
0,483,870,1422
0,567,774,1413
0,277,1078,1404
0,164,1190,1386
0,441,873,1377
0,569,731,1368
0,278,1034,1359
0,123,1194,1341
0,399,876,1332
0,571,688,1323
0,279,990,1314
0,82,1198,1296
0,357,879,1287
0,573,645,1278
0,280,946,1269
0,41,1202,1251
0,315,882,1242
0,575,602,1233
0,281,902,1224
0,273,885,1197
0,559,577,1188
0,282,858,1179
0,231,888,1152
0,516,579,1143
0,283,814,1134
0,189,891,1107
0,473,581,1098
0,284,770,1089
0,147,894,1062
0,430,583,1053
0,285,726,1044
0,105,897,1017
0,387,585,1008
0,286,682,999
0,63,900,972
0,344,587,963
0,287,638,954
0,21,903,927
0,301,589,918
0,288,594,909
0,258,591,873
0,289,550,864
0,215,593,828
0,290,506,819
0,172,595,783
0,291,462,774
0,129,597,738
0,292,418,729
0,86,599,693
0,293,374,684
0,43,601,648
0,294,330,639
0,286,295,594
0,242,296,549
0,198,297,504
0,154,298,459
0,110,299,414
0,66,300,369
0,22,301,324
