"1/2520"
"1/280"
"5/504"
"7/360"
"121/2520"
"169/2520"
"5/56"
"289/2520"
"361/2520"
"7/40"
"529/2520"
"125/504"
"841/2520"
"961/2520"
"121/280"
"1369/2520"
"169/280"
"1681/2520"
"1849/2520"
"2209/2520"
"343/360"
"289/280"
"605/504"
"361/280"
"3481/2520"
"3721/2520"
"845/504"
"4489/2520"
"529/280"
"5329/2520"
"125/56"
"847/360"
"6889/2520"
"1445/504"
"841/280"
"1183/360"
"961/280"
"1805/504"
"10201/2520"
"10609/2520"
"11881/2520"
"1369/280"
"12769/2520"
"2023/360"
"14641/2520"
"16129/2520"
"1849/280"
"17161/2520"
"18769/2520"
"19321/2520"
"4205/504"
"343/40"
"4805/504"
"24649/2520"
"26569/2520"
"605/56"
"29929/2520"
"32761/2520"
"3721/280"
"36481/2520"
"39601/2520"
"4489/280"
"43681/2520"
"6727/360"
"51529/2520"
"11045/504"
"64009/2520"
"73441/2520"
