"1/1920"
"1/480"
"1/120"
"49/1920"
"1/30"
"121/1920"
"169/1920"
"49/480"
"2/15"
"289/1920"
"361/1920"
"121/480"
"529/1920"
"169/480"
"49/120"
"841/1920"
"961/1920"
"289/480"
"1369/1920"
"361/480"
"1681/1920"
"1849/1920"
"121/120"
"529/480"
"2401/1920"
"169/120"
"2809/1920"
"49/30"
"841/480"
"3481/1920"
"3721/1920"
"4489/1920"
"289/120"
"5041/1920"
"5329/1920"
"1369/480"
"361/120"
"1681/480"
"6889/1920"
"1849/480"
"121/30"
"7921/1920"
"8281/1920"
"9409/1920"
"2401/480"
"10609/1920"
"169/30"
"98/15"
"12769/1920"
"3481/480"
"14161/1920"
"16129/1920"
"17689/1920"
"4489/480"
"5041/480"
"1369/120"
"22201/1920"
"24649/1920"
"1681/120"
"32041/1920"
"9409/480"
"43681/1920"
