"1/4368"
"1/1092"
"1/273"
"25/4368"
"4/273"
"25/1092"
"121/4368"
"13/336"
"16/273"
"289/4368"
"361/4368"
"25/273"
"121/1092"
"529/4368"
"625/4368"
"13/84"
"841/4368"
"961/4368"
"64/273"
"289/1092"
"1369/4368"
"361/1092"
"100/273"
"1681/4368"
"1849/4368"
"121/273"
"529/1092"
"2209/4368"
"625/1092"
"2809/4368"
"3025/4368"
"841/1092"
"3481/4368"
"3721/4368"
"961/1092"
"256/273"
"325/336"
"4489/4368"
"289/273"
"5041/4368"
"1369/1092"
"361/273"
"6241/4368"
"400/273"
"1681/1092"
"6889/4368"
"7225/4368"
"1849/1092"
"484/273"
"7921/4368"
"529/273"
"9025/4368"
"9409/4368"
"625/273"
"10201/4368"
"10609/4368"
"2809/1092"
"11449/4368"
"11881/4368"
"3025/1092"
"12769/4368"
"841/273"
"3481/1092"
"14641/4368"
"3721/1092"
"961/273"
"16129/4368"
"1024/273"
"325/84"
"17161/4368"
"4489/1092"
"18769/4368"
"19321/4368"
"5041/1092"
"1573/336"
"21025/4368"
"1369/273"
"22201/4368"
"22801/4368"
"1444/273"
"24025/4368"
"6241/1092"
"1600/273"
"1681/273"
"6889/1092"
"2197/336"
"1849/273"
"29929/4368"
"1936/273"
"32041/4368"
"32761/4368"
"34225/4368"
"34969/4368"
"9025/1092"
"37249/4368"
"9409/1092"
"38809/4368"
"2500/273"
"10201/1092"
"10609/1092"
"44521/4368"
"11449/1092"
"46225/4368"
"11881/1092"
"3757/336"
"49729/4368"
"51529/4368"
"3364/273"
"55225/4368"
"3481/273"
"57121/4368"
"14641/1092"
"3721/273"
"3844/273"
"64009/4368"
"4096/273"
"66049/4368"
"69169/4368"
"70225/4368"
"72361/4368"
"18769/1092"
"76729/4368"
"19321/1092"
"5041/273"
"1573/84"
"21025/1092"
"87025/4368"
"22201/1092"
"6877/336"
"93025/4368"
"94249/4368"
"96721/4368"
"6241/273"
"6400/273"
"6724/273"
"6889/273"
"113569/4368"
"116281/4368"
"121801/4368"
"124609/4368"
"32041/1092"
"32761/1092"
"34969/1092"
"146689/4368"
"156025/4368"
"10201/273"
"180625/4368"
"49729/1092"
"218089/4368"
"14884/273"
"259081/4368"
"70225/1092"
"303601/4368"
