0,797,2750,3672,9689,10868,13689,14993,23198,24759,28448,30134,40527,42470,47027,49095,61676
0,205,3418,3663,9691,9996,14637,14982,23202,23607,29676,30121,40533,41038,48535,49080,61684,62289
0,1633,1849,3654,9693,12090,12402,14971,23206,26367,26775,30108,40539,44464,44968,49065,61692
0,987,2508,3636,9697,11154,13351,14949,23214,25141,28014,30082,40551,42948,46497,49035,61708
0,798,2706,3627,9699,10879,13635,14938,23218,24780,28384,30069,40557,42501,46953,49020,61716
0,164,3422,3618,9701,9945,14651,14927,23222,23546,29700,30056,40563,40967,48569,49005,61724,62208
0,1635,1806,3609,9703,12102,12349,14916,23226,26389,26712,30043,40569,44496,44895,48990,61732
0,945,2511,3591,9707,11102,13364,14894,23234,25079,28037,30017,40581,42876,46530,48960,61748
0,799,2662,3582,9709,10890,13581,14883,23238,24801,28320,30004,40587,42532,46879,48945,61756
0,123,3426,3573,9711,9894,14665,14872,23242,23485,29724,29991,40593,40896,48603,48930,61764,62127
0,1637,1763,3564,9713,12114,12296,14861,23246,26411,26649,29978,40599,44528,44822,48915,61772
0,903,2514,3546,9717,11050,13377,14839,23254,25017,28060,29952,40611,42804,46563,48885,61788
0,800,2618,3537,9719,10901,13527,14828,23258,24822,28256,29939,40617,42563,46805,48870,61796
0,82,3430,3528,9721,9843,14679,14817,23262,23424,29748,29926,40623,40825,48637,48855,61804,62046
0,1639,1720,3519,9723,12126,12243,14806,23266,26433,26586,29913,40629,44560,44749,48840,61812
0,861,2517,3501,9727,10998,13390,14784,23274,24955,28083,29887,40641,42732,46596,48810,61828
0,801,2574,3492,9729,10912,13473,14773,23278,24843,28192,29874,40647,42594,46731,48795,61836
0,41,3434,3483,9731,9792,14693,14762,23282,23363,29772,29861,40653,40754,48671,48780,61844,61965
0,1641,1677,3474,9733,12138,12190,14751,23286,26455,26523,29848,40659,44592,44676,48765,61852
0,819,2520,3456,9737,10946,13403,14729,23294,24893,28106,29822,40671,42660,46629,48735,61868
0,802,2530,3447,9739,10923,13419,14718,23298,24864,28128,29809,40677,42625,46657,48720,61876
0,1634,1643,3429,9743,12137,12150,14696,23306,26460,26477,29783,40689,44603,44624,48690,61892
0,777,2523,3411,9747,10894,13416,14674,23314,24831,28129,29757,40701,42588,46662,48660,61908
0,803,2486,3402,9749,10934,13365,14663,23318,24885,28064,29744,40707,42656,46583,48645,61916
0,1591,1645,3384,9753,12084,12162,14641,23326,26397,26499,29718,40719,44530,44656,48615,61932
0,735,2526,3366,9757,10842,13429,14619,23334,24769,28152,29692,40731,42516,46695,48585,61948
0,804,2442,3357,9759,10945,13311,14608,23338,24906,28000,29679,40737,42687,46509,48570,61956
0,1548,1647,3339,9763,12031,12174,14586,23346,26334,26521,29653,40749,44457,44688,48540,61972
0,693,2529,3321,9767,10790,13442,14564,23354,24707,28175,29627,40761,42444,46728,48510,61988
0,805,2398,3312,9769,10956,13257,14553,23358,24927,27936,29614,40767,42718,46435,48495,61996
0,1505,1649,3294,9773,11978,12186,14531,23366,26271,26543,29588,40779,44384,44720,48465,62012
0,651,2532,3276,9777,10738,13455,14509,23374,24645,28198,29562,40791,42372,46761,48435,62028
0,806,2354,3267,9779,10967,13203,14498,23378,24948,27872,29549,40797,42749,46361,48420,62036
0,1462,1651,3249,9783,11925,12198,14476,23386,26208,26565,29523,40809,44311,44752,48390,62052
0,609,2535,3231,9787,10686,13468,14454,23394,24583,28221,29497,40821,42300,46794,48360,62068
0,807,2310,3222,9789,10978,13149,14443,23398,24969,27808,29484,40827,42780,46287,48345,62076
0,1419,1653,3204,9793,11872,12210,14421,23406,26145,26587,29458,40839,44238,44784,48315,62092
0,567,2538,3186,9797,10634,13481,14399,23414,24521,28244,29432,40851,42228,46827,48285,62108
0,808,2266,3177,9799,10989,13095,14388,23418,24990,27744,29419,40857,42811,46213,48270,62116
0,1376,1655,3159,9803,11819,12222,14366,23426,26082,26609,29393,40869,44165,44816,48240,62132
0,525,2541,3141,9807,10582,13494,14344,23434,24459,28267,29367,40881,42156,46860,48210,62148
0,809,2222,3132,9809,11000,13041,14333,23438,25011,27680,29354,40887,42842,46139,48195,62156
0,1333,1657,3114,9813,11766,12234,14311,23446,26019,26631,29328,40899,44092,44848,48165,62172
0,483,2544,3096,9817,10530,13507,14289,23454,24397,28290,29302,40911,42084,46893,48135,62188
0,810,2178,3087,9819,11011,12987,14278,23458,25032,27616,29289,40917,42873,46065,48120,62196
0,1290,1659,3069,9823,11713,12246,14256,23466,25956,26653,29263,40929,44019,44880,48090,62212
0,441,2547,3051,9827,10478,13520,14234,23474,24335,28313,29237,40941,42012,46926,48060,62228
0,811,2134,3042,9829,11022,12933,14223,23478,25053,27552,29224,40947,42904,45991,48045,62236
0,1247,1661,3024,9833,11660,12258,14201,23486,25893,26675,29198,40959,43946,44912,48015,62252
0,399,2550,3006,9837,10426,13533,14179,23494,24273,28336,29172,40971,41940,46959,47985,62268
0,812,2090,2997,9839,11033,12879,14168,23498,25074,27488,29159,40977,42935,45917,47970,62276
0,1204,1663,2979,9843,11607,12270,14146,23506,25830,26697,29133,40989,43873,44944,47940,62292
0,357,2553,2961,9847,10374,13546,14124,23514,24211,28359,29107,41001,41868,46992,47910,62308
0,813,2046,2952,9849,11044,12825,14113,23518,25095,27424,29094,41007,42966,45843,47895,62316
0,1161,1665,2934,9853,11554,12282,14091,23526,25767,26719,29068,41019,43800,44976,47865,62332
0,315,2556,2916,9857,10322,13559,14069,23534,24149,28382,29042,41031,41796,47025,47835,62348
0,814,2002,2907,9859,11055,12771,14058,23538,25116,27360,29029,41037,42997,45769,47820,62356
0,1118,1667,2889,9863,11501,12294,14036,23546,25704,26741,29003,41049,43727,45008,47790,62372
0,273,2559,2871,9867,10270,13572,14014,23554,24087,28405,28977,41061,41724,47058,47760,62388
0,815,1958,2862,9869,11066,12717,14003,23558,25137,27296,28964,41067,43028,45695,47745,62396
0,1075,1669,2844,9873,11448,12306,13981,23566,25641,26763,28938,41079,43654,45040,47715,62412
0,231,2562,2826,9877,10218,13585,13959,23574,24025,28428,28912,41091,41652,47091,47685,62428,63099
0,816,1914,2817,9879,11077,12663,13948,23578,25158,27232,28899,41097,43059,45621,47670,62436
0,1032,1671,2799,9883,11395,12318,13926,23586,25578,26785,28873,41109,43581,45072,47640,62452
0,189,2565,2781,9887,10166,13598,13904,23594,23963,28451,28847,41121,41580,47124,47610,62468,63017
0,817,1870,2772,9889,11088,12609,13893,23598,25179,27168,28834,41127,43090,45547,47595,62476
0,989,1673,2754,9893,11342,12330,13871,23606,25515,26807,28808,41139,43508,45104,47565,62492
0,147,2568,2736,9897,10114,13611,13849,23614,23901,28474,28782,41151,41508,47157,47535,62508,62935
0,818,1826,2727,9899,11099,12555,13838,23618,25200,27104,28769,41157,43121,45473,47520,62516
0,946,1675,2709,9903,11289,12342,13816,23626,25452,26829,28743,41169,43435,45136,47490,62532
0,105,2571,2691,9907,10062,13624,13794,23634,23839,28497,28717,41181,41436,47190,47460,62548,62853
0,819,1782,2682,9909,11110,12501,13783,23638,25221,27040,28704,41187,43152,45399,47445,62556
0,903,1677,2664,9913,11236,12354,13761,23646,25389,26851,28678,41199,43362,45168,47415,62572
0,63,2574,2646,9917,10010,13637,13739,23654,23777,28520,28652,41211,41364,47223,47385,62588,62771
0,820,1738,2637,9919,11121,12447,13728,23658,25242,26976,28639,41217,43183,45325,47370,62596
0,860,1679,2619,9923,11183,12366,13706,23666,25326,26873,28613,41229,43289,45200,47340,62612
0,21,2577,2601,9927,9958,13650,13684,23674,23715,28543,28587,41241,41292,47256,47310,62628,62689
0,821,1694,2592,9929,11132,12393,13673,23678,25263,26912,28574,41247,43214,45251,47295,62636
0,817,1681,2574,9933,11130,12378,13651,23686,25263,26895,28548,41259,43216,45232,47265,62652
0,822,1650,2547,9939,11143,12339,13618,23698,25284,26848,28509,41277,43245,45177,47220,62676
0,774,1683,2529,9943,11077,12390,13596,23706,25200,26917,28483,41289,43143,45264,47190,62692
0,823,1606,2502,9949,11154,12285,13563,23718,25305,26784,28444,41307,43276,45103,47145,62716
0,731,1685,2484,9953,11024,12402,13541,23726,25137,26939,28418,41319,43070,45296,47115,62732
0,824,1562,2457,9959,11165,12231,13508,23738,25326,26720,28379,41337,43307,45029,47070,62756
0,688,1687,2439,9963,10971,12414,13486,23746,25074,26961,28353,41349,42997,45328,47040,62772
0,825,1518,2412,9969,11176,12177,13453,23758,25347,26656,28314,41367,43338,44955,46995,62796
0,645,1689,2394,9973,10918,12426,13431,23766,25011,26983,28288,41379,42924,45360,46965,62812
0,826,1474,2367,9979,11187,12123,13398,23778,25368,26592,28249,41397,43369,44881,46920,62836
0,602,1691,2349,9983,10865,12438,13376,23786,24948,27005,28223,41409,42851,45392,46890,62852
0,827,1430,2322,9989,11198,12069,13343,23798,25389,26528,28184,41427,43400,44807,46845,62876
0,559,1693,2304,9993,10812,12450,13321,23806,24885,27027,28158,41439,42778,45424,46815,62892
0,828,1386,2277,9999,11209,12015,13288,23818,25410,26464,28119,41457,43431,44733,46770
0,516,1695,2259,10003,10759,12462,13266,23826,24822,27049,28093,41469,42705,45456,46740
0,829,1342,2232,10009,11220,11961,13233,23838,25431,26400,28054,41487,43462,44659,46695
0,473,1697,2214,10013,10706,12474,13211,23846,24759,27071,28028,41499,42632,45488,46665
0,830,1298,2187,10019,11231,11907,13178,23858,25452,26336,27989,41517,43493,44585,46620
0,430,1699,2169,10023,10653,12486,13156,23866,24696,27093,27963,41529,42559,45520,46590
0,831,1254,2142,10029,11242,11853,13123,23878,25473,26272,27924,41547,43524,44511,46545
0,387,1701,2124,10033,10600,12498,13101,23886,24633,27115,27898,41559,42486,45552,46515
0,832,1210,2097,10039,11253,11799,13068,23898,25494,26208,27859,41577,43555,44437,46470
0,344,1703,2079,10043,10547,12510,13046,23906,24570,27137,27833,41589,42413,45584,46440
0,833,1166,2052,10049,11264,11745,13013,23918,25515,26144,27794,41607,43586,44363,46395
0,301,1705,2034,10053,10494,12522,12991,23926,24507,27159,27768,41619,42340,45616,46365
0,834,1122,2007,10059,11275,11691,12958,23938,25536,26080,27729,41637,43617,44289,46320
0,258,1707,1989,10063,10441,12534,12936,23946,24444,27181,27703,41649,42267,45648,46290
0,835,1078,1962,10069,11286,11637,12903,23958,25557,26016,27664,41667,43648,44215,46245
0,215,1709,1944,10073,10388,12546,12881,23966,24381,27203,27638,41679,42194,45680,46215
0,836,1034,1917,10079,11297,11583,12848,23978,25578,25952,27599,41697,43679,44141,46170
0,172,1711,1899,10083,10335,12558,12826,23986,24318,27225,27573,41709,42121,45712,46140
0,837,990,1872,10089,11308,11529,12793,23998,25599,25888,27534,41727,43710,44067,46095
0,129,1713,1854,10093,10282,12570,12771,24006,24255,27247,27508,41739,42048,45744,46065
0,838,946,1827,10099,11319,11475,12738,24018,25620,25824,27469,41757,43741,43993,46020
0,86,1715,1809,10103,10229,12582,12716,24026,24192,27269,27443,41769,41975,45776,45990
0,839,902,1782,10109,11330,11421,12683,24038,25641,25760,27404,41787,43772,43919,45945
0,43,1717,1764,10113,10176,12594,12661,24046,24129,27291,27378,41799,41902,45808,45915
0,840,858,1737,10119,11341,11367,12628,24058,25662,25696,27339,41817,43803,43845,45870
0,814,841,1692,10129,11313,11352,12573,24078,25632,25683,27274,41847,43771,43834,45795
0,770,842,1647,10139,11259,11363,12518,24098,25568,25704,27209,41877,43697,43865,45720
0,726,843,1602,10149,11205,11374,12463,24118,25504,25725,27144,41907,43623,43896,45645
0,682,844,1557,10159,11151,11385,12408,24138,25440,25746,27079,41937,43549,43927,45570
0,638,845,1512,10169,11097,11396,12353,24158,25376,25767,27014,41967,43475,43958,45495
0,594,846,1467,10179,11043,11407,12298,24178,25312,25788,26949,41997,43401,43989,45420
0,550,847,1422,10189,10989,11418,12243,24198,25248,25809,26884,42027,43327,44020,45345
0,506,848,1377,10199,10935,11429,12188,24218,25184,25830,26819,42057,43253,44051,45270
0,462,849,1332,10209,10881,11440,12133,24238,25120,25851,26754,42087,43179,44082,45195
0,418,850,1287,10219,10827,11451,12078,24258,25056,25872,26689,42117,43105,44113,45120
0,374,851,1242,10229,10773,11462,12023,24278,24992,25893,26624,42147,43031,44144,45045
0,330,852,1197,10239,10719,11473,11968,24298,24928,25914,26559,42177,42957,44175,44970
0,286,853,1152,10249,10665,11484,11913,24318,24864,25935,26494,42207,42883,44206,44895
0,242,854,1107,10259,10611,11495,11858,24338,24800,25956,26429,42237,42809,44237,44820
0,198,855,1062,10269,10557,11506,11803,24358,24736,25977,26364,42267,42735,44268,44745
0,154,856,1017,10279,10503,11517,11748,24378,24672,25998,26299,42297,42661,44299,44670
0,110,857,972,10289,10449,11528,11693,24398,24608,26019,26234,42327,42587,44330,44595
0,66,858,927,10299,10395,11539,11638,24418,24544,26040,26169,42357,42513,44361,44520
0,22,859,882,10309,10341,11550,11583,24438,24480,26061,26104,42387,42439,44392,44445
