0,1479,1677,3312,8779,10950,11236,13563,21018,23881,24255,27274,36717,40272,40734,44445,55876,60123,60673
0,903,2271,3303,8781,10114,12090,13552,21022,22785,25369,27261,36723,38916,42108,44430,55884,58507,62307
0,164,3098,3294,8783,9027,13265,13541,21026,21350,26892,27248,36729,37133,43979,44415,55892,56376
0,723,2442,3276,8787,9856,12339,13519,21034,22449,25696,27222,36741,38502,42513,44385,55908,58015,62790
0,1481,1634,3267,8789,10962,11183,13508,21038,23903,24192,27209,36747,40304,40661,44370,55916,60165,60590
0,861,2274,3258,8791,10062,12103,13497,21042,22723,25392,27196,36753,38844,42141,44355,55924,58425,62350
0,123,3102,3249,8793,8976,13279,13486,21046,21289,26916,27183,36759,37062,44013,44340,55932,56295
0,724,2398,3231,8797,9867,12285,13464,21054,22470,25632,27157,36771,38533,42439,44310,55948,58056,62706
0,1483,1591,3222,8799,10974,11130,13453,21058,23925,24129,27144,36777,40336,40588,44295,55956,60207,60507
0,819,2277,3213,8801,10010,12116,13442,21062,22661,25415,27131,36783,38772,42174,44280,55964,58343,62393
0,82,3106,3204,8803,8925,13293,13431,21066,21228,26940,27118,36789,36991,44047,44265,55972,56214
0,725,2354,3186,8807,9878,12231,13409,21074,22491,25568,27092,36801,38564,42365,44235,55988,58097,62622
0,1485,1548,3177,8809,10986,11077,13398,21078,23947,24066,27079,36807,40368,40515,44220,55996,60249,60424
0,777,2280,3168,8811,9958,12129,13387,21082,22599,25438,27066,36813,38700,42207,44205,56004,58261,62436
0,41,3110,3159,8813,8874,13307,13376,21086,21167,26964,27053,36819,36920,44081,44190,56012,56133
0,726,2310,3141,8817,9889,12177,13354,21094,22512,25504,27027,36831,38595,42291,44160,56028,58138,62538
0,1487,1505,3132,8819,10998,11024,13343,21098,23969,24003,27014,36837,40400,40442,44145,56036,60291,60341
0,735,2283,3123,8821,9906,12142,13332,21102,22537,25461,27001,36843,38628,42240,44130,56044,58179,62479
0,727,2266,3096,8827,9900,12123,13299,21114,22533,25440,26962,36861,38626,42217,44085,56068,58179,62454
0,1462,1489,3087,8829,10971,11010,13288,21118,23940,23991,26949,36867,40369,40432,44070,56076,60258,60333
0,693,2286,3078,8831,9854,12155,13277,21122,22475,25484,26936,36873,38556,42273,44055,56084,58097,62522
0,728,2222,3051,8837,9911,12069,13244,21134,22554,25376,26897,36891,38657,42143,44010,56108,58220,62370
0,1419,1491,3042,8839,10918,11022,13233,21138,23877,24013,26884,36897,40296,40464,43995,56116,60175,60375
0,651,2289,3033,8841,9802,12168,13222,21142,22413,25507,26871,36903,38484,42306,43980,56124,58015,62565
0,729,2178,3006,8847,9922,12015,13189,21154,22575,25312,26832,36921,38688,42069,43935,56148,58261,62286
0,1376,1493,2997,8849,10865,11034,13178,21158,23814,24035,26819,36927,40223,40496,43920,56156,60092,60417
0,609,2292,2988,8851,9750,12181,13167,21162,22351,25530,26806,36933,38412,42339,43905,56164,57933,62608
0,730,2134,2961,8857,9933,11961,13134,21174,22596,25248,26767,36951,38719,41995,43860,56188,58302,62202
0,1333,1495,2952,8859,10812,11046,13123,21178,23751,24057,26754,36957,40150,40528,43845,56196,60009,60459
0,567,2295,2943,8861,9698,12194,13112,21182,22289,25553,26741,36963,38340,42372,43830,56204,57851,62651
0,731,2090,2916,8867,9944,11907,13079,21194,22617,25184,26702,36981,38750,41921,43785,56228,58343,62118
0,1290,1497,2907,8869,10759,11058,13068,21198,23688,24079,26689,36987,40077,40560,43770,56236,59926,60501
0,525,2298,2898,8871,9646,12207,13057,21202,22227,25576,26676,36993,38268,42405,43755,56244,57769,62694
0,732,2046,2871,8877,9955,11853,13024,21214,22638,25120,26637,37011,38781,41847,43710,56268,58384,62034
0,1247,1499,2862,8879,10706,11070,13013,21218,23625,24101,26624,37017,40004,40592,43695,56276,59843,60543
0,483,2301,2853,8881,9594,12220,13002,21222,22165,25599,26611,37023,38196,42438,43680,56284,57687,62737
0,733,2002,2826,8887,9966,11799,12969,21234,22659,25056,26572,37041,38812,41773,43635,56308,58425,61950
0,1204,1501,2817,8889,10653,11082,12958,21238,23562,24123,26559,37047,39931,40624,43620,56316,59760,60585
0,441,2304,2808,8891,9542,12233,12947,21242,22103,25622,26546,37053,38124,42471,43605,56324,57605,62780
0,734,1958,2781,8897,9977,11745,12914,21254,22680,24992,26507,37071,38843,41699,43560,56348,58466,61866
0,1161,1503,2772,8899,10600,11094,12903,21258,23499,24145,26494,37077,39858,40656,43545,56356,59677,60627
0,399,2307,2763,8901,9490,12246,12892,21262,22041,25645,26481,37083,38052,42504,43530,56364,57523,62823
0,735,1914,2736,8907,9988,11691,12859,21274,22701,24928,26442,37101,38874,41625,43485,56388,58507,61782
0,1118,1505,2727,8909,10547,11106,12848,21278,23436,24167,26429,37107,39785,40688,43470,56396,59594,60669
0,357,2310,2718,8911,9438,12259,12837,21282,21979,25668,26416,37113,37980,42537,43455,56404,57441,62866
0,736,1870,2691,8917,9999,11637,12804,21294,22722,24864,26377,37131,38905,41551,43410,56428,58548,61698
0,1075,1507,2682,8919,10494,11118,12793,21298,23373,24189,26364,37137,39712,40720,43395,56436,59511,60711
0,315,2313,2673,8921,9386,12272,12782,21302,21917,25691,26351,37143,37908,42570,43380,56444,57359
0,737,1826,2646,8927,10010,11583,12749,21314,22743,24800,26312,37161,38936,41477,43335,56468,58589,61614
0,1032,1509,2637,8929,10441,11130,12738,21318,23310,24211,26299,37167,39639,40752,43320,56476,59428,60753
0,273,2316,2628,8931,9334,12285,12727,21322,21855,25714,26286,37173,37836,42603,43305,56484,57277
0,738,1782,2601,8937,10021,11529,12694,21334,22764,24736,26247,37191,38967,41403,43260,56508,58630,61530
0,989,1511,2592,8939,10388,11142,12683,21338,23247,24233,26234,37197,39566,40784,43245,56516,59345,60795
0,231,2319,2583,8941,9282,12298,12672,21342,21793,25737,26221,37203,37764,42636,43230,56524,57195
0,739,1738,2556,8947,10032,11475,12639,21354,22785,24672,26182,37221,38998,41329,43185,56548,58671,61446
0,946,1513,2547,8949,10335,11154,12628,21358,23184,24255,26169,37227,39493,40816,43170,56556,59262,60837
0,189,2322,2538,8951,9230,12311,12617,21362,21731,25760,26156,37233,37692,42669,43155,56564,57113
0,740,1694,2511,8957,10043,11421,12584,21374,22806,24608,26117,37251,39029,41255,43110,56588,58712,61362
0,903,1515,2502,8959,10282,11166,12573,21378,23121,24277,26104,37257,39420,40848,43095,56596,59179,60879
0,147,2325,2493,8961,9178,12324,12562,21382,21669,25783,26091,37263,37620,42702,43080,56604,57031
0,741,1650,2466,8967,10054,11367,12529,21394,22827,24544,26052,37281,39060,41181,43035,56628,58753,61278
0,860,1517,2457,8969,10229,11178,12518,21398,23058,24299,26039,37287,39347,40880,43020,56636,59096,60921
0,105,2328,2448,8971,9126,12337,12507,21402,21607,25806,26026,37293,37548,42735,43005,56644,56949
0,742,1606,2421,8977,10065,11313,12474,21414,22848,24480,25987,37311,39091,41107,42960,56668,58794,61194
0,817,1519,2412,8979,10176,11190,12463,21418,22995,24321,25974,37317,39274,40912,42945,56676,59013,60963
0,63,2331,2403,8981,9074,12350,12452,21422,21545,25829,25961,37323,37476,42768,42930,56684,56867
0,743,1562,2376,8987,10076,11259,12419,21434,22869,24416,25922,37341,39122,41033,42885,56708,58835,61110
0,774,1521,2367,8989,10123,11202,12408,21438,22932,24343,25909,37347,39201,40944,42870,56716,58930,61005
0,21,2334,2358,8991,9022,12363,12397,21442,21483,25852,25896,37353,37404,42801,42855,56724,56785
0,744,1518,2331,8997,10087,11205,12364,21454,22890,24352,25857,37371,39153,40959,42810,56748,58876,61026
0,731,1523,2322,8999,10070,11214,12353,21458,22869,24365,25844,37377,39128,40976,42795,56756,58847,61047
0,745,1474,2286,9007,10098,11151,12309,21474,22911,24288,25792,37401,39184,40885,42735,56788,58917,60942
0,688,1525,2277,9009,10017,11226,12298,21478,22806,24387,25779,37407,39055,41008,42720,56796,58764,61089
0,746,1430,2241,9017,10109,11097,12254,21494,22932,24224,25727,37431,39215,40811,42660,56828,58958,60858
0,645,1527,2232,9019,9964,11238,12243,21498,22743,24409,25714,37437,38982,41040,42645,56836,58681,61131
0,747,1386,2196,9027,10120,11043,12199,21514,22953,24160,25662,37461,39246,40737,42585,56868,58999,60774
0,602,1529,2187,9029,9911,11250,12188,21518,22680,24431,25649,37467,38909,41072,42570,56876,58598,61173
0,748,1342,2151,9037,10131,10989,12144,21534,22974,24096,25597,37491,39277,40663,42510,56908,59040,60690
0,559,1531,2142,9039,9858,11262,12133,21538,22617,24453,25584,37497,38836,41104,42495,56916,58515,61215
0,749,1298,2106,9047,10142,10935,12089,21554,22995,24032,25532,37521,39308,40589,42435,56948,59081,60606
0,516,1533,2097,9049,9805,11274,12078,21558,22554,24475,25519,37527,38763,41136,42420,56956,58432,61257
0,750,1254,2061,9057,10153,10881,12034,21574,23016,23968,25467,37551,39339,40515,42360,56988,59122,60522
0,473,1535,2052,9059,9752,11286,12023,21578,22491,24497,25454,37557,38690,41168,42345,56996,58349,61299
0,751,1210,2016,9067,10164,10827,11979,21594,23037,23904,25402,37581,39370,40441,42285,57028,59163,60438
0,430,1537,2007,9069,9699,11298,11968,21598,22428,24519,25389,37587,38617,41200,42270,57036,58266,61341
0,752,1166,1971,9077,10175,10773,11924,21614,23058,23840,25337,37611,39401,40367,42210,57068,59204,60354
0,387,1539,1962,9079,9646,11310,11913,21618,22365,24541,25324,37617,38544,41232,42195,57076,58183,61383,62526
0,753,1122,1926,9087,10186,10719,11869,21634,23079,23776,25272,37641,39432,40293,42135,57108,59245,60270,62458
0,344,1541,1917,9089,9593,11322,11858,21638,22302,24563,25259,37647,38471,41264,42120,57116,58100,61425,62441
0,754,1078,1881,9097,10197,10665,11814,21654,23100,23712,25207,37671,39463,40219,42060,57148,59286,60186,62373
0,301,1543,1872,9099,9540,11334,11803,21658,22239,24585,25194,37677,38398,41296,42045,57156,58017,61467,62356
0,755,1034,1836,9107,10208,10611,11759,21674,23121,23648,25142,37701,39494,40145,41985,57188,59327,60102,62288
0,258,1545,1827,9109,9487,11346,11748,21678,22176,24607,25129,37707,38325,41328,41970,57196,57934,61509,62271
0,756,990,1791,9117,10219,10557,11704,21694,23142,23584,25077,37731,39525,40071,41910,57228,59368,60018,62203
0,215,1547,1782,9119,9434,11358,11693,21698,22113,24629,25064,37737,38252,41360,41895,57236,57851,61551,62186
0,757,946,1746,9127,10230,10503,11649,21714,23163,23520,25012,37761,39556,39997,41835,57268,59409,59934,62118
0,172,1549,1737,9129,9381,11370,11638,21718,22050,24651,24999,37767,38179,41392,41820,57276,57768,61593,62101
0,758,902,1701,9137,10241,10449,11594,21734,23184,23456,24947,37791,39587,39923,41760,57308,59450,59850,62033
0,129,1551,1692,9139,9328,11382,11583,21738,21987,24673,24934,37797,38106,41424,41745,57316,57685,61635,62016
0,759,858,1656,9147,10252,10395,11539,21754,23205,23392,24882,37821,39618,39849,41685,57348,59491,59766,61948
0,86,1553,1647,9149,9275,11394,11528,21758,21924,24695,24869,37827,38033,41456,41670,57356,57602,61677,61931
0,760,814,1611,9157,10263,10341,11484,21774,23226,23328,24817,37851,39649,39775,41610,57388,59532,59682,61863
0,43,1555,1602,9159,9222,11406,11473,21778,21861,24717,24804,37857,37960,41488,41595,57396,57519,61719,61846
0,761,770,1566,9167,10274,10287,11429,21794,23247,23264,24752,37881,39680,39701,41535,57428,59573,59598,61778
0,726,762,1521,9177,10233,10285,11374,21814,23200,23268,24687,37911,39627,39711,41460,57468,59514,59614,61693
0,682,763,1476,9187,10179,10296,11319,21834,23136,23289,24622,37941,39553,39742,41385,57508,59430,59655,61608
0,638,764,1431,9197,10125,10307,11264,21854,23072,23310,24557,37971,39479,39773,41310,57548,59346,59696,61523
0,594,765,1386,9207,10071,10318,11209,21874,23008,23331,24492,38001,39405,39804,41235,57588,59262,59737,61438
0,550,766,1341,9217,10017,10329,11154,21894,22944,23352,24427,38031,39331,39835,41160,57628,59178,59778,61353
0,506,767,1296,9227,9963,10340,11099,21914,22880,23373,24362,38061,39257,39866,41085,57668,59094,59819,61268
0,462,768,1251,9237,9909,10351,11044,21934,22816,23394,24297,38091,39183,39897,41010,57708,59010,59860,61183
0,418,769,1206,9247,9855,10362,10989,21954,22752,23415,24232,38121,39109,39928,40935,57748,58926,59901,61098
0,374,770,1161,9257,9801,10373,10934,21974,22688,23436,24167,38151,39035,39959,40860,57788,58842,59942,61013
0,330,771,1116,9267,9747,10384,10879,21994,22624,23457,24102,38181,38961,39990,40785,57828,58758,59983,60928
0,286,772,1071,9277,9693,10395,10824,22014,22560,23478,24037,38211,38887,40021,40710,57868,58674,60024,60843
0,242,773,1026,9287,9639,10406,10769,22034,22496,23499,23972,38241,38813,40052,40635,57908,58590,60065,60758
0,198,774,981,9297,9585,10417,10714,22054,22432,23520,23907,38271,38739,40083,40560,57948,58506,60106,60673
0,154,775,936,9307,9531,10428,10659,22074,22368,23541,23842,38301,38665,40114,40485,57988,58422,60147,60588
0,110,776,891,9317,9477,10439,10604,22094,22304,23562,23777,38331,38591,40145,40410,58028,58338,60188,60503
0,66,777,846,9327,9423,10450,10549,22114,22240,23583,23712,38361,38517,40176,40335,58068,58254,60229,60418
0,22,778,801,9337,9369,10461,10494,22134,22176,23604,23647,38391,38443,40207,40260,58108,58170,60270,60333
