"1/2080"
"1/520"
"9/2080"
"1/130"
"9/520"
"49/2080"
"81/2080"
"121/2080"
"9/130"
"49/520"
"289/2080"
"81/520"
"361/2080"
"441/2080"
"121/520"
"529/2080"
"729/2080"
"49/130"
"841/2080"
"961/2080"
"1089/2080"
"289/520"
"81/130"
"1369/2080"
"361/520"
"1681/2080"
"441/520"
"1849/2080"
"121/130"
"529/520"
"2209/2080"
"2401/2080"
"2601/2080"
"729/520"
"3249/2080"
"841/520"
"3481/2080"
"3721/2080"
"961/520"
"3969/2080"
"4489/2080"
"289/130"
"4761/2080"
"5041/2080"
"1369/520"
"361/130"
"5929/2080"
"1681/520"
"6889/2080"
"441/130"
"1849/520"
"7569/2080"
"2209/520"
"2401/520"
"9801/2080"
"10201/2080"
"2601/520"
"10609/2080"
"11449/2080"
"729/130"
"12321/2080"
"841/130"
"3721/520"
"15129/2080"
"3969/520"
"16129/2080"
"19881/2080"
"5041/520"
"21609/2080"
"1369/130"
"22801/2080"
"26569/2080"
"6889/520"
"27889/2080"
"32761/2080"
"34969/2080"
"2209/130"
"36481/2080"
"10609/520"
"42849/2080"
"53361/2080"
"15129/520"
"73441/2080"
"96721/2080"
