0,721,1495,2331
0,700,1501,2313
0,722,1469,2304
0,675,1503,2286
0,723,1443,2277
0,650,1505,2259
0,724,1417,2250
0,625,1507,2232
0,725,1391,2223
0,600,1509,2205
0,726,1365,2196
0,575,1511,2178
0,727,1339,2169
0,550,1513,2151
0,728,1313,2142
0,525,1515,2124
0,729,1287,2115
0,500,1517,2097
0,730,1261,2088
0,475,1519,2070
0,731,1235,2061
0,450,1521,2043
0,732,1209,2034
0,425,1523,2016
0,733,1183,2007
0,400,1525,1989
0,734,1157,1980
0,375,1527,1962
0,735,1131,1953
0,350,1529,1935
0,736,1105,1926
0,325,1531,1908
0,737,1079,1899
0,300,1533,1881
0,738,1053,1872
0,275,1535,1854
0,739,1027,1845
0,250,1537,1827
0,740,1001,1818
0,225,1539,1800
0,741,975,1791
0,200,1541,1773
0,742,949,1764
0,175,1543,1746
0,743,923,1737
0,150,1545,1719
0,744,897,1710
0,125,1547,1692
0,745,871,1683
0,100,1549,1665
0,746,845,1656
0,75,1551,1638
0,747,819,1629
0,50,1553,1611
0,748,793,1602
0,25,1555,1584
0,749,767,1575
0,741,750,1548
0,715,751,1521
0,689,752,1494
0,663,753,1467
0,637,754,1440
0,611,755,1413
0,585,756,1386
0,559,757,1359
0,533,758,1332
0,507,759,1305
0,481,760,1278
0,455,761,1251
0,429,762,1224
0,403,763,1197
0,377,764,1170
0,351,765,1143
0,325,766,1116
0,299,767,1089
0,273,768,1062
0,247,769,1035
0,221,770,1008
0,195,771,981
0,169,772,954
0,143,773,927
0,117,774,900
0,91,775,873
0,65,776,846
0,39,777,819
0,13,778,792
