0,646,1339,2088
0,625,1345,2070
0,647,1313,2061
0,600,1347,2043
0,648,1287,2034
0,575,1349,2016
0,649,1261,2007
0,550,1351,1989
0,650,1235,1980
0,525,1353,1962
0,651,1209,1953
0,500,1355,1935
0,652,1183,1926
0,475,1357,1908
0,653,1157,1899
0,450,1359,1881
0,654,1131,1872
0,425,1361,1854
0,655,1105,1845
0,400,1363,1827
0,656,1079,1818
0,375,1365,1800
0,657,1053,1791
0,350,1367,1773
0,658,1027,1764
0,325,1369,1746
0,659,1001,1737
0,300,1371,1719
0,660,975,1710
0,275,1373,1692
0,661,949,1683
0,250,1375,1665
0,662,923,1656
0,225,1377,1638
0,663,897,1629
0,200,1379,1611
0,664,871,1602
0,175,1381,1584
0,665,845,1575
0,150,1383,1557
0,666,819,1548
0,125,1385,1530
0,667,793,1521
0,100,1387,1503
0,668,767,1494
0,75,1389,1476
0,669,741,1467
0,50,1391,1449
0,670,715,1440
0,25,1393,1422
0,671,689,1413
0,663,672,1386
0,637,673,1359
0,611,674,1332
0,585,675,1305
0,559,676,1278
0,533,677,1251
0,507,678,1224
0,481,679,1197
0,455,680,1170
0,429,681,1143
0,403,682,1116
0,377,683,1089
0,351,684,1062
0,325,685,1035
0,299,686,1008
0,273,687,981
0,247,688,954
0,221,689,927
0,195,690,900
0,169,691,873
0,143,692,846
0,117,693,819
0,91,694,792
0,65,695,765
0,39,696,738
0,13,697,711
