"1/3264"
"1/816"
"1/204"
"25/3264"
"49/3264"
"1/51"
"25/816"
"121/3264"
"169/3264"
"49/816"
"361/3264"
"25/204"
"121/816"
"529/3264"
"625/3264"
"169/816"
"49/204"
"841/3264"
"961/3264"
"1225/3264"
"1369/3264"
"361/816"
"25/51"
"1681/3264"
"1849/3264"
"121/204"
"529/816"
"2209/3264"
"2401/3264"
"625/816"
"169/204"
"2809/3264"
"3025/3264"
"49/51"
"841/816"
"3481/3264"
"3721/3264"
"961/816"
"1225/816"
"5041/3264"
"5329/3264"
"1369/816"
"361/204"
"5929/3264"
"6241/3264"
"1849/816"
"121/51"
"7921/3264"
"8281/3264"
"529/204"
"2209/816"
"9025/3264"
"9409/3264"
"2401/816"
"625/204"
"10201/3264"
"10609/3264"
"169/51"
"2809/816"
"11449/3264"
"11881/3264"
"3025/816"
"14641/3264"
"3721/816"
"961/204"
"15625/3264"
"16129/3264"
"18769/3264"
"19321/3264"
"1225/204"
"5041/816"
"20449/3264"
"21025/3264"
"5329/816"
"1369/204"
"22201/3264"
"22801/3264"
"361/51"
"5929/816"
"24025/3264"
"24649/3264"
"6241/816"
"1849/204"
"29929/3264"
"30625/3264"
"2209/204"
"9025/816"
"36481/3264"
"37249/3264"
"9409/816"
"2401/204"
"38809/3264"
"39601/3264"
"625/51"
"10201/816"
"41209/3264"
"42025/3264"
"10609/816"
"49729/3264"
"57121/3264"
"58081/3264"
"14641/816"
"3721/204"
"60025/3264"
"61009/3264"
"961/51"
"15625/816"
"63001/3264"
"64009/3264"
"16129/816"
"5329/204"
"87025/3264"
"22201/816"
"90601/3264"
"117649/3264"
"29929/816"
"121801/3264"
"38809/816"
"157609/3264"
"198025/3264"
