0,775,3322,4248,9451,10604,14283,15587,22682,24213,29024,30706,39693,41602,47545,49605,60484,62771
0,1281,2460,3924,9523,11414,13117,15191,22826,25327,27554,30238,39909,43020,45771,49065,60772
0,1603,2107,3906,9527,11886,12614,15169,22834,25949,26901,30212,39921,43792,44968,49035,60788
0,451,3358,3897,9529,10200,14399,15158,22838,23729,29220,30199,39927,41038,47821,49020,60796,62127
0,783,2970,3888,9531,10692,13851,15147,22842,24381,28512,30186,39933,41850,46953,49005,60804,63099
0,1239,2463,3879,9533,11362,13130,15136,22846,25265,27577,30173,39939,42948,45804,48990,60812
0,1605,2064,3861,9537,11898,12561,15114,22854,25971,26838,30147,39951,43824,44895,48960,60828
0,410,3362,3852,9539,10149,14413,15103,22858,23668,29244,30134,39957,40967,47855,48945,60836,62046
0,784,2926,3843,9541,10703,13797,15092,22862,24402,28448,30121,39963,41881,46879,48930,60844,63140
0,1197,2466,3834,9543,11310,13143,15081,22866,25203,27600,30108,39969,42876,45837,48915,60852
0,1607,2021,3816,9547,11910,12508,15059,22874,25993,26775,30082,39981,43856,44822,48885,60868
0,369,3366,3807,9549,10098,14427,15048,22878,23607,29268,30069,39987,40896,47889,48870,60876,61965
0,785,2882,3798,9551,10714,13743,15037,22882,24423,28384,30056,39993,41912,46805,48855,60884,63181
0,1155,2469,3789,9553,11258,13156,15026,22886,25141,27623,30043,39999,42804,45870,48840,60892
0,1609,1978,3771,9557,11922,12455,15004,22894,26015,26712,30017,40011,43888,44749,48810,60908
0,328,3370,3762,9559,10047,14441,14993,22898,23546,29292,30004,40017,40825,47923,48795,60916,61884
0,786,2838,3753,9561,10725,13689,14982,22902,24444,28320,29991,40023,41943,46731,48780,60924,63222
0,1113,2472,3744,9563,11206,13169,14971,22906,25079,27646,29978,40029,42732,45903,48765,60932
0,1611,1935,3726,9567,11934,12402,14949,22914,26037,26649,29952,40041,43920,44676,48735,60948
0,287,3374,3717,9569,9996,14455,14938,22918,23485,29316,29939,40047,40754,47957,48720,60956,61803
0,787,2794,3708,9571,10736,13635,14927,22922,24465,28256,29926,40053,41974,46657,48705,60964,63263
0,1071,2475,3699,9573,11154,13182,14916,22926,25017,27669,29913,40059,42660,45936,48690,60972
0,1613,1892,3681,9577,11946,12349,14894,22934,26059,26586,29887,40071,43952,44603,48660,60988
0,246,3378,3672,9579,9945,14469,14883,22938,23424,29340,29874,40077,40683,47991,48645,60996,61722
0,788,2750,3663,9581,10747,13581,14872,22942,24486,28192,29861,40083,42005,46583,48630,61004,63304
0,1029,2478,3654,9583,11102,13195,14861,22946,24955,27692,29848,40089,42588,45969,48615,61012
0,1615,1849,3636,9587,11958,12296,14839,22954,26081,26523,29822,40101,43984,44530,48585,61028
0,205,3382,3627,9589,9894,14483,14828,22958,23363,29364,29809,40107,40612,48025,48570,61036,61641
0,789,2706,3618,9591,10758,13527,14817,22962,24507,28128,29796,40113,42036,46509,48555,61044,63345
0,987,2481,3609,9593,11050,13208,14806,22966,24893,27715,29783,40119,42516,46002,48540,61052
0,1617,1806,3591,9597,11970,12243,14784,22974,26103,26460,29757,40131,44016,44457,48510,61068
0,164,3386,3582,9599,9843,14497,14773,22978,23302,29388,29744,40137,40541,48059,48495,61076,61560
0,790,2662,3573,9601,10769,13473,14762,22982,24528,28064,29731,40143,42067,46435,48480,61084,63386
0,945,2484,3564,9603,10998,13221,14751,22986,24831,27738,29718,40149,42444,46035,48465,61092
0,1619,1763,3546,9607,11982,12190,14729,22994,26125,26397,29692,40161,44048,44384,48435,61108
0,123,3390,3537,9609,9792,14511,14718,22998,23241,29412,29679,40167,40470,48093,48420,61116,61479
0,791,2618,3528,9611,10780,13419,14707,23002,24549,28000,29666,40173,42098,46361,48405,61124,63427
0,903,2487,3519,9613,10946,13234,14696,23006,24769,27761,29653,40179,42372,46068,48390,61132
0,1621,1720,3501,9617,11994,12137,14674,23014,26147,26334,29627,40191,44080,44311,48360,61148
0,82,3394,3492,9619,9741,14525,14663,23018,23180,29436,29614,40197,40399,48127,48345,61156,61398
0,792,2574,3483,9621,10791,13365,14652,23022,24570,27936,29601,40203,42129,46287,48330,61164
0,861,2490,3474,9623,10894,13247,14641,23026,24707,27784,29588,40209,42300,46101,48315,61172
0,1623,1677,3456,9627,12006,12084,14619,23034,26169,26271,29562,40221,44112,44238,48285,61188
0,41,3398,3447,9629,9690,14539,14608,23038,23119,29460,29549,40227,40328,48161,48270,61196,61317
0,793,2530,3438,9631,10802,13311,14597,23042,24591,27872,29536,40233,42160,46213,48255,61204
0,819,2493,3429,9633,10842,13260,14586,23046,24645,27807,29523,40239,42228,46134,48240,61212
0,1625,1634,3411,9637,12018,12031,14564,23054,26191,26208,29497,40251,44144,44165,48210,61228
0,794,2486,3393,9641,10813,13257,14542,23062,24612,27808,29471,40263,42191,46139,48180,61244
0,777,2496,3384,9643,10790,13273,14531,23066,24583,27830,29458,40269,42156,46167,48165,61252
0,1591,1627,3366,9647,11978,12030,14509,23074,26145,26213,29432,40281,44092,44176,48135,61268
0,795,2442,3348,9651,10824,13203,14487,23082,24633,27744,29406,40293,42222,46065,48105,61284
0,735,2499,3339,9653,10738,13286,14476,23086,24521,27853,29393,40299,42084,46200,48090,61292
0,1548,1629,3321,9657,11925,12042,14454,23094,26082,26235,29367,40311,44019,44208,48060,61308
0,796,2398,3303,9661,10835,13149,14432,23102,24654,27680,29341,40323,42253,45991,48030,61324
0,693,2502,3294,9663,10686,13299,14421,23106,24459,27876,29328,40329,42012,46233,48015,61332
0,1505,1631,3276,9667,11872,12054,14399,23114,26019,26257,29302,40341,43946,44240,47985,61348
0,797,2354,3258,9671,10846,13095,14377,23122,24675,27616,29276,40353,42284,45917,47955,61364
0,651,2505,3249,9673,10634,13312,14366,23126,24397,27899,29263,40359,41940,46266,47940,61372,63263
0,1462,1633,3231,9677,11819,12066,14344,23134,25956,26279,29237,40371,43873,44272,47910,61388
0,798,2310,3213,9681,10857,13041,14322,23142,24696,27552,29211,40383,42315,45843,47880,61404
0,609,2508,3204,9683,10582,13325,14311,23146,24335,27922,29198,40389,41868,46299,47865,61412,63181
0,1419,1635,3186,9687,11766,12078,14289,23154,25893,26301,29172,40401,43800,44304,47835,61428
0,799,2266,3168,9691,10868,12987,14267,23162,24717,27488,29146,40413,42346,45769,47805,61444
0,567,2511,3159,9693,10530,13338,14256,23166,24273,27945,29133,40419,41796,46332,47790,61452,63099
0,1376,1637,3141,9697,11713,12090,14234,23174,25830,26323,29107,40431,43727,44336,47760,61468
0,800,2222,3123,9701,10879,12933,14212,23182,24738,27424,29081,40443,42377,45695,47730,61484
0,525,2514,3114,9703,10478,13351,14201,23186,24211,27968,29068,40449,41724,46365,47715,61492,63017
0,1333,1639,3096,9707,11660,12102,14179,23194,25767,26345,29042,40461,43654,44368,47685,61508
0,801,2178,3078,9711,10890,12879,14157,23202,24759,27360,29016,40473,42408,45621,47655,61524
0,483,2517,3069,9713,10426,13364,14146,23206,24149,27991,29003,40479,41652,46398,47640,61532,62935
0,1290,1641,3051,9717,11607,12114,14124,23214,25704,26367,28977,40491,43581,44400,47610,61548
0,802,2134,3033,9721,10901,12825,14102,23222,24780,27296,28951,40503,42439,45547,47580,61564
0,441,2520,3024,9723,10374,13377,14091,23226,24087,28014,28938,40509,41580,46431,47565,61572,62853
0,1247,1643,3006,9727,11554,12126,14069,23234,25641,26389,28912,40521,43508,44432,47535,61588
0,803,2090,2988,9731,10912,12771,14047,23242,24801,27232,28886,40533,42470,45473,47505,61604
0,399,2523,2979,9733,10322,13390,14036,23246,24025,28037,28873,40539,41508,46464,47490,61612,62771
0,1204,1645,2961,9737,11501,12138,14014,23254,25578,26411,28847,40551,43435,44464,47460,61628
0,804,2046,2943,9741,10923,12717,13992,23262,24822,27168,28821,40563,42501,45399,47430,61644
0,357,2526,2934,9743,10270,13403,13981,23266,23963,28060,28808,40569,41436,46497,47415,61652,62689
0,1161,1647,2916,9747,11448,12150,13959,23274,25515,26433,28782,40581,43362,44496,47385,61668
0,805,2002,2898,9751,10934,12663,13937,23282,24843,27104,28756,40593,42532,45325,47355,61684
0,315,2529,2889,9753,10218,13416,13926,23286,23901,28083,28743,40599,41364,46530,47340,61692,62607
0,1118,1649,2871,9757,11395,12162,13904,23294,25452,26455,28717,40611,43289,44528,47310,61708
0,806,1958,2853,9761,10945,12609,13882,23302,24864,27040,28691,40623,42563,45251,47280,61724
0,273,2532,2844,9763,10166,13429,13871,23306,23839,28106,28678,40629,41292,46563,47265,61732,62525
0,1075,1651,2826,9767,11342,12174,13849,23314,25389,26477,28652,40641,43216,44560,47235,61748
0,807,1914,2808,9771,10956,12555,13827,23322,24885,26976,28626,40653,42594,45177,47205,61764
0,231,2535,2799,9773,10114,13442,13816,23326,23777,28129,28613,40659,41220,46596,47190,61772,62443
0,1032,1653,2781,9777,11289,12186,13794,23334,25326,26499,28587,40671,43143,44592,47160,61788
0,808,1870,2763,9781,10967,12501,13772,23342,24906,26912,28561,40683,42625,45103,47130,61804
0,189,2538,2754,9783,10062,13455,13761,23346,23715,28152,28548,40689,41148,46629,47115,61812,62361
0,989,1655,2736,9787,11236,12198,13739,23354,25263,26521,28522,40701,43070,44624,47085,61828
0,809,1826,2718,9791,10978,12447,13717,23362,24927,26848,28496,40713,42656,45029,47055,61844
0,147,2541,2709,9793,10010,13468,13706,23366,23653,28175,28483,40719,41076,46662,47040,61852,62279
0,946,1657,2691,9797,11183,12210,13684,23374,25200,26543,28457,40731,42997,44656,47010,61868
0,810,1782,2673,9801,10989,12393,13662,23382,24948,26784,28431,40743,42687,44955,46980,61884
0,105,2544,2664,9803,9958,13481,13651,23386,23591,28198,28418,40749,41004,46695,46965,61892,62197
0,903,1659,2646,9807,11130,12222,13629,23394,25137,26565,28392,40761,42924,44688,46935,61908
0,811,1738,2628,9811,11000,12339,13607,23402,24969,26720,28366,40773,42718,44881,46905,61924
0,63,2547,2619,9813,9906,13494,13596,23406,23529,28221,28353,40779,40932,46728,46890,61932,62115
0,860,1661,2601,9817,11077,12234,13574,23414,25074,26587,28327,40791,42851,44720,46860,61948
0,812,1694,2583,9821,11011,12285,13552,23422,24990,26656,28301,40803,42749,44807,46830,61964
0,21,2550,2574,9823,9854,13507,13541,23426,23467,28244,28288,40809,40860,46761,46815,61972,62033
0,817,1663,2556,9827,11024,12246,13519,23434,25011,26609,28262,40821,42778,44752,46785,61988
0,813,1650,2538,9831,11022,12231,13497,23442,25011,26592,28236,40833,42780,44733,46755,62004
0,774,1665,2511,9837,10971,12258,13464,23454,24948,26631,28197,40851,42705,44784,46710,62028
0,814,1606,2493,9841,11033,12177,13442,23462,25032,26528,28171,40863,42811,44659,46680,62044
0,731,1667,2466,9847,10918,12270,13409,23474,24885,26653,28132,40881,42632,44816,46635,62068
0,815,1562,2448,9851,11044,12123,13387,23482,25053,26464,28106,40893,42842,44585,46605,62084
0,688,1669,2421,9857,10865,12282,13354,23494,24822,26675,28067,40911,42559,44848,46560,62108
0,816,1518,2403,9861,11055,12069,13332,23502,25074,26400,28041,40923,42873,44511,46530,62124
0,645,1671,2376,9867,10812,12294,13299,23514,24759,26697,28002,40941,42486,44880,46485,62148
0,817,1474,2358,9871,11066,12015,13277,23522,25095,26336,27976,40953,42904,44437,46455,62164
0,602,1673,2331,9877,10759,12306,13244,23534,24696,26719,27937,40971,42413,44912,46410,62188
0,818,1430,2313,9881,11077,11961,13222,23542,25116,26272,27911,40983,42935,44363,46380,62204
0,559,1675,2286,9887,10706,12318,13189,23554,24633,26741,27872,41001,42340,44944,46335,62228
0,819,1386,2268,9891,11088,11907,13167,23562,25137,26208,27846,41013,42966,44289,46305,62244
0,516,1677,2241,9897,10653,12330,13134,23574,24570,26763,27807,41031,42267,44976,46260,62268
0,820,1342,2223,9901,11099,11853,13112,23582,25158,26144,27781,41043,42997,44215,46230,62284
0,473,1679,2196,9907,10600,12342,13079,23594,24507,26785,27742,41061,42194,45008,46185,62308
0,821,1298,2178,9911,11110,11799,13057,23602,25179,26080,27716,41073,43028,44141,46155,62324
0,430,1681,2151,9917,10547,12354,13024,23614,24444,26807,27677,41091,42121,45040,46110,62348
0,822,1254,2133,9921,11121,11745,13002,23622,25200,26016,27651,41103,43059,44067,46080,62364
0,387,1683,2106,9927,10494,12366,12969,23634,24381,26829,27612,41121,42048,45072,46035,62388
0,823,1210,2088,9931,11132,11691,12947,23642,25221,25952,27586,41133,43090,43993,46005,62404
0,344,1685,2061,9937,10441,12378,12914,23654,24318,26851,27547,41151,41975,45104,45960,62428
0,824,1166,2043,9941,11143,11637,12892,23662,25242,25888,27521,41163,43121,43919,45930,62444
0,301,1687,2016,9947,10388,12390,12859,23674,24255,26873,27482,41181,41902,45136,45885,62468
0,825,1122,1998,9951,11154,11583,12837,23682,25263,25824,27456,41193,43152,43845,45855,62484
0,258,1689,1971,9957,10335,12402,12804,23694,24192,26895,27417,41211,41829,45168,45810,62508
0,826,1078,1953,9961,11165,11529,12782,23702,25284,25760,27391,41223,43183,43771,45780,62524
0,215,1691,1926,9967,10282,12414,12749,23714,24129,26917,27352,41241,41756,45200,45735,62548
0,827,1034,1908,9971,11176,11475,12727,23722,25305,25696,27326,41253,43214,43697,45705,62564
0,172,1693,1881,9977,10229,12426,12694,23734,24066,26939,27287,41271,41683,45232,45660,62588
0,828,990,1863,9981,11187,11421,12672,23742,25326,25632,27261,41283,43245,43623,45630,62604
0,129,1695,1836,9987,10176,12438,12639,23754,24003,26961,27222,41301,41610,45264,45585,62628
0,829,946,1818,9991,11198,11367,12617,23762,25347,25568,27196,41313,43276,43549,45555,62644
0,86,1697,1791,9997,10123,12450,12584,23774,23940,26983,27157,41331,41537,45296,45510
0,830,902,1773,10001,11209,11313,12562,23782,25368,25504,27131,41343,43307,43475,45480
0,43,1699,1746,10007,10070,12462,12529,23794,23877,27005,27092,41361,41464,45328,45435
0,831,858,1728,10011,11220,11259,12507,23802,25389,25440,27066,41373,43338,43401,45405
0,814,832,1683,10021,11205,11231,12452,23822,25376,25410,27001,41403,43327,43369,45330
0,770,833,1638,10031,11151,11242,12397,23842,25312,25431,26936,41433,43253,43400,45255
0,726,834,1593,10041,11097,11253,12342,23862,25248,25452,26871,41463,43179,43431,45180
0,682,835,1548,10051,11043,11264,12287,23882,25184,25473,26806,41493,43105,43462,45105
0,638,836,1503,10061,10989,11275,12232,23902,25120,25494,26741,41523,43031,43493,45030
0,594,837,1458,10071,10935,11286,12177,23922,25056,25515,26676,41553,42957,43524,44955
0,550,838,1413,10081,10881,11297,12122,23942,24992,25536,26611,41583,42883,43555,44880
0,506,839,1368,10091,10827,11308,12067,23962,24928,25557,26546,41613,42809,43586,44805
0,462,840,1323,10101,10773,11319,12012,23982,24864,25578,26481,41643,42735,43617,44730
0,418,841,1278,10111,10719,11330,11957,24002,24800,25599,26416,41673,42661,43648,44655
0,374,842,1233,10121,10665,11341,11902,24022,24736,25620,26351,41703,42587,43679,44580
0,330,843,1188,10131,10611,11352,11847,24042,24672,25641,26286,41733,42513,43710,44505
0,286,844,1143,10141,10557,11363,11792,24062,24608,25662,26221,41763,42439,43741,44430
0,242,845,1098,10151,10503,11374,11737,24082,24544,25683,26156,41793,42365,43772,44355
0,198,846,1053,10161,10449,11385,11682,24102,24480,25704,26091,41823,42291,43803,44280
0,154,847,1008,10171,10395,11396,11627,24122,24416,25725,26026,41853,42217,43834,44205
0,110,848,963,10181,10341,11407,11572,24142,24352,25746,25961,41883,42143,43865,44130
0,66,849,918,10191,10287,11418,11517,24162,24288,25767,25896,41913,42069,43896,44055
0,22,850,873,10201,10233,11429,11462,24182,24224,25788,25831,41943,41995,43927,43980
