0,400,841,1305
0,405,819,1287
0,375,843,1278
0,406,793,1260
0,350,845,1251
0,407,767,1233
0,325,847,1224
0,408,741,1206
0,300,849,1197
0,409,715,1179
0,275,851,1170
0,410,689,1152
0,250,853,1143
0,411,663,1125
0,225,855,1116
0,412,637,1098
0,200,857,1089
0,413,611,1071
0,175,859,1062
0,414,585,1044
0,150,861,1035
0,415,559,1017
0,125,863,1008
0,416,533,990
0,100,865,981
0,417,507,963
0,75,867,954
0,418,481,936
0,50,869,927
0,419,455,909
0,25,871,900
0,420,429,882
0,403,421,855
0,377,422,828
0,351,423,801
0,325,424,774
0,299,425,747
0,273,426,720
0,247,427,693
0,221,428,666
0,195,429,639
0,169,430,612
0,143,431,585
0,117,432,558
0,91,433,531
0,65,434,504
0,39,435,477
0,13,436,450
