"1/3384"
"1/376"
"25/3384"
"49/3384"
"121/3384"
"169/3384"
"25/376"
"289/3384"
"361/3384"
"49/376"
"529/3384"
"625/3384"
"841/3384"
"961/3384"
"121/376"
"1225/3384"
"1369/3384"
"169/376"
"1681/3384"
"1849/3384"
"2401/3384"
"289/376"
"2809/3384"
"3025/3384"
"361/376"
"3481/3384"
"3721/3384"
"4489/3384"
"529/376"
"5041/3384"
"5329/3384"
"625/376"
"5929/3384"
"6241/3384"
"7225/3384"
"841/376"
"7921/3384"
"8281/3384"
"961/376"
"9025/3384"
"9409/3384"
"1225/376"
"11449/3384"
"11881/3384"
"1369/376"
"12769/3384"
"13225/3384"
"1681/376"
"15625/3384"
"16129/3384"
"1849/376"
"17161/3384"
"17689/3384"
"20449/3384"
"21025/3384"
"2401/376"
"22201/3384"
"22801/3384"
"25921/3384"
"26569/3384"
"3025/376"
"27889/3384"
"28561/3384"
"32041/3384"
"32761/3384"
"3721/376"
"34225/3384"
"34969/3384"
"39601/3384"
"4489/376"
"41209/3384"
"42025/3384"
"47089/3384"
"5329/376"
"48841/3384"
"49729/3384"
"6241/376"
"57121/3384"
"58081/3384"
"7225/376"
"66049/3384"
"67081/3384"
"8281/376"
"75625/3384"
"76729/3384"
"85849/3384"
"87025/3384"
"96721/3384"
"97969/3384"
"109561/3384"
"121801/3384"
"134689/3384"
