"1/3720"
"3/1240"
"5/744"
"49/3720"
"27/1240"
"121/3720"
"169/3720"
"289/3720"
"361/3720"
"147/1240"
"529/3720"
"125/744"
"243/1240"
"841/3720"
"363/1240"
"245/744"
"1369/3720"
"507/1240"
"1681/3720"
"1849/3720"
"2209/3720"
"2401/3720"
"867/1240"
"2809/3720"
"605/744"
"1083/1240"
"3481/3720"
"1323/1240"
"845/744"
"4489/3720"
"1587/1240"
"5041/3720"
"5329/3720"
"6241/3720"
"2187/1240"
"6889/3720"
"1445/744"
"2523/1240"
"7921/3720"
"1805/744"
"9409/3720"
"3267/1240"
"10201/3720"
"10609/3720"
"11881/3720"
"4107/1240"
"12769/3720"
"2645/744"
"4563/1240"
"14161/3720"
"3125/744"
"16129/3720"
"5547/1240"
"17161/3720"
"17689/3720"
"6627/1240"
"20449/3720"
"4205/744"
"7203/1240"
"22201/3720"
"24649/3720"
"8427/1240"
"25921/3720"
"26569/3720"
"9747/1240"
"29929/3720"
"6125/744"
"10443/1240"
"32041/3720"
"34969/3720"
"11907/1240"
"36481/3720"
"37249/3720"
"41209/3720"
"8405/744"
"14283/1240"
"43681/3720"
"15987/1240"
"48841/3720"
"49729/3720"
"54289/3720"
"11045/744"
"18723/1240"
"57121/3720"
"20667/1240"
"63001/3720"
"64009/3720"
"14045/744"
"23763/1240"
"72361/3720"
"78961/3720"
"80089/3720"
"17405/744"
"29403/1240"
"89401/3720"
"96721/3720"
"97969/3720"
"35643/1240"
"108241/3720"
"117649/3720"
"42483/1240"
"128881/3720"
"139129/3720"
"151321/3720"
"175561/3720"
