"1/4020"
"1/1005"
"4/1005"
"49/4020"
"16/1005"
"121/4020"
"169/4020"
"49/1005"
"64/1005"
"289/4020"
"361/4020"
"121/1005"
"529/4020"
"169/1005"
"196/1005"
"841/4020"
"961/4020"
"256/1005"
"289/1005"
"1369/4020"
"361/1005"
"1681/4020"
"1849/4020"
"484/1005"
"529/1005"
"2209/4020"
"2401/4020"
"676/1005"
"2809/4020"
"784/1005"
"841/1005"
"3481/4020"
"3721/4020"
"961/1005"
"1024/1005"
"1156/1005"
"5041/4020"
"5329/4020"
"1369/1005"
"1444/1005"
"5929/4020"
"6241/4020"
"6889/4020"
"1849/1005"
"1936/1005"
"7921/4020"
"8281/4020"
"2116/1005"
"2209/1005"
"2401/1005"
"10201/4020"
"10609/4020"
"2704/1005"
"2809/1005"
"11449/4020"
"11881/4020"
"12769/4020"
"3364/1005"
"3481/1005"
"14161/4020"
"14641/4020"
"3721/1005"
"3844/1005"
"4096/1005"
"17161/4020"
"17689/4020"
"4624/1005"
"18769/4020"
"19321/4020"
"20449/4020"
"5329/1005"
"5476/1005"
"22801/4020"
"5776/1005"
"5929/1005"
"6241/1005"
"25921/4020"
"26569/4020"
"6889/1005"
"27889/4020"
"28561/4020"
"29929/4020"
"7744/1005"
"7921/1005"
"32761/4020"
"8281/1005"
"8464/1005"
"8836/1005"
"36481/4020"
"37249/4020"
"9604/1005"
"38809/4020"
"39601/4020"
"41209/4020"
"10816/1005"
"11236/1005"
"11449/1005"
"11881/1005"
"49729/4020"
"51529/4020"
"52441/4020"
"54289/4020"
"14161/1005"
"14641/1005"
"14884/1005"
"15376/1005"
"64009/4020"
"66049/4020"
"67081/4020"
"69169/4020"
"18496/1005"
"18769/1005"
"19321/1005"
"82369/4020"
"83521/4020"
"85849/4020"
"22801/1005"
"23104/1005"
"23716/1005"
"100489/4020"
"101761/4020"
"104329/4020"
"27556/1005"
"27889/1005"
"121801/4020"
"33124/1005"
"143641/4020"
"38809/1005"
"167281/4020"
"44944/1005"
"192721/4020"
"51529/1005"
