"1/3960"
"1/990"
"1/440"
"2/495"
"1/110"
"49/3960"
"8/495"
"11/360"
"2/55"
"169/3960"
"49/990"
"32/495"
"289/3960"
"361/3960"
"49/440"
"529/3960"
"8/55"
"169/990"
"98/495"
"841/3960"
"961/3960"
"128/495"
"11/40"
"289/990"
"1369/3960"
"361/990"
"169/440"
"1681/3960"
"49/110"
"1849/3960"
"529/990"
"2209/3960"
"32/55"
"2401/3960"
"289/440"
"338/495"
"2809/3960"
"392/495"
"361/440"
"841/990"
"3481/3960"
"3721/3960"
"961/990"
"512/495"
"578/495"
"529/440"
"5041/3960"
"5329/3960"
"1369/990"
"722/495"
"539/360"
"169/110"
"6241/3960"
"1681/990"
"6889/3960"
"98/55"
"1849/990"
"841/440"
"8281/3960"
"1058/495"
"961/440"
"2209/990"
"128/55"
"9409/3960"
"2401/990"
"10201/3960"
"289/110"
"10609/3960"
"1352/495"
"2809/990"
"11449/3960"
"11881/3960"
"12769/3960"
"361/110"
"1682/495"
"3481/990"
"1331/360"
"3721/990"
"1681/440"
"1922/495"
"16129/3960"
"1849/440"
"17161/3960"
"2312/495"
"529/110"
"19321/3960"
"2209/440"
"5041/990"
"1859/360"
"2401/440"
"2738/495"
"22201/3960"
"22801/3960"
"2888/495"
"6241/990"
"2809/440"
"25921/3960"
"26569/3960"
"6889/990"
"27889/3960"
"392/55"
"28561/3960"
"3698/495"
"841/110"
"32761/3960"
"3721/440"
"4232/495"
"961/110"
"3179/360"
"4418/495"
"512/55"
"37249/3960"
"9409/990"
"4802/495"
"38809/3960"
"578/55"
"10609/990"
"44521/3960"
"5618/495"
"11449/990"
"47089/3960"
"5329/440"
"12769/990"
"539/40"
"6728/495"
"6241/440"
"57121/3960"
"58081/3960"
"6889/440"
"63001/3960"
"66049/3960"
"67081/3960"
"17161/990"
"73441/3960"
"1058/55"
"76729/3960"
"2209/110"
"10082/495"
"2401/110"
"10952/495"
"22801/990"
"11552/495"
"94249/3960"
"12482/495"
"11449/440"
"25921/990"
"11881/440"
"108241/3960"
"10571/360"
"120409/3960"
"121801/3960"
"130321/3960"
"134689/3960"
"1922/55"
"37249/990"
"19208/495"
"38809/990"
"21218/495"
"19321/440"
"190969/3960"
"192721/3960"
"208849/3960"
"58081/990"
"63001/990"
"277729/3960"
"299209/3960"
"43808/495"
"405769/3960"
