0,1533,2361,4113,9151,11414,12610,15092,21962,24955,26519,29731,38433,42156,44088,48030,58564,63017
0,738,3222,4104,9153,10251,13839,15081,21966,23424,28116,29718,38439,40257,46053,48015,58572,60750
0,751,3190,4086,9157,10274,13797,15059,21974,23457,28064,29692,38451,40300,45991,47985,58588,60803
0,1539,2322,4077,9159,11430,12561,15048,21978,24981,26460,29679,38457,42192,44019,47970,58596,63063
0,1491,2364,4068,9161,11362,12623,15037,21982,24893,26542,29666,38463,42084,44121,47955,58604,62935
0,697,3226,4059,9163,10200,13853,15026,21986,23363,28140,29653,38469,40186,46087,47940,58612,60669
0,752,3146,4041,9167,10285,13743,15004,21994,23478,28000,29627,38481,40331,45917,47910,58628,60844
0,1541,2279,4032,9169,11442,12508,14993,21998,25003,26397,29614,38487,42224,43946,47895,58636,63105
0,1449,2367,4023,9171,11310,12636,14982,22002,24831,26565,29601,38493,42012,44154,47880,58644,62853
0,656,3230,4014,9173,10149,13867,14971,22006,23302,28164,29588,38499,40115,46121,47865,58652,60588
0,753,3102,3996,9177,10296,13689,14949,22014,23499,27936,29562,38511,40362,45843,47835,58668,60885
0,1543,2236,3987,9179,11454,12455,14938,22018,25025,26334,29549,38517,42256,43873,47820,58676,63147
0,1407,2370,3978,9181,11258,12649,14927,22022,24769,26588,29536,38523,41940,44187,47805,58684,62771
0,615,3234,3969,9183,10098,13881,14916,22026,23241,28188,29523,38529,40044,46155,47790,58692,60507
0,754,3058,3951,9187,10307,13635,14894,22034,23520,27872,29497,38541,40393,45769,47760,58708,60926
0,1545,2193,3942,9189,11466,12402,14883,22038,25047,26271,29484,38547,42288,43800,47745,58716,63189
0,1365,2373,3933,9191,11206,12662,14872,22042,24707,26611,29471,38553,41868,44220,47730,58724,62689
0,574,3238,3924,9193,10047,13895,14861,22046,23180,28212,29458,38559,39973,46189,47715,58732,60426
0,755,3014,3906,9197,10318,13581,14839,22054,23541,27808,29432,38571,40424,45695,47685,58748,60967
0,1547,2150,3897,9199,11478,12349,14828,22058,25069,26208,29419,38577,42320,43727,47670,58756,63231
0,1323,2376,3888,9201,11154,12675,14817,22062,24645,26634,29406,38583,41796,44253,47655,58764,62607
0,533,3242,3879,9203,9996,13909,14806,22066,23119,28236,29393,38589,39902,46223,47640,58772,60345
0,756,2970,3861,9207,10329,13527,14784,22074,23562,27744,29367,38601,40455,45621,47610,58788,61008
0,1549,2107,3852,9209,11490,12296,14773,22078,25091,26145,29354,38607,42352,43654,47595,58796,63273
0,1281,2379,3843,9211,11102,12688,14762,22082,24583,26657,29341,38613,41724,44286,47580,58804,62525
0,492,3246,3834,9213,9945,13923,14751,22086,23058,28260,29328,38619,39831,46257,47565,58812,60264
0,757,2926,3816,9217,10340,13473,14729,22094,23583,27680,29302,38631,40486,45547,47535,58828,61049
0,1551,2064,3807,9219,11502,12243,14718,22098,25113,26082,29289,38637,42384,43581,47520,58836,63315
0,1239,2382,3798,9221,11050,12701,14707,22102,24521,26680,29276,38643,41652,44319,47505,58844,62443
0,451,3250,3789,9223,9894,13937,14696,22106,22997,28284,29263,38649,39760,46291,47490,58852,60183
0,758,2882,3771,9227,10351,13419,14674,22114,23604,27616,29237,38661,40517,45473,47460,58868,61090
0,1553,2021,3762,9229,11514,12190,14663,22118,25135,26019,29224,38667,42416,43508,47445,58876,63357
0,1197,2385,3753,9231,10998,12714,14652,22122,24459,26703,29211,38673,41580,44352,47430,58884,62361
0,410,3254,3744,9233,9843,13951,14641,22126,22936,28308,29198,38679,39689,46325,47415,58892,60102
0,759,2838,3726,9237,10362,13365,14619,22134,23625,27552,29172,38691,40548,45399,47385,58908,61131
0,1555,1978,3717,9239,11526,12137,14608,22138,25157,25956,29159,38697,42448,43435,47370,58916,63399
0,1155,2388,3708,9241,10946,12727,14597,22142,24397,26726,29146,38703,41508,44385,47355,58924,62279
0,369,3258,3699,9243,9792,13965,14586,22146,22875,28332,29133,38709,39618,46359,47340,58932,60021
0,760,2794,3681,9247,10373,13311,14564,22154,23646,27488,29107,38721,40579,45325,47310,58948,61172
0,1557,1935,3672,9249,11538,12084,14553,22158,25179,25893,29094,38727,42480,43362,47295,58956,63441
0,1113,2391,3663,9251,10894,12740,14542,22162,24335,26749,29081,38733,41436,44418,47280,58964,62197
0,328,3262,3654,9253,9741,13979,14531,22166,22814,28356,29068,38739,39547,46393,47265,58972,59940
0,761,2750,3636,9257,10384,13257,14509,22174,23667,27424,29042,38751,40610,45251,47235,58988,61213
0,1559,1892,3627,9259,11550,12031,14498,22178,25201,25830,29029,38757,42512,43289,47220,58996
0,1071,2394,3618,9261,10842,12753,14487,22182,24273,26772,29016,38763,41364,44451,47205,59004,62115
0,287,3266,3609,9263,9690,13993,14476,22186,22753,28380,29003,38769,39476,46427,47190,59012,59859
0,762,2706,3591,9267,10395,13203,14454,22194,23688,27360,28977,38781,40641,45177,47160,59028,61254
0,1561,1849,3582,9269,11562,11978,14443,22198,25223,25767,28964,38787,42544,43216,47145,59036
0,1029,2397,3573,9271,10790,12766,14432,22202,24211,26795,28951,38793,41292,44484,47130,59044,62033
0,246,3270,3564,9273,9639,14007,14421,22206,22692,28404,28938,38799,39405,46461,47115,59052,59778
0,763,2662,3546,9277,10406,13149,14399,22214,23709,27296,28912,38811,40672,45103,47085,59068,61295
0,1563,1806,3537,9279,11574,11925,14388,22218,25245,25704,28899,38817,42576,43143,47070,59076
0,987,2400,3528,9281,10738,12779,14377,22222,24149,26818,28886,38823,41220,44517,47055,59084,61951
0,205,3274,3519,9283,9588,14021,14366,22226,22631,28428,28873,38829,39334,46495,47040,59092,59697
0,764,2618,3501,9287,10417,13095,14344,22234,23730,27232,28847,38841,40703,45029,47010,59108,61336
0,1565,1763,3492,9289,11586,11872,14333,22238,25267,25641,28834,38847,42608,43070,46995,59116
0,945,2403,3483,9291,10686,12792,14322,22242,24087,26841,28821,38853,41148,44550,46980,59124,61869
0,164,3278,3474,9293,9537,14035,14311,22246,22570,28452,28808,38859,39263,46529,46965,59132,59616
0,765,2574,3456,9297,10428,13041,14289,22254,23751,27168,28782,38871,40734,44955,46935,59148,61377
0,1567,1720,3447,9299,11598,11819,14278,22258,25289,25578,28769,38877,42640,42997,46920,59156
0,903,2406,3438,9301,10634,12805,14267,22262,24025,26864,28756,38883,41076,44583,46905,59164,61787
0,123,3282,3429,9303,9486,14049,14256,22266,22509,28476,28743,38889,39192,46563,46890,59172,59535
0,766,2530,3411,9307,10439,12987,14234,22274,23772,27104,28717,38901,40765,44881,46860,59188,61418
0,1569,1677,3402,9309,11610,11766,14223,22278,25311,25515,28704,38907,42672,42924,46845,59196
0,861,2409,3393,9311,10582,12818,14212,22282,23963,26887,28691,38913,41004,44616,46830,59204,61705
0,82,3286,3384,9313,9435,14063,14201,22286,22448,28500,28678,38919,39121,46597,46815,59212,59454
0,767,2486,3366,9317,10450,12933,14179,22294,23793,27040,28652,38931,40796,44807,46785,59228,61459
0,1571,1634,3357,9319,11622,11713,14168,22298,25333,25452,28639,38937,42704,42851,46770,59236
0,819,2412,3348,9321,10530,12831,14157,22302,23901,26910,28626,38943,40932,44649,46755,59244,61623
0,41,3290,3339,9323,9384,14077,14146,22306,22387,28524,28613,38949,39050,46631,46740,59252,59373
0,768,2442,3321,9327,10461,12879,14124,22314,23814,26976,28587,38961,40827,44733,46710,59268,61500
0,1573,1591,3312,9329,11634,11660,14113,22318,25355,25389,28574,38967,42736,42778,46695,59276
0,777,2415,3303,9331,10478,12844,14102,22322,23839,26933,28561,38973,40860,44682,46680,59284,61541
0,769,2398,3276,9337,10472,12825,14069,22334,23835,26912,28522,38991,40858,44659,46635,59308,61541
0,1548,1575,3267,9339,11607,11646,14058,22338,25326,25377,28509,38997,42705,42768,46620,59316
0,735,2418,3258,9341,10426,12857,14047,22342,23777,26956,28496,39003,40788,44715,46605,59324,61459
0,770,2354,3231,9347,10483,12771,14014,22354,23856,26848,28457,39021,40889,44585,46560,59348,61582
0,1505,1577,3222,9349,11554,11658,14003,22358,25263,25399,28444,39027,42632,42800,46545,59356
0,693,2421,3213,9351,10374,12870,13992,22362,23715,26979,28431,39033,40716,44748,46530,59364,61377
0,771,2310,3186,9357,10494,12717,13959,22374,23877,26784,28392,39051,40920,44511,46485,59388,61623
0,1462,1579,3177,9359,11501,11670,13948,22378,25200,25421,28379,39057,42559,42832,46470,59396
0,651,2424,3168,9361,10322,12883,13937,22382,23653,27002,28366,39063,40644,44781,46455,59404,61295
0,772,2266,3141,9367,10505,12663,13904,22394,23898,26720,28327,39081,40951,44437,46410,59428,61664
0,1419,1581,3132,9369,11448,11682,13893,22398,25137,25443,28314,39087,42486,42864,46395,59436
0,609,2427,3123,9371,10270,12896,13882,22402,23591,27025,28301,39093,40572,44814,46380,59444,61213
0,773,2222,3096,9377,10516,12609,13849,22414,23919,26656,28262,39111,40982,44363,46335,59468,61705
