0,479,731,1278
0,234,990,1269
0,205,1006,1251
0,441,738,1242
0,481,688,1233
0,235,946,1224
0,164,1010,1206
0,399,741,1197
0,483,645,1188
0,236,902,1179
0,123,1014,1161
0,357,744,1152
0,485,602,1143
0,237,858,1134
0,82,1018,1116
0,315,747,1107
0,487,559,1098
0,238,814,1089
0,41,1022,1071
0,273,750,1062
0,489,516,1053
0,239,770,1044
0,231,753,1017
0,473,491,1008
0,240,726,999
0,189,756,972
0,430,493,963
0,241,682,954
0,147,759,927
0,387,495,918
0,242,638,909
0,105,762,882
0,344,497,873
0,243,594,864
0,63,765,837
0,301,499,828
0,244,550,819
0,21,768,792
0,258,501,783
0,245,506,774
0,215,503,738
0,246,462,729
0,172,505,693
0,247,418,684
0,129,507,648
0,248,374,639
0,86,509,603
0,249,330,594
0,43,511,558
0,250,286,549
0,242,251,504
0,198,252,459
0,154,253,414
0,110,254,369
0,66,255,324
0,22,256,279
