"1/2184"
"1/546"
"2/273"
"25/2184"
"7/312"
"8/273"
"25/546"
"121/2184"
"32/273"
"289/2184"
"361/2184"
"50/273"
"121/546"
"529/2184"
"625/2184"
"841/2184"
"961/2184"
"128/273"
"289/546"
"175/312"
"1369/2184"
"361/546"
"200/273"
"1681/2184"
"1849/2184"
"242/273"
"529/546"
"2209/2184"
"343/312"
"625/546"
"841/546"
"3481/2184"
"3721/2184"
"961/546"
"512/273"
"5041/2184"
"5329/2184"
"1369/546"
"722/273"
"847/312"
"6241/2184"
"800/273"
"1681/546"
"6889/2184"
"7225/2184"
"1849/546"
"968/273"
"7921/2184"
"1250/273"
"10201/2184"
"10609/2184"
"12769/2184"
"13225/2184"
"1682/273"
"3481/546"
"2023/312"
"14641/2184"
"3721/546"
"1922/273"
"15625/2184"
"16129/2184"
"2048/273"
"5041/546"
"24025/2184"
"24649/2184"
"6241/546"
"3200/273"
"3703/312"
"26569/2184"
"3362/273"
"6889/546"
"27889/2184"
"39601/2184"
"10201/546"
"42025/2184"
"58081/2184"
"7442/273"
"80089/2184"
