0,14,49,115,296,438,585,779,781,1003,1220,1494,2037,2387,2716,3118,3122,3552,3951,4433,5338,5896,6407,7017,7023,7661,8242,8932,10199,10965,11658,12476,12484,13330,14093,14991,16620,17594,18469,19495,19505,20559,21504,22610,24601,25783,26840,28074,28086,29348,30475,31789,34142,35532,36771,38213,38227,39697,41006,42528,45243,46841,48262,49912,49928,51606,53097,54827,57904,59710,61313,63171,63189,65075,66748,68686,72125,74139,75924,77990,78010,80104,81959,84105,87906,90128,92095,94369,94391,96693,98730,101084,105247,107677,109826,112308,112332,114842,117061,119623
0,42,56,194,196,418,460,778,782,1184,1254,1752,1758,2340,2438,3116,3124,3886,4012,4870,4880,5822,5976,7014,7026,8148,8330,9548,9562,10864,11074,12472,12488,13970,14208,15786,15804,17466,17732,19490,19510,21352,21646,23584,23606,25628,25950,28068,28092,30294,30644,32942,32968,35350,35728,38206,38234,40796,41202,43860,43890,46632,47066,49904,49936,52858,53320,56338,56372,59474,59964,63162,63198,66480,66998,70376,70414,73876,74422,77980,78020,81662,82236,85974,86016,89838,90440,94358,94402,98404,99034,103132,103178,107360,108018,112296,112344,116706,117392,121850
0,18,48,126,279,441,561,777,783,1035,1215,1533,1992,2394,2664,3114,3126,3612,3942,4500,5265,5907,6327,7011,7029,7749,8229,9027,10098,10980,11550,12468,12492,13446,14076,15114,16491,17613,18333,19485,19515,20703,21483,22761,24444,25806,26676,28062,28098,29520,30450,31968,33957,35559,36579,38199,38241,39897,40977,42735,45030,46872,48042,49896,49944,51834,53064,55062,57663,59745,61065,63153,63207,65331,66711,68949,71856,74178,75648,77970,78030,80388,81918,84396,87609,90171,91791,94347,94413,97005,98685,101403,104922,107724,109494,112284,112356,115182,117012,119970
0,5,50,85,350,435,660,775,785,910,1225,1380,2175,2380,2875,3110,3130,3375,3960,4235,5560,5885,6650,7005,7035,7400,8255,8650,10505,10950,11985,12460,12500,12985,14110,14625,17010,17575,18880,19475,19525,20130,21525,22160,25075,25760,27335,28050,28110,28835,30500,31255,34700,35505,37350,38185,38255,39100,41035,41910,45885,46810,48925,49880,49960,50925,53130,54125,58630,59675,62060,63135,63225,64310,66785,67900,72935,74100,76755,77950,78050,79255,82000,83235,88800,90085,93010,94325,94435,95760,98775,100130,106225,107630,110825,112260,112380,113825,117110,118585
0,30,72,192,198,378,504,774,786,1116,1326,1746,1764,2244,2538,3108,3132,3762,4140,4860,4890,5670,6132,7002,7038,7968,8514,9534,9576,10656,11286,12456,12504,13734,14448,15768,15822,17202,18000,19470,19530,21060,21942,23562,23628,25308,26274,28044,28116,29946,30996,32916,32994,34974,36108,38178,38262,40392,41610,43830,43920,46200,47502,49872,49968,52398,53784,56304,56406,58986,60456,63126,63234,65964,67518,70338,70452,73332,74970,77940,78060,81090,82812,85932,86058,89238,91044,94314,94446,97776,99666,103086,103224,106704,108678,112248,112392,116022,118080,121800
0,3,47,76,369,444,686,773,787,880,1210,1343,2222,2401,2929,3106,3134,3317,3933,4170,5635,5918,6732,6999,7041,7314,8216,8557,10608,10995,12095,12452,12508,12871,14059,14504,17141,17632,19018,19465,19535,19988,21462,22011,25234,25829,27501,28038,28122,28665,30425,31078,34887,35586,37544,38171,38269,38902,40948,41705,46100,46903,49147,49864,49976,50699,53031,53892,58873,59780,62310,63117,63243,64056,66674,67639,73206,74217,77033,77930,78070,78973,81877,82946,89099,90214,93316,94303,94457,95450,98640,99813,106552,107771,111159,112236,112404,113487,116963,118240
0,33,51,162,231,432,492,771,789,1134,1230,1653,1860,2373,2511,3102,3138,3795,3969,4704,5049,5874,6090,6993,7047,8016,8268,9315,9798,10935,11229,12444,12516,13797,14127,15486,16107,17556,17928,19455,19545,21138,21546,23217,23976,25737,26187,28026,28134,30039,30525,32508,33405,35478,36006,38157,38283,40500,41064,43359,44394,46779,47385,49848,49992,52521,53163,55770,56943,59640,60324,63099,63261,66102,66822,69741,71052,74061,74823,77910,78090,81243,82041,85272,86721,90042,90882,94281,94479,97944,98820,102363,103950,107583,108501,112212,112428,116205,117159,121014
0,20,90,190,200,340,550,770,790,1050,1400,1740,1770,2150,2640,3100,3140,3640,4270,4850,4900,5520,6290,6990,7050,7790,8700,9520,9590,10450,11500,12440,12520,13500,14690,15750,15840,16940,18270,19450,19550,20770,22240,23540,23650,24990,26600,28020,28140,29600,31350,32890,33020,34600,36490,38150,38290,39990,42020,43800,43950,45770,47940,49840,50000,51940,54250,56270,56440,58500,60950,63090,63270,65450,68040,70300,70490,72790,75520,77900,78100,80520,83390,85890,86100,88640,91650,94270,94490,97150,100300,103040,103270,106050,109340,112200,112440,115340,118770,121750
0,39,46,175,216,447,470,769,791,1168,1205,1694,1817,2408,2461,3098,3142,3857,3924,4773,4978,5929,6012,6987,7053,8106,8203,9412,9699,11010,11123,12436,12524,13915,14042,15611,15980,17651,17794,19445,19555,21284,21441,23370,23821,25852,26025,28014,28146,30213,30400,32689,33222,35613,35816,38143,38297,40702,40919,43568,44183,46934,47167,49832,50008,52751,52998,56007,56704,59815,60078,63081,63279,66360,66637,70006,70785,74256,74549,77890,78110,81529,81836,85565,86426,90257,90580,94259,94501,98258,98595,102684,103627,107818,108171,112188,112452,116547,116914,121363
0,12,110,188,202,304,598,766,794,986,1476,1734,1776,2058,2744,3092,3148,3520,4402,4840,4910,5372,6450,6978,7062,7614,8888,9506,9604,10246,11716,12424,12536,13268,14934,15732,15858,16680,18542,19430,19570,20482,22540,23518,23672,24674,26928,27996,28164,29256,31706,32864,33046,34228,36874,38122,38318,39590,42432,43770,43980,45342,48380,49808,50032,51484,54718,56236,56474,58016,61446,63054,63306,64938,68564,70262,70528,72250,76072,77860,78140,79952,83970,85848,86142,88044,92258,94226,94534,96526,100936,102994,103316,105398,110004,112152,112488,114660,119462,121700
