0,446,923,1440
0,425,929,1422
0,447,897,1413
0,400,931,1395
0,448,871,1386
0,375,933,1368
0,449,845,1359
0,350,935,1341
0,450,819,1332
0,325,937,1314
0,451,793,1305
0,300,939,1287
0,452,767,1278
0,275,941,1260
0,453,741,1251
0,250,943,1233
0,454,715,1224
0,225,945,1206
0,455,689,1197
0,200,947,1179
0,456,663,1170
0,175,949,1152
0,457,637,1143
0,150,951,1125
0,458,611,1116
0,125,953,1098
0,459,585,1089
0,100,955,1071
0,460,559,1062
0,75,957,1044
0,461,533,1035
0,50,959,1017
0,462,507,1008
0,25,961,990
0,463,481,981
0,455,464,954
0,429,465,927
0,403,466,900
0,377,467,873
0,351,468,846
0,325,469,819
0,299,470,792
0,273,471,765
0,247,472,738
0,221,473,711
0,195,474,684
0,169,475,657
0,143,476,630
0,117,477,603
0,91,478,576
0,65,479,549
0,39,480,522
0,13,481,495
