0,611,2618,3348,7451,8360,11259,12287,17882,19089,22880,24206,31293,32798,37481,39105,47684,49487,55062,56984
0,1239,1923,3339,7453,9282,10270,12276,17886,20305,21597,24193,31299,34308,35904,39090,47692,51291,53191,56967
0,1253,1892,3321,7457,9306,10229,12254,17894,20339,21546,24167,31311,34352,35843,39060,47708,51345,53120,56933
0,574,2626,3312,7459,8313,11277,12243,17898,19032,22908,24154,31317,32731,37519,39045,47716,49410,55110,56916
0,612,2574,3303,7461,8371,11205,12232,17902,19110,22816,24141,31323,32829,37407,39030,47724,49528,54978,56899
0,1197,1926,3294,7463,9230,10283,12221,17906,20243,21620,24128,31329,34236,35937,39015,47732,51209,53234,56882
0,1255,1849,3276,7467,9318,10176,12199,17914,20361,21483,24102,31341,34384,35770,38985,47748,51387,53037,56848
0,533,2630,3267,7469,8262,11291,12188,17918,18971,22932,24089,31347,32660,37553,38970,47756,49329,55154,56831
0,613,2530,3258,7471,8382,11151,12177,17922,19131,22752,24076,31353,32860,37333,38955,47764,49569,54894,56814
0,1155,1929,3249,7473,9178,10296,12166,17926,20181,21643,24063,31359,34164,35970,38940,47772,51127,53277,56797
0,1257,1806,3231,7477,9330,10123,12144,17934,20383,21420,24037,31371,34416,35697,38910,47788,51429,52954,56763
0,492,2634,3222,7479,8211,11305,12133,17938,18910,22956,24024,31377,32589,37587,38895,47796,49248,55198,56746
0,614,2486,3213,7481,8393,11097,12122,17942,19152,22688,24011,31383,32891,37259,38880,47804,49610,54810,56729
0,1113,1932,3204,7483,9126,10309,12111,17946,20119,21666,23998,31389,34092,36003,38865,47812,51045,53320,56712
0,1259,1763,3186,7487,9342,10070,12089,17954,20405,21357,23972,31401,34448,35624,38835,47828,51471,52871,56678
0,451,2638,3177,7489,8160,11319,12078,17958,18849,22980,23959,31407,32518,37621,38820,47836,49167,55242,56661
0,615,2442,3168,7491,8404,11043,12067,17962,19173,22624,23946,31413,32922,37185,38805,47844,49651,54726,56644
0,1071,1935,3159,7493,9074,10322,12056,17966,20057,21689,23933,31419,34020,36036,38790,47852,50963,53363,56627
0,1261,1720,3141,7497,9354,10017,12034,17974,20427,21294,23907,31431,34480,35551,38760,47868,51513,52788,56593
0,410,2642,3132,7499,8109,11333,12023,17978,18788,23004,23894,31437,32447,37655,38745,47876,49086,55286,56576
0,616,2398,3123,7501,8415,10989,12012,17982,19194,22560,23881,31443,32953,37111,38730,47884,49692,54642,56559
0,1029,1938,3114,7503,9022,10335,12001,17986,19995,21712,23868,31449,33948,36069,38715,47892,50881,53406,56542
0,1263,1677,3096,7507,9366,9964,11979,17994,20449,21231,23842,31461,34512,35478,38685,47908,51555,52705,56508
0,369,2646,3087,7509,8058,11347,11968,17998,18727,23028,23829,31467,32376,37689,38670,47916,49005,55330,56491
0,617,2354,3078,7511,8426,10935,11957,18002,19215,22496,23816,31473,32984,37037,38655,47924,49733,54558,56474
0,987,1941,3069,7513,8970,10348,11946,18006,19933,21735,23803,31479,33876,36102,38640,47932,50799,53449,56457
0,1265,1634,3051,7517,9378,9911,11924,18014,20471,21168,23777,31491,34544,35405,38610,47948,51597,52622,56423
0,328,2650,3042,7519,8007,11361,11913,18018,18666,23052,23764,31497,32305,37723,38595,47956,48924,55374,56406
0,618,2310,3033,7521,8437,10881,11902,18022,19236,22432,23751,31503,33015,36963,38580,47964,49774,54474,56389
0,945,1944,3024,7523,8918,10361,11891,18026,19871,21758,23738,31509,33804,36135,38565,47972,50717,53492,56372
0,1267,1591,3006,7527,9390,9858,11869,18034,20493,21105,23712,31521,34576,35332,38535,47988,51639,52539,56338
0,287,2654,2997,7529,7956,11375,11858,18038,18605,23076,23699,31527,32234,37757,38520,47996,48843,55418,56321
0,619,2266,2988,7531,8448,10827,11847,18042,19257,22368,23686,31533,33046,36889,38505,48004,49815,54390,56304
0,903,1947,2979,7533,8866,10374,11836,18046,19809,21781,23673,31539,33732,36168,38490,48012,50635,53535,56287
0,1269,1548,2961,7537,9402,9805,11814,18054,20515,21042,23647,31551,34608,35259,38460,48028,51681,52456,56253
0,246,2658,2952,7539,7905,11389,11803,18058,18544,23100,23634,31557,32163,37791,38445,48036,48762,55462,56236
0,620,2222,2943,7541,8459,10773,11792,18062,19278,22304,23621,31563,33077,36815,38430,48044,49856,54306,56219
0,861,1950,2934,7543,8814,10387,11781,18066,19747,21804,23608,31569,33660,36201,38415,48052,50553,53578,56202
0,1271,1505,2916,7547,9414,9752,11759,18074,20537,20979,23582,31581,34640,35186,38385,48068,51723,52373,56168
0,205,2662,2907,7549,7854,11403,11748,18078,18483,23124,23569,31587,32092,37825,38370,48076,48681,55506,56151
0,621,2178,2898,7551,8470,10719,11737,18082,19299,22240,23556,31593,33108,36741,38355,48084,49897,54222,56134
0,819,1953,2889,7553,8762,10400,11726,18086,19685,21827,23543,31599,33588,36234,38340,48092,50471,53621,56117
0,1273,1462,2871,7557,9426,9699,11704,18094,20559,20916,23517,31611,34672,35113,38310,48108,51765,52290,56083
0,164,2666,2862,7559,7803,11417,11693,18098,18422,23148,23504,31617,32021,37859,38295,48116,48600,55550,56066
0,622,2134,2853,7561,8481,10665,11682,18102,19320,22176,23491,31623,33139,36667,38280,48124,49938,54138,56049
0,777,1956,2844,7563,8710,10413,11671,18106,19623,21850,23478,31629,33516,36267,38265,48132,50389,53664,56032
0,1275,1419,2826,7567,9438,9646,11649,18114,20581,20853,23452,31641,34704,35040,38235,48148,51807,52207,55998
0,123,2670,2817,7569,7752,11431,11638,18118,18361,23172,23439,31647,31950,37893,38220,48156,48519,55594,55981
0,623,2090,2808,7571,8492,10611,11627,18122,19341,22112,23426,31653,33170,36593,38205,48164,49979,54054,55964
0,735,1959,2799,7573,8658,10426,11616,18126,19561,21873,23413,31659,33444,36300,38190,48172,50307,53707,55947
0,1277,1376,2781,7577,9450,9593,11594,18134,20603,20790,23387,31671,34736,34967,38160,48188,51849,52124,55913
0,82,2674,2772,7579,7701,11445,11583,18138,18300,23196,23374,31677,31879,37927,38145,48196,48438,55638,55896
0,624,2046,2763,7581,8503,10557,11572,18142,19362,22048,23361,31683,33201,36519,38130,48204,50020,53970,55879
0,693,1962,2754,7583,8606,10439,11561,18146,19499,21896,23348,31689,33372,36333,38115,48212,50225,53750,55862
0,1279,1333,2736,7587,9462,9540,11539,18154,20625,20727,23322,31701,34768,34894,38085,48228,51891,52041,55828
0,41,2678,2727,7589,7650,11459,11528,18158,18239,23220,23309,31707,31808,37961,38070,48236,48357,55682,55811
0,625,2002,2718,7591,8514,10503,11517,18162,19383,21984,23296,31713,33232,36445,38055,48244,50061,53886,55794
0,651,1965,2709,7593,8554,10452,11506,18166,19437,21919,23283,31719,33300,36366,38040,48252,50143,53793,55777
0,1281,1290,2691,7597,9474,9487,11484,18174,20647,20664,23257,31731,34800,34821,38010,48268,51933,51958,55743
0,626,1958,2673,7601,8525,10449,11462,18182,19404,21920,23231,31743,33263,36371,37980,48284,50102,53802,55709
0,609,1968,2664,7603,8502,10465,11451,18186,19375,21942,23218,31749,33228,36399,37965,48292,50061,53836,55692
0,1247,1283,2646,7607,9434,9486,11429,18194,20601,20669,23192,31761,34748,34832,37935,48308,51875,51975,55658
0,627,1914,2628,7611,8536,10395,11407,18202,19425,21856,23166,31773,33294,36297,37905,48324,50143,53718,55624
0,567,1971,2619,7613,8450,10478,11396,18206,19313,21965,23153,31779,33156,36432,37890,48332,49979,53879,55607
0,1204,1285,2601,7617,9381,9498,11374,18214,20538,20691,23127,31791,34675,34864,37860,48348,51792,52017,55573
0,628,1870,2583,7621,8547,10341,11352,18222,19446,21792,23101,31803,33325,36223,37830,48364,50184,53634,55539
0,525,1974,2574,7623,8398,10491,11341,18226,19251,21988,23088,31809,33084,36465,37815,48372,49897,53922,55522
0,1161,1287,2556,7627,9328,9510,11319,18234,20475,20713,23062,31821,34602,34896,37785,48388,51709,52059,55488
0,629,1826,2538,7631,8558,10287,11297,18242,19467,21728,23036,31833,33356,36149,37755,48404,50225,53550,55454
0,483,1977,2529,7633,8346,10504,11286,18246,19189,22011,23023,31839,33012,36498,37740,48412,49815,53965,55437
0,1118,1289,2511,7637,9275,9522,11264,18254,20412,20735,22997,31851,34529,34928,37710,48428,51626,52101,55403
0,630,1782,2493,7641,8569,10233,11242,18262,19488,21664,22971,31863,33387,36075,37680,48444,50266,53466,55369
0,441,1980,2484,7643,8294,10517,11231,18266,19127,22034,22958,31869,32940,36531,37665,48452,49733,54008,55352
0,1075,1291,2466,7647,9222,9534,11209,18274,20349,20757,22932,31881,34456,34960,37635,48468,51543,52143,55318
0,631,1738,2448,7651,8580,10179,11187,18282,19509,21600,22906,31893,33418,36001,37605,48484,50307,53382,55284
0,399,1983,2439,7653,8242,10530,11176,18286,19065,22057,22893,31899,32868,36564,37590,48492,49651,54051,55267
