0,746,1547,2412
0,725,1553,2394
0,747,1521,2385
0,700,1555,2367
0,748,1495,2358
0,675,1557,2340
0,749,1469,2331
0,650,1559,2313
0,750,1443,2304
0,625,1561,2286
0,751,1417,2277
0,600,1563,2259
0,752,1391,2250
0,575,1565,2232
0,753,1365,2223
0,550,1567,2205
0,754,1339,2196
0,525,1569,2178
0,755,1313,2169
0,500,1571,2151
0,756,1287,2142
0,475,1573,2124
0,757,1261,2115
0,450,1575,2097
0,758,1235,2088
0,425,1577,2070
0,759,1209,2061
0,400,1579,2043
0,760,1183,2034
0,375,1581,2016
0,761,1157,2007
0,350,1583,1989
0,762,1131,1980
0,325,1585,1962
0,763,1105,1953
0,300,1587,1935
0,764,1079,1926
0,275,1589,1908
0,765,1053,1899
0,250,1591,1881
0,766,1027,1872
0,225,1593,1854
0,767,1001,1845
0,200,1595,1827
0,768,975,1818
0,175,1597,1800
0,769,949,1791
0,150,1599,1773
0,770,923,1764
0,125,1601,1746
0,771,897,1737
0,100,1603,1719
0,772,871,1710
0,75,1605,1692
0,773,845,1683
0,50,1607,1665
0,774,819,1656
0,25,1609,1638
0,775,793,1629
0,767,776,1602
0,741,777,1575
0,715,778,1548
0,689,779,1521
0,663,780,1494
0,637,781,1467
0,611,782,1440
0,585,783,1413
0,559,784,1386
0,533,785,1359
0,507,786,1332
0,481,787,1305
0,455,788,1278
0,429,789,1251
0,403,790,1224
0,377,791,1197
0,351,792,1170
0,325,793,1143
0,299,794,1116
0,273,795,1089
0,247,796,1062
0,221,797,1035
0,195,798,1008
0,169,799,981
0,143,800,954
0,117,801,927
0,91,802,900
0,65,803,873
0,39,804,846
0,13,805,819
