0,596,1235,1926
0,575,1241,1908
0,597,1209,1899
0,550,1243,1881
0,598,1183,1872
0,525,1245,1854
0,599,1157,1845
0,500,1247,1827
0,600,1131,1818
0,475,1249,1800
0,601,1105,1791
0,450,1251,1773
0,602,1079,1764
0,425,1253,1746
0,603,1053,1737
0,400,1255,1719
0,604,1027,1710
0,375,1257,1692
0,605,1001,1683
0,350,1259,1665
0,606,975,1656
0,325,1261,1638
0,607,949,1629
0,300,1263,1611
0,608,923,1602
0,275,1265,1584
0,609,897,1575
0,250,1267,1557
0,610,871,1548
0,225,1269,1530
0,611,845,1521
0,200,1271,1503
0,612,819,1494
0,175,1273,1476
0,613,793,1467
0,150,1275,1449
0,614,767,1440
0,125,1277,1422
0,615,741,1413
0,100,1279,1395
0,616,715,1386
0,75,1281,1368
0,617,689,1359
0,50,1283,1341
0,618,663,1332
0,25,1285,1314
0,619,637,1305
0,611,620,1278
0,585,621,1251
0,559,622,1224
0,533,623,1197
0,507,624,1170
0,481,625,1143
0,455,626,1116
0,429,627,1089
0,403,628,1062
0,377,629,1035
0,351,630,1008
0,325,631,981
0,299,632,954
0,273,633,927
0,247,634,900
0,221,635,873
0,195,636,846
0,169,637,819
0,143,638,792
0,117,639,765
0,91,640,738
0,65,641,711
0,39,642,684
0,13,643,657
