"1/4692"
"1/1173"
"4/1173"
"25/4692"
"49/4692"
"16/1173"
"25/1173"
"121/4692"
"169/4692"
"49/1173"
"64/1173"
"361/4692"
"100/1173"
"121/1173"
"625/4692"
"169/1173"
"196/1173"
"841/4692"
"961/4692"
"256/1173"
"1225/4692"
"1369/4692"
"361/1173"
"400/1173"
"1681/4692"
"1849/4692"
"484/1173"
"2209/4692"
"2401/4692"
"625/1173"
"676/1173"
"2809/4692"
"3025/4692"
"784/1173"
"841/1173"
"3481/4692"
"3721/4692"
"961/1173"
"1024/1173"
"4225/4692"
"4489/4692"
"1225/1173"
"5041/4692"
"5329/4692"
"1444/1173"
"5929/4692"
"6241/4692"
"1600/1173"
"1681/1173"
"6889/4692"
"1936/1173"
"7921/4692"
"8281/4692"
"2209/1173"
"9025/4692"
"2401/1173"
"2500/1173"
"10201/4692"
"2704/1173"
"2809/1173"
"11449/4692"
"11881/4692"
"3025/1173"
"3136/1173"
"12769/4692"
"3364/1173"
"3481/1173"
"14641/4692"
"3721/1173"
"3844/1173"
"16129/4692"
"4096/1173"
"4225/1173"
"17161/4692"
"17689/4692"
"4489/1173"
"19321/4692"
"4900/1173"
"5041/1173"
"21025/4692"
"5329/1173"
"22201/4692"
"22801/4692"
"5776/1173"
"24649/4692"
"6241/1173"
"6400/1173"
"26569/4692"
"6724/1173"
"27889/4692"
"28561/4692"
"29929/4692"
"30625/4692"
"7921/1173"
"32041/4692"
"32761/4692"
"8281/1173"
"34225/4692"
"9025/1173"
"36481/4692"
"37249/4692"
"9604/1173"
"38809/4692"
"10000/1173"
"10201/1173"
"41209/4692"
"10816/1173"
"43681/4692"
"44521/4692"
"11449/1173"
"46225/4692"
"11881/1173"
"12100/1173"
"12769/1173"
"52441/4692"
"13456/1173"
"54289/4692"
"13924/1173"
"14641/1173"
"14884/1173"
"61009/4692"
"15376/1173"
"63001/4692"
"16129/1173"
"67081/4692"
"16900/1173"
"17161/1173"
"70225/4692"
"17689/1173"
"72361/4692"
"73441/4692"
"76729/4692"
"19600/1173"
"80089/4692"
"20164/1173"
"82369/4692"
"87025/4692"
"22201/1173"
"22801/1173"
"93025/4692"
"96721/4692"
"97969/4692"
"24964/1173"
"100489/4692"
"25600/1173"
"26896/1173"
"109561/4692"
"27889/1173"
"112225/4692"
"28561/1173"
"29929/1173"
"121801/4692"
"124609/4692"
"31684/1173"
"33124/1173"
"134689/4692"
"137641/4692"
"36481/1173"
"148225/4692"
"37249/1173"
"151321/4692"
"40804/1173"
"165649/4692"
"44521/1173"
"48400/1173"
"207025/4692"
"52441/1173"
"223729/4692"
"241081/4692"
"259081/4692"
"68644/1173"
"73441/1173"
"78400/1173"
"351649/4692"
"373321/4692"
"109561/1173"
