0,22,165,307,308,494,923,1229,1231,1581,2296,2766,2769,3283,4284,4918,4922,5600,6887,7685,7690,8532,10105,11067,11073,12079,13938,15064,15071,16241,18386,19676,19684,21018,23449,24903,24912,26410,29127,30745,30755,32417,35420,37202,37213,39039,42328,44274,44286,46276,49851,51961,51974,54128,57989,60263,60277,62595,66742,69180,69195,71677,76110,78712,78728,81374,86093,88859,88876,91686,96691,99621,99639,102613,107904,110998,111017,114155,119732,122990,123010,126312,132175,135597,135618,139084,145233,148819,148841,152471,158906,162656,162679,166473,173194,177108,177132,181090,188097,192175
0,12,198,306,309,441,999,1227,1233,1485,2415,2763,2772,3144,4446,4914,4926,5418,7092,7680,7695,8307,10353,11061,11079,11811,14229,15057,15078,15930,18720,19668,19692,20664,23826,24894,24921,26013,29547,30735,30765,31977,35883,37191,37224,38556,42834,44262,44298,45750,50400,51948,51987,53559,58581,60249,60291,61983,67377,69165,69210,71022,76788,78696,78744,80676,86814,88842,88893,90945,97455,99603,99657,101829,108711,110979,111036,113328,120582,122970,123030,125442,133068,135576,135639,138171,146169,148797,148863,151515,159885,162633,162702,165474,174216,177084,177156,180048,189162,192150
0,35,135,305,310,550,850,1225,1235,1680,2180,2760,2775,3425,4125,4910,4930,5785,6685,7675,7700,8760,9860,11055,11085,12350,13650,15050,15085,16555,18055,19660,19700,21375,23075,24885,24930,26810,28710,30725,30775,32860,34960,37180,37235,39525,41825,44250,44310,46805,49305,51935,52000,54700,57400,60235,60305,63210,66110,69150,69225,72335,75435,78680,78760,82075,85375,88825,88910,92430,95930,99585,99675,103400,107100,110960,111055,114985,118885,122950,123050,127185,131285,135555,135660,140000,144300,148775,148885,153430,157930,162610,162725,167475,172175,177060,177180,182135,187035,192125
0,5,234,304,311,391,1078,1223,1237,1392,2537,2757,2778,3008,4611,4906,4934,5239,7300,7670,7705,8085,10604,11049,11091,11546,14523,15043,15092,15622,19057,19652,19708,20313,24206,24876,24939,25619,29970,30715,30785,31540,36349,37169,37246,38076,43343,44238,44322,45227,50952,51922,52013,52993,59176,60221,60319,61374,68015,69135,69240,70370,77469,78664,78776,79981,87538,88808,88927,90207,98222,99567,99693,101048,109521,110941,111074,112504,121435,122930,123070,124575,133964,135534,135681,137261,147108,148753,148907,150562,160867,162587,162748,164478,175241,177036,177204,179009,190230,192100
0,51,108,303,312,609,780,1221,1239,1782,2067,2754,2781,3570,3969,4902,4938,5973,6486,7665,7710,8991,9618,11043,11097,12624,13365,15036,15099,16872,17727,19644,19716,21735,22704,24867,24948,27213,28296,30705,30795,33306,34503,37158,37257,40014,41325,44226,44334,47337,48762,51909,52026,55275,56814,60207,60333,63828,65481,69120,69255,72996,74763,78648,78792,82779,84660,88791,88944,93177,95172,99549,99711,104190,106299,110922,111093,115818,118041,122910,123090,128061,130398,135513,135702,140919,143370,148731,148929,154392,156957,162564,162771,168480,171159,177012,177228,183183,185976,192075
0,1,273,302,313,344,1160,1219,1241,1302,2662,2751,2784,2875,4779,4898,4942,5063,7511,7660,7715,7866,10858,11037,11103,11284,14820,15029,15106,15317,19397,19636,19724,19965,24589,24858,24957,25228,30396,30695,30805,31106,36818,37147,37268,37599,43855,44214,44346,44707,51507,51896,52039,52430,59774,60193,60347,60768,68656,69105,69270,69721,78153,78632,78808,79289,88265,88774,88961,89472,98992,99531,99729,100270,110334,110903,111112,111683,122291,122890,123110,123711,134863,135492,135723,136354,148050,148709,148951,149612,161852,162541,162794,163485,176269,176988,177252,177973,191301,192050
0,70,84,301,314,671,713,1217,1243,1887,1957,2748,2787,3718,3816,4894,4946,6164,6290,7655,7720,9225,9379,11031,11109,12901,13083,15022,15113,17192,17402,19628,19732,22098,22336,24849,24966,27619,27885,30685,30815,33755,34049,37136,37279,40506,40828,44202,44358,47872,48222,51883,52052,55853,56231,60179,60361,64449,64855,69090,69285,73660,74094,78616,78824,83486,83948,88757,88978,93927,94417,99513,99747,104983,105501,110884,111131,116654,117200,122870,123130,128940,129514,135471,135744,141841,142443,148687,148973,155357,155987,162518,162817,169488,170146,176964,177276,184234,184920,192025
0,63,92,299,316,649,736,1213,1247,1850,1995,2742,2793,3666,3869,4886,4954,6097,6358,7645,7730,9143,9462,11019,11121,12804,13181,15008,15127,17080,17515,19612,19748,21971,22464,24831,24984,27477,28028,30665,30835,33598,34207,37114,37301,40334,41001,44178,44382,47685,48410,51857,52078,55651,56434,60151,60389,64232,65073,69060,69315,73428,74327,78584,78856,83239,84196,88723,89012,93665,94680,99477,99783,104706,105779,110846,111169,116362,117493,122830,123170,128633,129822,135429,135786,141519,142766,148643,149017,155020,156325,162472,162863,169136,170499,176916,177324,183867,185288,191975
0,2,259,298,317,360,1131,1211,1249,1333,2618,2739,2796,2921,4720,4882,4958,5124,7437,7640,7735,7942,10769,11013,11127,11375,14716,15001,15134,15423,19278,19604,19756,20086,24455,24822,24993,25364,30247,30655,30845,31257,36654,37103,37312,37765,43676,44166,44394,44888,51313,51844,52091,52626,59565,60137,60403,60979,68432,69045,69330,69947,77914,78568,78872,79530,88011,88706,89029,89728,98723,99459,99801,100541,110050,110827,111188,111969,121992,122810,123190,124012,134549,135408,135807,136670,147721,148621,149039,149943,161508,162449,162886,163831,175910,176892,177348,178334,190927,191950
0,45,117,297,318,588,804,1209,1251,1746,2106,2736,2799,3519,4023,4878,4962,5907,6555,7635,7740,8910,9702,11007,11133,12528,13464,14994,15141,16761,17841,19596,19764,21609,22833,24813,25002,27072,28440,30645,30855,33150,34662,37092,37323,39843,41499,44154,44406,47151,48951,51831,52104,55074,57018,60123,60417,63612,65700,69030,69345,72765,74997,78552,78888,82533,84909,88689,89046,92916,95436,99441,99819,103914,106578,110808,111207,115527,118335,122790,123210,127755,130707,135387,135828,140598,143694,148599,149061,154056,157296,162426,162909,168129,171513,176868,177372,182817,186345,191925
