"1/3048"
"25/3048"
"49/3048"
"121/3048"
"169/3048"
"289/3048"
"361/3048"
"529/3048"
"625/3048"
"841/3048"
"961/3048"
"1225/3048"
"1369/3048"
"1681/3048"
"1849/3048"
"2209/3048"
"2401/3048"
"2809/3048"
"3025/3048"
"3481/3048"
"3721/3048"
"4225/3048"
"4489/3048"
"5041/3048"
"5329/3048"
"5929/3048"
"6241/3048"
"6889/3048"
"7225/3048"
"7921/3048"
"8281/3048"
"9025/3048"
"9409/3048"
"10201/3048"
"10609/3048"
"11449/3048"
"11881/3048"
"12769/3048"
"13225/3048"
"14161/3048"
"14641/3048"
"15625/3048"
"17161/3048"
"18769/3048"
"20449/3048"
"22201/3048"
"24025/3048"
"25921/3048"
"27889/3048"
"29929/3048"
"32041/3048"
"34225/3048"
"36481/3048"
"38809/3048"
"41209/3048"
"43681/3048"
"46225/3048"
"48841/3048"
"51529/3048"
"54289/3048"
"57121/3048"
"60025/3048"
"63001/3048"
