0,525,1101,1710
0,530,1079,1692
0,500,1103,1683
0,531,1053,1665
0,475,1105,1656
0,532,1027,1638
0,450,1107,1629
0,533,1001,1611
0,425,1109,1602
0,534,975,1584
0,400,1111,1575
0,535,949,1557
0,375,1113,1548
0,536,923,1530
0,350,1115,1521
0,537,897,1503
0,325,1117,1494
0,538,871,1476
0,300,1119,1467
0,539,845,1449
0,275,1121,1440
0,540,819,1422
0,250,1123,1413
0,541,793,1395
0,225,1125,1386
0,542,767,1368
0,200,1127,1359
0,543,741,1341
0,175,1129,1332
0,544,715,1314
0,150,1131,1305
0,545,689,1287
0,125,1133,1278
0,546,663,1260
0,100,1135,1251
0,547,637,1233
0,75,1137,1224
0,548,611,1206
0,50,1139,1197
0,549,585,1179
0,25,1141,1170
0,550,559,1152
0,533,551,1125
0,507,552,1098
0,481,553,1071
0,455,554,1044
0,429,555,1017
0,403,556,990
0,377,557,963
0,351,558,936
0,325,559,909
0,299,560,882
0,273,561,855
0,247,562,828
0,221,563,801
0,195,564,774
0,169,565,747
0,143,566,720
0,117,567,693
0,91,568,666
0,65,569,639
0,39,570,612
0,13,571,585
