"1/4416"
"1/1104"
"1/276"
"25/4416"
"49/4416"
"1/69"
"25/1104"
"121/4416"
"169/4416"
"49/1104"
"289/4416"
"361/4416"
"25/276"
"121/1104"
"625/4416"
"169/1104"
"49/276"
"841/4416"
"961/4416"
"289/1104"
"1225/4416"
"1369/4416"
"361/1104"
"25/69"
"1681/4416"
"1849/4416"
"121/276"
"2209/4416"
"2401/4416"
"625/1104"
"169/276"
"2809/4416"
"3025/4416"
"49/69"
"841/1104"
"3481/4416"
"3721/4416"
"961/1104"
"4225/4416"
"4489/4416"
"289/276"
"1225/1104"
"5329/4416"
"1369/1104"
"361/276"
"5929/4416"
"6241/4416"
"1681/1104"
"6889/4416"
"1849/1104"
"121/69"
"7921/4416"
"8281/4416"
"9025/4416"
"9409/4416"
"2401/1104"
"625/276"
"10609/4416"
"169/69"
"2809/1104"
"11449/4416"
"11881/4416"
"3025/1104"
"12769/4416"
"841/276"
"3481/1104"
"14641/4416"
"3721/1104"
"961/276"
"15625/4416"
"16129/4416"
"4225/1104"
"17161/4416"
"4489/1104"
"289/69"
"18769/4416"
"19321/4416"
"20449/4416"
"21025/4416"
"5329/1104"
"1369/276"
"22801/4416"
"361/69"
"24025/4416"
"24649/4416"
"6241/1104"
"1681/276"
"6889/1104"
"28561/4416"
"1849/276"
"29929/4416"
"30625/4416"
"7921/1104"
"32041/4416"
"8281/1104"
"34225/4416"
"34969/4416"
"36481/4416"
"37249/4416"
"9409/1104"
"2401/276"
"39601/4416"
"625/69"
"41209/4416"
"42025/4416"
"10609/1104"
"2809/276"
"11449/1104"
"47089/4416"
"3025/276"
"48841/4416"
"12769/1104"
"51529/4416"
"54289/4416"
"55225/4416"
"58081/4416"
"14641/1104"
"3721/276"
"61009/4416"
"961/69"
"63001/4416"
"16129/1104"
"4225/276"
"17161/1104"
"70225/4416"
"4489/276"
"72361/4416"
"18769/1104"
"75625/4416"
"78961/4416"
"80089/4416"
"83521/4416"
"21025/1104"
"87025/4416"
"1369/69"
"22801/1104"
"24025/1104"
"97969/4416"
"6241/276"
"100489/4416"
"104329/4416"
"108241/4416"
"109561/4416"
"113569/4416"
"28561/1104"
"117649/4416"
"1849/69"
"30625/1104"
"32041/1104"
"8281/276"
"133225/4416"
"143641/4416"
"148225/4416"
"41209/1104"
"10609/276"
"182329/4416"
"187489/4416"
"51529/1104"
"225625/4416"
"231361/4416"
"63001/1104"
"273529/4416"
"75625/1104"
"326041/4416"
"383161/4416"
