0,246,1074,1368
0,513,774,1359
0,483,789,1341
0,251,1034,1332
0,205,1078,1323
0,515,731,1314
0,441,792,1296
0,252,990,1287
0,164,1082,1278
0,517,688,1269
0,399,795,1251
0,253,946,1242
0,123,1086,1233
0,519,645,1224
0,357,798,1206
0,254,902,1197
0,82,1090,1188
0,521,602,1179
0,315,801,1161
0,255,858,1152
0,41,1094,1143
0,523,559,1134
0,273,804,1116
0,256,814,1107
0,516,525,1089
0,231,807,1071
0,257,770,1062
0,473,527,1044
0,189,810,1026
0,258,726,1017
0,430,529,999
0,147,813,981
0,259,682,972
0,387,531,954
0,105,816,936
0,260,638,927
0,344,533,909
0,63,819,891
0,261,594,882
0,301,535,864
0,21,822,846
0,262,550,837
0,258,537,819
0,263,506,792
0,215,539,774
0,264,462,747
0,172,541,729
0,265,418,702
0,129,543,684
0,266,374,657
0,86,545,639
0,267,330,612
0,43,547,594
0,268,286,567
0,242,269,522
0,198,270,477
0,154,271,432
0,110,272,387
0,66,273,342
0,22,274,297
