"1/1680"
"1/420"
"3/560"
"3/140"
"7/240"
"27/560"
"121/1680"
"169/1680"
"7/60"
"289/1680"
"27/140"
"361/1680"
"121/420"
"529/1680"
"169/420"
"243/560"
"841/1680"
"961/1680"
"363/560"
"289/420"
"1369/1680"
"361/420"
"507/560"
"1849/1680"
"529/420"
"2209/1680"
"343/240"
"867/560"
"2809/1680"
"243/140"
"1083/560"
"841/420"
"3481/1680"
"363/140"
"4489/1680"
"1587/560"
"5041/1680"
"5329/1680"
"1369/420"
"847/240"
"507/140"
"6241/1680"
"1849/420"
"2523/560"
"1183/240"
"2883/560"
"9409/1680"
"343/60"
"2809/420"
"11449/1680"
"4107/560"
"3481/420"
"16129/1680"
"17161/1680"
"1587/140"
"22801/1680"
"6241/420"
"9747/560"
"36481/1680"
"44521/1680"
