0,671,1391,2169
0,650,1397,2151
0,672,1365,2142
0,625,1399,2124
0,673,1339,2115
0,600,1401,2097
0,674,1313,2088
0,575,1403,2070
0,675,1287,2061
0,550,1405,2043
0,676,1261,2034
0,525,1407,2016
0,677,1235,2007
0,500,1409,1989
0,678,1209,1980
0,475,1411,1962
0,679,1183,1953
0,450,1413,1935
0,680,1157,1926
0,425,1415,1908
0,681,1131,1899
0,400,1417,1881
0,682,1105,1872
0,375,1419,1854
0,683,1079,1845
0,350,1421,1827
0,684,1053,1818
0,325,1423,1800
0,685,1027,1791
0,300,1425,1773
0,686,1001,1764
0,275,1427,1746
0,687,975,1737
0,250,1429,1719
0,688,949,1710
0,225,1431,1692
0,689,923,1683
0,200,1433,1665
0,690,897,1656
0,175,1435,1638
0,691,871,1629
0,150,1437,1611
0,692,845,1602
0,125,1439,1584
0,693,819,1575
0,100,1441,1557
0,694,793,1548
0,75,1443,1530
0,695,767,1521
0,50,1445,1503
0,696,741,1494
0,25,1447,1476
0,697,715,1467
0,689,698,1440
0,663,699,1413
0,637,700,1386
0,611,701,1359
0,585,702,1332
0,559,703,1305
0,533,704,1278
0,507,705,1251
0,481,706,1224
0,455,707,1197
0,429,708,1170
0,403,709,1143
0,377,710,1116
0,351,711,1089
0,325,712,1062
0,299,713,1035
0,273,714,1008
0,247,715,981
0,221,716,954
0,195,717,927
0,169,718,900
0,143,719,873
0,117,720,846
0,91,721,819
0,65,722,792
0,39,723,765
0,13,724,738
