"1/4296"
"25/4296"
"49/4296"
"121/4296"
"169/4296"
"289/4296"
"361/4296"
"529/4296"
"625/4296"
"841/4296"
"961/4296"
"1225/4296"
"1369/4296"
"1681/4296"
"1849/4296"
"2209/4296"
"2401/4296"
"2809/4296"
"3025/4296"
"3481/4296"
"3721/4296"
"4225/4296"
"4489/4296"
"5041/4296"
"5329/4296"
"5929/4296"
"6241/4296"
"6889/4296"
"7225/4296"
"7921/4296"
"8281/4296"
"9025/4296"
"9409/4296"
"10201/4296"
"10609/4296"
"11449/4296"
"11881/4296"
"12769/4296"
"13225/4296"
"14161/4296"
"14641/4296"
"15625/4296"
"16129/4296"
"17161/4296"
"17689/4296"
"18769/4296"
"19321/4296"
"20449/4296"
"21025/4296"
"22201/4296"
"22801/4296"
"24025/4296"
"24649/4296"
"25921/4296"
"26569/4296"
"27889/4296"
"28561/4296"
"29929/4296"
"30625/4296"
"32761/4296"
"34969/4296"
"37249/4296"
"39601/4296"
"42025/4296"
"44521/4296"
"47089/4296"
"49729/4296"
"52441/4296"
"55225/4296"
"58081/4296"
"61009/4296"
"64009/4296"
"67081/4296"
"70225/4296"
"73441/4296"
"76729/4296"
"80089/4296"
"83521/4296"
"87025/4296"
"90601/4296"
"94249/4296"
"97969/4296"
"101761/4296"
"105625/4296"
"109561/4296"
"113569/4296"
"117649/4296"
"121801/4296"
"126025/4296"
