0,321,663,1035
0,300,669,1017
0,322,637,1008
0,275,671,990
0,323,611,981
0,250,673,963
0,324,585,954
0,225,675,936
0,325,559,927
0,200,677,909
0,326,533,900
0,175,679,882
0,327,507,873
0,150,681,855
0,328,481,846
0,125,683,828
0,329,455,819
0,100,685,801
0,330,429,792
0,75,687,774
0,331,403,765
0,50,689,747
0,332,377,738
0,25,691,720
0,333,351,711
0,325,334,684
0,299,335,657
0,273,336,630
0,247,337,603
0,221,338,576
0,195,339,549
0,169,340,522
0,143,341,495
0,117,342,468
0,91,343,441
0,65,344,414
0,39,345,387
0,13,346,360
