0,1701,1935,3816,10097,12594,12932,15609,24174,27467,27909,31382,42231,46320,46866,51135
0,205,3562,3807,10099,10404,15253,15598,24178,24583,30924,31369,42237,42742,50575,51120
0,831,2838,3798,10101,11330,14229,15587,24182,25809,29600,31356,42243,44268,48951,51105
0,1029,2613,3789,10103,11622,13910,15576,24186,26195,29187,31343,42249,44748,48444,51090
0,1703,1892,3771,10107,12606,12879,15554,24194,27489,27846,31317,42261,46352,46793,51060
0,164,3566,3762,10109,10353,15267,15543,24198,24522,30948,31304,42267,42671,50609,51045
0,832,2794,3753,10111,11341,14175,15532,24202,25830,29536,31291,42273,44299,48877,51030
0,987,2616,3744,10113,11570,13923,15521,24206,26133,29210,31278,42279,44676,48477,51015
0,1705,1849,3726,10117,12618,12826,15499,24214,27511,27783,31252,42291,46384,46720,50985
0,123,3570,3717,10119,10302,15281,15488,24218,24461,30972,31239,42297,42600,50643,50970
0,833,2750,3708,10121,11352,14121,15477,24222,25851,29472,31226,42303,44330,48803,50955
0,945,2619,3699,10123,11518,13936,15466,24226,26071,29233,31213,42309,44604,48510,50940
0,1707,1806,3681,10127,12630,12773,15444,24234,27533,27720,31187,42321,46416,46647,50910
0,82,3574,3672,10129,10251,15295,15433,24238,24400,30996,31174,42327,42529,50677,50895
0,834,2706,3663,10131,11363,14067,15422,24242,25872,29408,31161,42333,44361,48729,50880
0,903,2622,3654,10133,11466,13949,15411,24246,26009,29256,31148,42339,44532,48543,50865
0,1709,1763,3636,10137,12642,12720,15389,24254,27555,27657,31122,42351,46448,46574,50835
0,41,3578,3627,10139,10200,15309,15378,24258,24339,31020,31109,42357,42458,50711,50820
0,835,2662,3618,10141,11374,14013,15367,24262,25893,29344,31096,42363,44392,48655,50805
0,861,2625,3609,10143,11414,13962,15356,24266,25947,29279,31083,42369,44460,48576,50790
0,1711,1720,3591,10147,12654,12667,15334,24274,27577,27594,31057,42381,46480,46501,50760
0,836,2618,3573,10151,11385,13959,15312,24282,25914,29280,31031,42393,44423,48581,50730
0,819,2628,3564,10153,11362,13975,15301,24286,25885,29302,31018,42399,44388,48609,50715
0,1677,1713,3546,10157,12614,12666,15279,24294,27531,27599,30992,42411,46428,46512,50685
0,837,2574,3528,10161,11396,13905,15257,24302,25935,29216,30966,42423,44454,48507,50655
0,777,2631,3519,10163,11310,13988,15246,24306,25823,29325,30953,42429,44316,48642,50640
0,1634,1715,3501,10167,12561,12678,15224,24314,27468,27621,30927,42441,46355,46544,50610
0,838,2530,3483,10171,11407,13851,15202,24322,25956,29152,30901,42453,44485,48433,50580
0,735,2634,3474,10173,11258,14001,15191,24326,25761,29348,30888,42459,44244,48675,50565
0,1591,1717,3456,10177,12508,12690,15169,24334,27405,27643,30862,42471,46282,46576,50535
0,839,2486,3438,10181,11418,13797,15147,24342,25977,29088,30836,42483,44516,48359,50505
0,693,2637,3429,10183,11206,14014,15136,24346,25699,29371,30823,42489,44172,48708,50490
0,1548,1719,3411,10187,12455,12702,15114,24354,27342,27665,30797,42501,46209,46608,50460
0,840,2442,3393,10191,11429,13743,15092,24362,25998,29024,30771,42513,44547,48285,50430
0,651,2640,3384,10193,11154,14027,15081,24366,25637,29394,30758,42519,44100,48741,50415
0,1505,1721,3366,10197,12402,12714,15059,24374,27279,27687,30732,42531,46136,46640,50385
0,841,2398,3348,10201,11440,13689,15037,24382,26019,28960,30706,42543,44578,48211,50355
0,609,2643,3339,10203,11102,14040,15026,24386,25575,29417,30693,42549,44028,48774,50340
0,1462,1723,3321,10207,12349,12726,15004,24394,27216,27709,30667,42561,46063,46672,50310
0,842,2354,3303,10211,11451,13635,14982,24402,26040,28896,30641,42573,44609,48137,50280
0,567,2646,3294,10213,11050,14053,14971,24406,25513,29440,30628,42579,43956,48807,50265
0,1419,1725,3276,10217,12296,12738,14949,24414,27153,27731,30602,42591,45990,46704,50235
0,843,2310,3258,10221,11462,13581,14927,24422,26061,28832,30576,42603,44640,48063,50205
0,525,2649,3249,10223,10998,14066,14916,24426,25451,29463,30563,42609,43884,48840,50190
0,1376,1727,3231,10227,12243,12750,14894,24434,27090,27753,30537,42621,45917,46736,50160
0,844,2266,3213,10231,11473,13527,14872,24442,26082,28768,30511,42633,44671,47989,50130
0,483,2652,3204,10233,10946,14079,14861,24446,25389,29486,30498,42639,43812,48873,50115
0,1333,1729,3186,10237,12190,12762,14839,24454,27027,27775,30472,42651,45844,46768,50085
0,845,2222,3168,10241,11484,13473,14817,24462,26103,28704,30446,42663,44702,47915,50055
0,441,2655,3159,10243,10894,14092,14806,24466,25327,29509,30433,42669,43740,48906,50040
0,1290,1731,3141,10247,12137,12774,14784,24474,26964,27797,30407,42681,45771,46800,50010
0,846,2178,3123,10251,11495,13419,14762,24482,26124,28640,30381,42693,44733,47841,49980
0,399,2658,3114,10253,10842,14105,14751,24486,25265,29532,30368,42699,43668,48939,49965
0,1247,1733,3096,10257,12084,12786,14729,24494,26901,27819,30342,42711,45698,46832,49935
0,847,2134,3078,10261,11506,13365,14707,24502,26145,28576,30316,42723,44764,47767,49905
0,357,2661,3069,10263,10790,14118,14696,24506,25203,29555,30303,42729,43596,48972,49890
0,1204,1735,3051,10267,12031,12798,14674,24514,26838,27841,30277,42741,45625,46864,49860
0,848,2090,3033,10271,11517,13311,14652,24522,26166,28512,30251,42753,44795,47693,49830
0,315,2664,3024,10273,10738,14131,14641,24526,25141,29578,30238,42759,43524,49005,49815
0,1161,1737,3006,10277,11978,12810,14619,24534,26775,27863,30212,42771,45552,46896,49785
0,849,2046,2988,10281,11528,13257,14597,24542,26187,28448,30186,42783,44826,47619,49755
0,273,2667,2979,10283,10686,14144,14586,24546,25079,29601,30173,42789,43452,49038,49740
0,1118,1739,2961,10287,11925,12822,14564,24554,26712,27885,30147,42801,45479,46928,49710
0,850,2002,2943,10291,11539,13203,14542,24562,26208,28384,30121,42813,44857,47545,49680
0,231,2670,2934,10293,10634,14157,14531,24566,25017,29624,30108,42819,43380,49071,49665
0,1075,1741,2916,10297,11872,12834,14509,24574,26649,27907,30082,42831,45406,46960,49635
0,851,1958,2898,10301,11550,13149,14487,24582,26229,28320,30056,42843,44888,47471,49605
0,189,2673,2889,10303,10582,14170,14476,24586,24955,29647,30043,42849,43308,49104,49590
0,1032,1743,2871,10307,11819,12846,14454,24594,26586,27929,30017,42861,45333,46992,49560
0,852,1914,2853,10311,11561,13095,14432,24602,26250,28256,29991,42873,44919,47397,49530
0,147,2676,2844,10313,10530,14183,14421,24606,24893,29670,29978,42879,43236,49137,49515
0,989,1745,2826,10317,11766,12858,14399,24614,26523,27951,29952,42891,45260,47024,49485
0,853,1870,2808,10321,11572,13041,14377,24622,26271,28192,29926,42903,44950,47323,49455
0,105,2679,2799,10323,10478,14196,14366,24626,24831,29693,29913,42909,43164,49170,49440
0,946,1747,2781,10327,11713,12870,14344,24634,26460,27973,29887,42921,45187,47056,49410
0,854,1826,2763,10331,11583,12987,14322,24642,26292,28128,29861,42933,44981,47249,49380
0,63,2682,2754,10333,10426,14209,14311,24646,24769,29716,29848,42939,43092,49203,49365
0,903,1749,2736,10337,11660,12882,14289,24654,26397,27995,29822,42951,45114,47088,49335
0,855,1782,2718,10341,11594,12933,14267,24662,26313,28064,29796,42963,45012,47175,49305
0,21,2685,2709,10343,10374,14222,14256,24666,24707,29739,29783,42969,43020,49236,49290
0,860,1751,2691,10347,11607,12894,14234,24674,26334,28017,29757,42981,45041,47120,49260
0,856,1738,2673,10351,11605,12879,14212,24682,26334,28000,29731,42993,45043,47101,49230
0,817,1753,2646,10357,11554,12906,14179,24694,26271,28039,29692,43011,44968,47152,49185
0,857,1694,2628,10361,11616,12825,14157,24702,26355,27936,29666,43023,45074,47027,49155
0,774,1755,2601,10367,11501,12918,14124,24714,26208,28061,29627,43041,44895,47184,49110
0,858,1650,2583,10371,11627,12771,14102,24722,26376,27872,29601,43053,45105,46953,49080
0,731,1757,2556,10377,11448,12930,14069,24734,26145,28083,29562,43071,44822,47216,49035
0,859,1606,2538,10381,11638,12717,14047,24742,26397,27808,29536,43083,45136,46879,49005
0,688,1759,2511,10387,11395,12942,14014,24754,26082,28105,29497,43101,44749,47248,48960
0,860,1562,2493,10391,11649,12663,13992,24762,26418,27744,29471,43113,45167,46805,48930
0,645,1761,2466,10397,11342,12954,13959,24774,26019,28127,29432,43131,44676,47280,48885
0,861,1518,2448,10401,11660,12609,13937,24782,26439,27680,29406,43143,45198,46731,48855
0,602,1763,2421,10407,11289,12966,13904,24794,25956,28149,29367,43161,44603,47312,48810
0,862,1474,2403,10411,11671,12555,13882,24802,26460,27616,29341,43173,45229,46657,48780
0,559,1765,2376,10417,11236,12978,13849,24814,25893,28171,29302,43191,44530,47344,48735
0,863,1430,2358,10421,11682,12501,13827,24822,26481,27552,29276,43203,45260,46583,48705
0,516,1767,2331,10427,11183,12990,13794,24834,25830,28193,29237,43221,44457,47376,48660
0,864,1386,2313,10431,11693,12447,13772,24842,26502,27488,29211,43233,45291,46509,48630
0,473,1769,2286,10437,11130,13002,13739,24854,25767,28215,29172,43251,44384,47408,48585
