"1/2968"
"9/2968"
"25/2968"
"81/2968"
"121/2968"
"169/2968"
"225/2968"
"289/2968"
"361/2968"
"529/2968"
"625/2968"
"729/2968"
"841/2968"
"961/2968"
"1089/2968"
"1369/2968"
"1521/2968"
"1681/2968"
"1849/2968"
"2025/2968"
"2209/2968"
"2601/2968"
"3025/2968"
"3249/2968"
"3481/2968"
"3721/2968"
"4225/2968"
"4761/2968"
"5041/2968"
"5329/2968"
"5625/2968"
"6241/2968"
"6889/2968"
"7225/2968"
"7569/2968"
"7921/2968"
"8649/2968"
"9409/2968"
"9801/2968"
"10201/2968"
"10609/2968"
"11449/2968"
"12321/2968"
"13225/2968"
"13689/2968"
"14641/2968"
"15625/2968"
"16641/2968"
"17161/2968"
"18225/2968"
"19321/2968"
"20449/2968"
"21025/2968"
"22201/2968"
"23409/2968"
"24649/2968"
"26569/2968"
"27889/2968"
"29241/2968"
"31329/2968"
"32761/2968"
"34225/2968"
"36481/2968"
"38025/2968"
"39601/2968"
"42025/2968"
"43681/2968"
"45369/2968"
"49729/2968"
"51529/2968"
"56169/2968"
"58081/2968"
"63001/2968"
"65025/2968"
"72361/2968"
"80089/2968"
"88209/2968"
"96721/2968"
