"1/1360"
"1/340"
"9/1360"
"9/340"
"49/1360"
"81/1360"
"121/1360"
"169/1360"
"49/340"
"81/340"
"361/1360"
"441/1360"
"121/340"
"529/1360"
"169/340"
"729/1360"
"841/1360"
"961/1360"
"1089/1360"
"361/340"
"1521/1360"
"1681/1360"
"441/340"
"1849/1360"
"529/340"
"2209/1360"
"2401/1360"
"2809/1360"
"841/340"
"3481/1360"
"3721/1360"
"961/340"
"3969/1360"
"1089/340"
"4489/1360"
"4761/1360"
"6241/1360"
"6561/1360"
"1681/340"
"1849/340"
"7569/1360"
"9801/1360"
"2809/340"
"11449/1360"
"3969/340"
"16129/1360"
"21609/1360"
"27889/1360"
