0,160,682,873
0,315,504,864
0,329,473,846
0,123,690,837
0,161,638,828
0,273,507,819
0,331,430,801
0,82,694,792
0,162,594,783
0,231,510,774
0,333,387,756
0,41,698,747
0,163,550,738
0,189,513,729
0,335,344,711
0,164,506,693
0,147,516,684
0,301,337,666
0,165,462,648
0,105,519,639
0,258,339,621
0,166,418,603
0,63,522,594
0,215,341,576
0,167,374,558
0,21,525,549
0,172,343,531
0,168,330,513
0,129,345,486
0,169,286,468
0,86,347,441
0,170,242,423
0,43,349,396
0,171,198,378
0,154,172,333
0,110,173,288
0,66,174,243
0,22,175,198
