0,735,1932,2772,7469,8554,10283,11473,17878,19313,21574,23114,31227,33012,35805,37695,47516,49651,52976,55216
0,1259,1376,2763,7471,9318,9487,11462,17882,20317,20538,23101,31233,34256,34529,37680,47524,51135,51460,55199
0,615,2046,2754,7473,8382,10449,11451,17886,19089,21792,23088,31239,32736,36075,37665,47532,49323,53298,55182
0,82,2638,2736,7477,7599,11291,11429,17894,18056,22884,23062,31251,31453,37417,37635,47548,47790,54890,55148
0,693,1935,2727,7479,8502,10296,11418,17898,19251,21597,23049,31257,32940,35838,37620,47556,49569,53019,55131
0,1261,1333,2718,7481,9330,9434,11407,17902,20339,20475,23036,31263,34288,34456,37605,47564,51177,51377,55114
0,616,2002,2709,7483,8393,10395,11396,17906,19110,21728,23023,31269,32767,36001,37590,47572,49364,53214,55097
0,41,2642,2691,7487,7548,11305,11374,17914,17995,22908,22997,31281,31382,37451,37560,47588,47709,54934,55063
0,651,1938,2682,7489,8450,10309,11363,17918,19189,21620,22984,31287,32868,35871,37545,47596,49487,53062,55046
0,1263,1290,2673,7491,9342,9381,11352,17922,20361,20412,22971,31293,34320,34383,37530,47604,51219,51294,55029
0,617,1958,2664,7493,8404,10341,11341,17926,19131,21664,22958,31299,32798,35927,37515,47612,49405,53130,55012
0,609,1941,2637,7499,8398,10322,11308,17938,19127,21643,22919,31317,32796,35904,37470,47636,49405,53105,54961
0,1247,1265,2628,7501,9328,9354,11297,17942,20349,20383,22906,31323,34310,34352,37455,47644,51211,51261,54944
0,618,1914,2619,7503,8415,10287,11286,17946,19152,21600,22893,31329,32829,35853,37440,47652,49446,53046,54927
0,567,1944,2592,7509,8346,10335,11253,17958,19065,21666,22854,31347,32724,35937,37395,47676,49323,53148,54876
0,1204,1267,2583,7511,9275,9366,11242,17962,20286,20405,22841,31353,34237,34384,37380,47684,51128,51303,54859
0,619,1870,2574,7513,8426,10233,11231,17966,19173,21536,22828,31359,32860,35779,37365,47692,49487,52962,54842
0,525,1947,2547,7519,8294,10348,11198,17978,19003,21689,22789,31377,32652,35970,37320,47716,49241,53191,54791
0,1161,1269,2538,7521,9222,9378,11187,17982,20223,20427,22776,31383,34164,34416,37305,47724,51045,51345,54774
0,620,1826,2529,7523,8437,10179,11176,17986,19194,21472,22763,31389,32891,35705,37290,47732,49528,52878,54757
0,483,1950,2502,7529,8242,10361,11143,17998,18941,21712,22724,31407,32580,36003,37245,47756,49159,53234,54706
0,1118,1271,2493,7531,9169,9390,11132,18002,20160,20449,22711,31413,34091,34448,37230,47764,50962,51387,54689
0,621,1782,2484,7533,8448,10125,11121,18006,19215,21408,22698,31419,32922,35631,37215,47772,49569,52794,54672
0,441,1953,2457,7539,8190,10374,11088,18018,18879,21735,22659,31437,32508,36036,37170,47796,49077,53277,54621
0,1075,1273,2448,7541,9116,9402,11077,18022,20097,20471,22646,31443,34018,34480,37155,47804,50879,51429,54604
0,622,1738,2439,7543,8459,10071,11066,18026,19236,21344,22633,31449,32953,35557,37140,47812,49610,52710,54587
0,399,1956,2412,7549,8138,10387,11033,18038,18817,21758,22594,31467,32436,36069,37095,47836,48995,53320,54536
0,1032,1275,2403,7551,9063,9414,11022,18042,20034,20493,22581,31473,33945,34512,37080,47844,50796,51471,54519
0,623,1694,2394,7553,8470,10017,11011,18046,19257,21280,22568,31479,32984,35483,37065,47852,49651,52626,54502
0,357,1959,2367,7559,8086,10400,10978,18058,18755,21781,22529,31497,32364,36102,37020,47876,48913,53363,54451
0,989,1277,2358,7561,9010,9426,10967,18062,19971,20515,22516,31503,33872,34544,37005,47884,50713,51513,54434
0,624,1650,2349,7563,8481,9963,10956,18066,19278,21216,22503,31509,33015,35409,36990,47892,49692,52542,54417
0,315,1962,2322,7569,8034,10413,10923,18078,18693,21804,22464,31527,32292,36135,36945,47916,48831,53406,54366
0,946,1279,2313,7571,8957,9438,10912,18082,19908,20537,22451,31533,33799,34576,36930,47924,50630,51555,54349
0,625,1606,2304,7573,8492,9909,10901,18086,19299,21152,22438,31539,33046,35335,36915,47932,49733,52458,54332
0,273,1965,2277,7579,7982,10426,10868,18098,18631,21827,22399,31557,32220,36168,36870,47956,48749,53449,54281
0,903,1281,2268,7581,8904,9450,10857,18102,19845,20559,22386,31563,33726,34608,36855,47964,50547,51597,54264
0,626,1562,2259,7583,8503,9855,10846,18106,19320,21088,22373,31569,33077,35261,36840,47972,49774,52374,54247
0,231,1968,2232,7589,7930,10439,10813,18118,18569,21850,22334,31587,32148,36201,36795,47996,48667,53492,54196
0,860,1283,2223,7591,8851,9462,10802,18122,19782,20581,22321,31593,33653,34640,36780,48004,50464,51639,54179
0,627,1518,2214,7593,8514,9801,10791,18126,19341,21024,22308,31599,33108,35187,36765,48012,49815,52290,54162
0,189,1971,2187,7599,7878,10452,10758,18138,18507,21873,22269,31617,32076,36234,36720,48036,48585,53535,54111
0,817,1285,2178,7601,8798,9474,10747,18142,19719,20603,22256,31623,33580,34672,36705,48044,50381,51681,54094
0,628,1474,2169,7603,8525,9747,10736,18146,19362,20960,22243,31629,33139,35113,36690,48052,49856,52206,54077
0,147,1974,2142,7609,7826,10465,10703,18158,18445,21896,22204,31647,32004,36267,36645,48076,48503,53578,54026
0,774,1287,2133,7611,8745,9486,10692,18162,19656,20625,22191,31653,33507,34704,36630,48084,50298,51723,54009
0,629,1430,2124,7613,8536,9693,10681,18166,19383,20896,22178,31659,33170,35039,36615,48092,49897,52122,53992
0,105,1977,2097,7619,7774,10478,10648,18178,18383,21919,22139,31677,31932,36300,36570,48116,48421,53621,53941
0,731,1289,2088,7621,8692,9498,10637,18182,19593,20647,22126,31683,33434,34736,36555,48124,50215,51765,53924
0,630,1386,2079,7623,8547,9639,10626,18186,19404,20832,22113,31689,33201,34965,36540,48132,49938,52038,53907
0,63,1980,2052,7629,7722,10491,10593,18198,18321,21942,22074,31707,31860,36333,36495,48156,48339,53664,53856
0,688,1291,2043,7631,8639,9510,10582,18202,19530,20669,22061,31713,33361,34768,36480,48164,50132,51807,53839
0,631,1342,2034,7633,8558,9585,10571,18206,19425,20768,22048,31719,33232,34891,36465,48172,49979,51954,53822
0,21,1983,2007,7639,7670,10504,10538,18218,18259,21965,22009,31737,31788,36366,36420,48196,48257,53707,53771
0,645,1293,1998,7641,8586,9522,10527,18222,19467,20691,21996,31743,33288,34800,36405,48204,50049,51849,53754
0,632,1298,1989,7643,8569,9531,10516,18226,19446,20704,21983,31749,33263,34817,36390,48212,50020,51870,53737
0,602,1295,1953,7651,8533,9534,10472,18242,19404,20713,21931,31773,33215,34832,36330,48244,49966,51891,53669
0,633,1254,1944,7653,8580,9477,10461,18246,19467,20640,21918,31779,33294,34743,36315,48252,50061,51786,53652
0,559,1297,1908,7661,8480,9546,10417,18262,19341,20735,21866,31803,33142,34864,36255,48284,49883,51933,53584
0,634,1210,1899,7663,8591,9423,10406,18266,19488,20576,21853,31809,33325,34669,36240,48292,50102,51702,53567
0,516,1299,1863,7671,8427,9558,10362,18282,19278,20757,21801,31833,33069,34896,36180,48324,49800,51975,53499
0,635,1166,1854,7673,8602,9369,10351,18286,19509,20512,21788,31839,33356,34595,36165,48332,50143,51618,53482
0,473,1301,1818,7681,8374,9570,10307,18302,19215,20779,21736,31863,32996,34928,36105,48364,49717,52017,53414
0,636,1122,1809,7683,8613,9315,10296,18306,19530,20448,21723,31869,33387,34521,36090,48372,50184,51534,53397
0,430,1303,1773,7691,8321,9582,10252,18322,19152,20801,21671,31893,32923,34960,36030,48404,49634,52059,53329
0,637,1078,1764,7693,8624,9261,10241,18326,19551,20384,21658,31899,33418,34447,36015,48412,50225,51450,53312
0,387,1305,1728,7701,8268,9594,10197,18342,19089,20823,21606,31923,32850,34992,35955,48444,49551,52101,53244
0,638,1034,1719,7703,8635,9207,10186,18346,19572,20320,21593,31929,33449,34373,35940,48452,50266,51366,53227
0,344,1307,1683,7711,8215,9606,10142,18362,19026,20845,21541,31953,32777,35024,35880,48484,49468,52143,53159
0,639,990,1674,7713,8646,9153,10131,18366,19593,20256,21528,31959,33480,34299,35865,48492,50307,51282,53142
0,301,1309,1638,7721,8162,9618,10087,18382,18963,20867,21476,31983,32704,35056,35805,48524,49385,52185,53074
0,640,946,1629,7723,8657,9099,10076,18386,19614,20192,21463,31989,33511,34225,35790,48532,50348,51198,53057
0,258,1311,1593,7731,8109,9630,10032,18402,18900,20889,21411,32013,32631,35088,35730,48564,49302,52227,52989
0,641,902,1584,7733,8668,9045,10021,18406,19635,20128,21398,32019,33542,34151,35715,48572,50389,51114,52972
0,215,1313,1548,7741,8056,9642,9977,18422,18837,20911,21346,32043,32558,35120,35655,48604,49219,52269,52904
0,642,858,1539,7743,8679,8991,9966,18426,19656,20064,21333,32049,33573,34077,35640,48612,50430,51030,52887
0,172,1315,1503,7751,8003,9654,9922,18442,18774,20933,21281,32073,32485,35152,35580,48644,49136,52311,52819
0,643,814,1494,7753,8690,8937,9911,18446,19677,20000,21268,32079,33604,34003,35565,48652,50471,50946,52802
0,129,1317,1458,7761,7950,9666,9867,18462,18711,20955,21216,32103,32412,35184,35505,48684,49053,52353,52734
0,644,770,1449,7763,8701,8883,9856,18466,19698,19936,21203,32109,33635,33929,35490,48692,50512,50862,52717
0,86,1319,1413,7771,7897,9678,9812,18482,18648,20977,21151,32133,32339,35216,35430,48724,48970,52395,52649
0,645,726,1404,7773,8712,8829,9801,18486,19719,19872,21138,32139,33666,33855,35415,48732,50553,50778,52632
0,43,1321,1368,7781,7844,9690,9757,18502,18585,20999,21086,32163,32266,35248,35355,48764,48887,52437,52564
0,646,682,1359,7783,8723,8775,9746,18506,19740,19808,21073,32169,33697,33781,35340,48772,50594,50694,52547
0,638,647,1314,7793,8721,8734,9691,18526,19744,19761,21008,32199,33707,33728,35265,48812,50610,50635,52462
0,594,648,1269,7803,8667,8745,9636,18546,19680,19782,20943,32229,33633,33759,35190,48852,50526,50676,52377
0,550,649,1224,7813,8613,8756,9581,18566,19616,19803,20878,32259,33559,33790,35115,48892,50442,50717,52292
0,506,650,1179,7823,8559,8767,9526,18586,19552,19824,20813,32289,33485,33821,35040,48932,50358,50758,52207
0,462,651,1134,7833,8505,8778,9471,18606,19488,19845,20748,32319,33411,33852,34965,48972,50274,50799,52122
