0,738,3186,4068,9051,10149,13685,14927,21722,23180,27804,29406,38013,39831,45543,47505,57924,60102
0,1521,2322,4059,9053,11298,12455,14916,21726,24695,26208,29393,38019,41712,43581,47490,57932,62349
0,1491,2337,4041,9057,11258,12480,14894,21734,24645,26243,29367,38031,41652,43626,47460,57948,62279
0,743,3146,4032,9059,10164,13635,14883,21738,23205,27744,29354,38037,39866,45473,47445,57956,60147
0,697,3190,4023,9061,10098,13699,14872,21742,23119,27828,29341,38043,39760,45577,47430,57964,60021
0,1523,2279,4014,9063,11310,12402,14861,21746,24717,26145,29328,38049,41744,43508,47415,57972,62391
0,1449,2340,3996,9067,11206,12493,14839,21754,24583,26266,29302,38061,41580,43659,47385,57988,62197
0,744,3102,3987,9069,10175,13581,14828,21758,23226,27680,29289,38067,39897,45399,47370,57996,60188
0,656,3194,3978,9071,10047,13713,14817,21762,23058,27852,29276,38073,39689,45611,47355,58004,59940
0,1525,2236,3969,9073,11322,12349,14806,21766,24739,26082,29263,38079,41776,43435,47340,58012,62433
0,1407,2343,3951,9077,11154,12506,14784,21774,24521,26289,29237,38091,41508,43692,47310,58028,62115
0,745,3058,3942,9079,10186,13527,14773,21778,23247,27616,29224,38097,39928,45325,47295,58036,60229
0,615,3198,3933,9081,9996,13727,14762,21782,22997,27876,29211,38103,39618,45645,47280,58044,59859
0,1527,2193,3924,9083,11334,12296,14751,21786,24761,26019,29198,38109,41808,43362,47265,58052,62475
0,1365,2346,3906,9087,11102,12519,14729,21794,24459,26312,29172,38121,41436,43725,47235,58068,62033
0,746,3014,3897,9089,10197,13473,14718,21798,23268,27552,29159,38127,39959,45251,47220,58076,60270
0,574,3202,3888,9091,9945,13741,14707,21802,22936,27900,29146,38133,39547,45679,47205,58084,59778
0,1529,2150,3879,9093,11346,12243,14696,21806,24783,25956,29133,38139,41840,43289,47190,58092,62517
0,1323,2349,3861,9097,11050,12532,14674,21814,24397,26335,29107,38151,41364,43758,47160,58108,61951
0,747,2970,3852,9099,10208,13419,14663,21818,23289,27488,29094,38157,39990,45177,47145,58116,60311
0,533,3206,3843,9101,9894,13755,14652,21822,22875,27924,29081,38163,39476,45713,47130,58124,59697
0,1531,2107,3834,9103,11358,12190,14641,21826,24805,25893,29068,38169,41872,43216,47115,58132,62559
0,1281,2352,3816,9107,10998,12545,14619,21834,24335,26358,29042,38181,41292,43791,47085,58148,61869
0,748,2926,3807,9109,10219,13365,14608,21838,23310,27424,29029,38187,40021,45103,47070,58156,60352
0,492,3210,3798,9111,9843,13769,14597,21842,22814,27948,29016,38193,39405,45747,47055,58164,59616
0,1533,2064,3789,9113,11370,12137,14586,21846,24827,25830,29003,38199,41904,43143,47040,58172,62601
0,1239,2355,3771,9117,10946,12558,14564,21854,24273,26381,28977,38211,41220,43824,47010,58188,61787
0,749,2882,3762,9119,10230,13311,14553,21858,23331,27360,28964,38217,40052,45029,46995,58196,60393
0,451,3214,3753,9121,9792,13783,14542,21862,22753,27972,28951,38223,39334,45781,46980,58204,59535
0,1535,2021,3744,9123,11382,12084,14531,21866,24849,25767,28938,38229,41936,43070,46965,58212,62643
