0,357,555,963
0,164,758,954
0,177,726,936
0,363,516,927
0,315,558,918
0,123,762,909
0,178,682,891
0,365,473,882
0,273,561,873
0,82,766,864
0,179,638,846
0,367,430,837
0,231,564,828
0,41,770,819
0,180,594,801
0,369,387,792
0,189,567,783
0,181,550,756
0,344,371,747
0,147,570,738
0,182,506,711
0,301,373,702
0,105,573,693
0,183,462,666
0,258,375,657
0,63,576,648
0,184,418,621
0,215,377,612
0,21,579,603
0,185,374,576
0,172,379,567
0,186,330,531
0,129,381,522
0,187,286,486
0,86,383,477
0,188,242,441
0,43,385,432
0,189,198,396
0,154,190,351
0,110,191,306
0,66,192,261
0,22,193,216
