"1/4424"
"9/4424"
"25/4424"
"81/4424"
"121/4424"
"169/4424"
"225/4424"
"289/4424"
"361/4424"
"529/4424"
"625/4424"
"729/4424"
"841/4424"
"961/4424"
"1089/4424"
"1369/4424"
"1521/4424"
"1681/4424"
"1849/4424"
"2025/4424"
"2209/4424"
"2601/4424"
"2809/4424"
"3025/4424"
"3249/4424"
"3481/4424"
"3721/4424"
"4225/4424"
"4489/4424"
"4761/4424"
"5041/4424"
"5329/4424"
"5625/4424"
"6561/4424"
"6889/4424"
"7225/4424"
"7569/4424"
"7921/4424"
"9025/4424"
"9409/4424"
"9801/4424"
"10201/4424"
"10609/4424"
"11881/4424"
"12321/4424"
"12769/4424"
"13225/4424"
"13689/4424"
"15129/4424"
"15625/4424"
"16129/4424"
"16641/4424"
"17161/4424"
"18769/4424"
"19321/4424"
"19881/4424"
"20449/4424"
"21025/4424"
"22801/4424"
"23409/4424"
"24025/4424"
"24649/4424"
"25281/4424"
"27889/4424"
"28561/4424"
"29241/4424"
"29929/4424"
"32761/4424"
"33489/4424"
"34225/4424"
"34969/4424"
"38025/4424"
"38809/4424"
"39601/4424"
"40401/4424"
"43681/4424"
"44521/4424"
"45369/4424"
"46225/4424"
"49729/4424"
"50625/4424"
"51529/4424"
"52441/4424"
"57121/4424"
"58081/4424"
"59049/4424"
"64009/4424"
"65025/4424"
"66049/4424"
"71289/4424"
"72361/4424"
"73441/4424"
"78961/4424"
"80089/4424"
"81225/4424"
"87025/4424"
"88209/4424"
"89401/4424"
"95481/4424"
"96721/4424"
"97969/4424"
"105625/4424"
"106929/4424"
"114921/4424"
"116281/4424"
"124609/4424"
"126025/4424"
"134689/4424"
"136161/4424"
"145161/4424"
"146689/4424"
"157609/4424"
"168921/4424"
"180625/4424"
"192721/4424"
"205209/4424"
"218089/4424"
