"1/3192"
"1/798"
"3/1064"
"2/399"
"25/3192"
"8/399"
"27/1064"
"25/798"
"121/3192"
"169/3192"
"75/1064"
"32/399"
"289/3192"
"50/399"
"121/798"
"529/3192"
"625/3192"
"169/798"
"243/1064"
"841/3192"
"961/3192"
"128/399"
"363/1064"
"289/798"
"1369/3192"
"507/1064"
"200/399"
"1681/3192"
"1849/3192"
"242/399"
"675/1064"
"529/798"
"2209/3192"
"625/798"
"867/1064"
"338/399"
"2809/3192"
"3025/3192"
"841/798"
"3481/3192"
"961/798"
"512/399"
"4225/3192"
"4489/3192"
"578/399"
"1587/1064"
"5041/3192"
"5329/3192"
"1369/798"
"1875/1064"
"6241/3192"
"2187/1064"
"1681/798"
"6889/3192"
"7225/3192"
"1849/798"
"2523/1064"
"968/399"
"7921/3192"
"1058/399"
"2883/1064"
"2209/798"
"9409/3192"
"1250/399"
"10201/3192"
"1352/399"
"2809/798"
"11449/3192"
"11881/3192"
"3025/798"
"4107/1064"
"12769/3192"
"13225/3192"
"1682/399"
"4563/1064"
"5043/1064"
"1922/399"
"15625/3192"
"16129/3192"
"5547/1064"
"4225/798"
"17161/3192"
"4489/798"
"2312/399"
"20449/3192"
"5329/798"
"2738/399"
"7803/1064"
"24025/3192"
"6241/798"
"8427/1064"
"9075/1064"
"6889/798"
"27889/3192"
"3698/399"
"29929/3192"
"3872/399"
"7921/798"
"34225/3192"
"4418/399"
"12675/1064"
"38809/3192"
"5000/399"
"13467/1064"
"14283/1064"
"5408/399"
"11449/798"
"46225/3192"
"11881/798"
"6050/399"
"51529/3192"
"13225/798"
"18723/1064"
"57121/3192"
"19683/1064"
"15625/798"
"66049/3192"
"8450/399"
"17161/798"
"72361/3192"
"25947/1064"
"78961/3192"
"10658/399"
"89401/3192"
"96721/3192"
"34347/1064"
"27889/798"
"116281/3192"
"124609/3192"
"17672/399"
"146689/3192"
"156025/3192"
"180625/3192"
"218089/3192"
"259081/3192"
