"1/2992"
"1/748"
"9/2992"
"25/2992"
"9/748"
"49/2992"
"81/2992"
"25/748"
"169/2992"
"49/748"
"225/2992"
"81/748"
"361/2992"
"441/2992"
"529/2992"
"625/2992"
"169/748"
"729/2992"
"841/2992"
"225/748"
"961/2992"
"1225/2992"
"1369/2992"
"361/748"
"1521/2992"
"1681/2992"
"441/748"
"1849/2992"
"2025/2992"
"529/748"
"2209/2992"
"2401/2992"
"625/748"
"2809/2992"
"729/748"
"3249/2992"
"841/748"
"3481/2992"
"961/748"
"3969/2992"
"4225/2992"
"4489/2992"
"4761/2992"
"1225/748"
"5041/2992"
"5329/2992"
"1369/748"
"5625/2992"
"6561/2992"
"1681/748"
"6889/2992"
"1849/748"
"7569/2992"
"7921/2992"
"8281/2992"
"8649/2992"
"2209/748"
"9409/2992"
"2401/748"
"10609/2992"
"2809/748"
"11449/2992"
"11881/2992"
"12321/2992"
"12769/2992"
"3249/748"
"13225/2992"
"13689/2992"
"3481/748"
"15625/2992"
"3969/748"
"16129/2992"
"4225/748"
"17161/2992"
"17689/2992"
"18225/2992"
"18769/2992"
"4761/748"
"19881/2992"
"5041/748"
"5625/748"
"22801/2992"
"24025/2992"
"24649/2992"
"25281/2992"
"25921/2992"
"6561/748"
"29241/2992"
"7569/748"
"30625/2992"
"31329/2992"
"32041/2992"
"32761/2992"
"8281/748"
"34225/2992"
"8649/748"
"9409/748"
"40401/2992"
"42025/2992"
"10609/748"
"11881/748"
"50625/2992"
"52441/2992"
"13225/748"
"60025/2992"
"62001/2992"
"15625/748"
"17161/748"
"72361/2992"
"74529/2992"
"18769/748"
"85849/2992"
"97969/2992"
"100489/2992"
"25281/748"
"113569/2992"
"130321/2992"
"145161/2992"
"164025/2992"
"201601/2992"
