0,500,1049,1629
0,505,1027,1611
0,475,1051,1602
0,506,1001,1584
0,450,1053,1575
0,507,975,1557
0,425,1055,1548
0,508,949,1530
0,400,1057,1521
0,509,923,1503
0,375,1059,1494
0,510,897,1476
0,350,1061,1467
0,511,871,1449
0,325,1063,1440
0,512,845,1422
0,300,1065,1413
0,513,819,1395
0,275,1067,1386
0,514,793,1368
0,250,1069,1359
0,515,767,1341
0,225,1071,1332
0,516,741,1314
0,200,1073,1305
0,517,715,1287
0,175,1075,1278
0,518,689,1260
0,150,1077,1251
0,519,663,1233
0,125,1079,1224
0,520,637,1206
0,100,1081,1197
0,521,611,1179
0,75,1083,1170
0,522,585,1152
0,50,1085,1143
0,523,559,1125
0,25,1087,1116
0,524,533,1098
0,507,525,1071
0,481,526,1044
0,455,527,1017
0,429,528,990
0,403,529,963
0,377,530,936
0,351,531,909
0,325,532,882
0,299,533,855
0,273,534,828
0,247,535,801
0,221,536,774
0,195,537,747
0,169,538,720
0,143,539,693
0,117,540,666
0,91,541,639
0,65,542,612
0,39,543,585
0,13,544,558
