"1/2576"
"1/644"
"9/2576"
"25/2576"
"9/644"
"81/2576"
"25/644"
"121/2576"
"169/2576"
"225/2576"
"289/2576"
"81/644"
"361/2576"
"121/644"
"625/2576"
"169/644"
"729/2576"
"841/2576"
"225/644"
"961/2576"
"1089/2576"
"289/644"
"1369/2576"
"361/644"
"1521/2576"
"1681/2576"
"1849/2576"
"2025/2576"
"2209/2576"
"625/644"
"2809/2576"
"729/644"
"3025/2576"
"3249/2576"
"841/644"
"3481/2576"
"3721/2576"
"961/644"
"4225/2576"
"1089/644"
"4489/2576"
"5041/2576"
"5329/2576"
"5625/2576"
"1521/644"
"6561/2576"
"1681/644"
"6889/2576"
"7225/2576"
"1849/644"
"7569/2576"
"7921/2576"
"2025/644"
"8649/2576"
"2209/644"
"9025/2576"
"10201/2576"
"10609/2576"
"11881/2576"
"3025/644"
"12321/2576"
"3249/644"
"13689/2576"
"3481/644"
"14641/2576"
"3721/644"
"15129/2576"
"16641/2576"
"17161/2576"
"18769/2576"
"19321/2576"
"5041/644"
"21025/2576"
"5329/644"
"22201/2576"
"5625/644"
"22801/2576"
"24649/2576"
"25281/2576"
"27889/2576"
"7225/644"
"7569/644"
"7921/644"
"32041/2576"
"34969/2576"
"38025/2576"
"10201/644"
"10609/644"
"46225/2576"
"49729/2576"
"13689/644"
"59049/2576"
"63001/2576"
"17161/644"
"73441/2576"
"77841/2576"
"94249/2576"
"112225/2576"
"131769/2576"
