2,3
2,5
2,7
2,11
2,13
2,17
2,19
2,23
2,29
2,31
2,37
2,41
2,43
2,47
2,53
3,5
3,7
3,11
3,13
3,17
3,19
3,23
3,29
3,31
3,37
3,41
3,43
3,47
3,53
5,7
5,11
5,13
5,17
5,19
5,23
5,29
5,31
5,37
5,41
5,43
5,47
5,53
7,11
7,13
7,17
7,19
7,23
7,29
7,31
7,37
7,41
7,43
7,47
7,53
11,13
11,17
11,19
11,23
11,29
11,31
11,37
11,41
11,43
11,47
11,53
13,17
13,19
13,23
13,29
13,31
13,37
13,41
13,43
13,47
13,53
17,19
17,23
17,29
17,31
17,37
17,41
17,43
17,47
17,53
19,23
19,29
19,31
19,37
19,41
19,43
19,47
19,53
23,29
23,31
23,37
23,41
23,43
23,47
23,53
29,31
29,37
29,41
29,43
29,47
29,53
31,37
31,41
31,43
31,47
31,53
37,41
37,43
37,47
37,53
41,43
41,47
41,53
43,47
43,53
47,53
