0,-11,-30,77,-310,437,532,-695,697,-882,-1015,1236,1935,-2236,-2445,2782,2786,-3145,-3392,3787,-4952,5427,5750,-6261,6267,-6800,-7161,7730,9361,-10010,-10447,11132,11140,-11847,-12322,13065,-15162,15985,16536,-17395,17405,-18286,-18875,19792,22355,-23352,-24017,25050,25062,-26117,-26820,27911,-30940,32111,32890,-34097,34111,-35340,-36157,37422,40917,-42262,-43155,44536,44552,-45955,-46886,48325,-52286,53805,54812,-56367,56385,-57962,-59007,60620,65047,-66740,-67861,69590,69610,-71361,-72520,74307,-79200,81067,82302,-84205,84227,-86152,-87425,89386,94745,-96786,-98135,100212,100236,-102335,-103722,105857
0,-44,-78,-120,238,308,390,-694,698,-1090,-1240,-1394,-1748,-1930,-2128,2780,2788,-3528,-3794,-4060,4650,4944,5258,-6258,6270,-7358,-7740,-8118,-8944,-9350,-9780,11128,11144,-12580,-13078,-13568,14630,15148,15694,-17390,17410,-19194,-19808,-20410,-21708,-22338,-23000,25044,25068,-27200,-27930,-28644,30178,30920,31698,-34090,34118,-36598,-37444,-38270,-40040,-40894,-41788,44528,44560,-47388,-48350,-49288,51294,52260,53270,-56358,56394,-59570,-60648,-61698,-63940,-65018,-66144,69580,69620,-73144,-74338,-75500,77978,79168,80410,-84194,84238,-88110,-89420,-90694,-93408,-94710,-96068,100200,100248,-104468,-105894,-107280
0,20,76,172,-176,-312,-480,-692,700,952,1232,1560,1572,1940,2332,2776,2792,3276,3780,4340,-4360,-4960,-5576,-6252,6276,6992,7720,8512,8540,9372,10212,11120,11152,12100,13052,14076,-14112,-15176,-16240,-17380,17420,18600,19776,21032,21076,22372,23660,25032,25080,26492,27892,29380,-29432,-30960,-32472,-34076,34132,35776,37400,39120,39180,40940,42676,44512,44576,46452,48300,50252,-50320,-52312,-54272,-56340,56412,58520,60592,62776,62852,65076,67260,69560,69640,71980,74276,76692,-76776,-79232,-81640,-84172,84260,86832,89352,92000,92092,94780,97412,100176,100272,103076,105820,108700
0,-1,-79,96,-275,306,644,-691,701,-750,-1244,1309,1846,-1925,-2679,2774,2794,-2891,-3801,3914,-4809,4936,6106,-6249,6279,-6424,-7750,7911,9164,-9339,-10925,11116,11156,-11349,-13091,13300,-14911,15134,17136,-17375,17425,-17666,-19824,20081,22050,-22321,-24739,25026,25086,-25375,-27949,28254,-30581,30900,33734,-34069,34139,-34476,-37466,37819,40504,-40871,-44121,44504,44584,-44969,-48375,48776,-51819,52234,55900,-56331,56421,-56854,-60676,61125,64526,-64989,-69071,69550,69650,-70131,-74369,74866,-78625,79136,83634,-84161,84271,-84800,-89454,89999,94116,-94675,-99589,100164,100284,-100861,-105931,106524
0,10,75,-143,208,-314,-539,-689,703,873,1228,-1470,-1665,1945,2460,2770,2798,3128,3773,-4189,4514,-4968,-5773,-6243,6285,6775,7710,-8300,-8755,9383,10478,11108,11164,11814,13039,-13803,14388,-15190,-16575,-17365,17435,18245,19760,-20698,-21413,22389,24064,25014,25098,26068,27873,-28985,29830,-30980,-32945,-34055,34153,35283,37378,-38664,-39639,40963,43218,44488,44600,45890,48275,-49735,50840,-52338,-54883,-56313,56439,57889,60564,-62198,-63433,65105,67940,69530,69670,71280,74245,-76053,77418,-79264,-82389,-84139,84293,86063,89318,-91300,-92795,94815,98230,100140,100308,102238,105783,-107939
0,-4,-46,74,-316,384,594,-686,706,-806,-1100,1224,1950,-2114,-2576,2764,2804,-3000,-3546,3766,-4976,5236,5950,-6234,6294,-6586,-7384,7700,9394,-9750,-10716,11096,11176,-11564,-12614,13026,-15204,15656,16874,-17350,17450,-17934,-19236,19744,22406,-22954,-24424,24996,25116,-25696,-27250,27854,-31000,31644,33366,-34034,34174,-34850,-36656,37356,40986,-41726,-43700,44464,44624,-45396,-47454,48250,-52364,53200,55426,-56286,56466,-57334,-59644,60536,65134,-66066,-68544,69500,69700,-70664,-73226,74214,-79296,80324,83054,-84106,84326,-85386,-88200,89284,94850,-95974,-98956,100104,100344,-101500,-104566,105746
0,-56,-81,-102,265,302,357,-685,707,-1147,-1252,-1331,-1820,-1915,-2050,2762,2806,-3630,-3815,-3952,4767,4920,5135,-6231,6297,-7505,-7770,-7965,-9106,-9317,-9612,11092,11180,-12772,-13117,-13370,14837,15106,15481,-17345,17455,-19431,-19856,-20167,-21960,-22287,-22742,24990,25122,-27482,-27987,-28356,30475,30860,31395,-34027,34181,-36925,-37510,-37937,-40382,-40825,-41440,44456,44632,-47760,-48425,-48910,51681,52182,52877,-56277,56475,-59987,-60732,-61275,-64372,-64931,-65706,69490,69710,-73606,-74431,-75032,78455,79072,79927,-84095,84337,-88617,-89522,-90181,-93930,-94605,-95540,100092,100356,-105020,-106005,-106722
0,63,73,93,-280,-318,-340,-683,709,1178,1220,1298,1859,1955,2009,2758,2810,3685,3759,3895,-4830,-4984,-5070,-6225,6303,7584,7690,7884,9193,9405,9523,11084,11188,12875,13013,13265,-14948,-15218,-15368,-17335,17465,19558,19728,20038,22095,22423,22605,24978,25134,27633,27835,28203,-30634,-31020,-31234,-34013,34195,37100,37334,37760,40565,41009,41255,44440,44648,47959,48225,48709,-51888,-52390,-52668,-56259,56493,60210,60508,61050,64603,65163,65473,69470,69730,73853,74183,74783,-78710,-79328,-79670,-84073,84359,88888,89250,89908,94209,94885,95259,100068,100380,105315,105709,106425
0,6,40,-82,300,-402,-572,-682,710,832,1070,-1256,-1910,2156,2530,2756,2812,3050,3492,-3822,4912,-5302,-5880,-6222,6306,6660,7306,-7780,-9306,9840,10622,11080,11192,11662,12512,-13130,15092,-15770,-16756,-17330,17470,18056,19110,-19872,-22270,23092,24282,24972,25140,25842,27100,-28006,30840,-31806,-33200,-34006,34202,35020,36482,-37532,-40802,41912,43510,44432,44656,45590,47256,-48450,52156,-53410,-55212,-56250,56502,57552,59422,-60760,-64902,66300,68306,69460,69740,70906,72980,-74462,79040,-80582,-82792,-84062,84370,85652,87930,-89556,-94570,96256,98670,100056,100392,101790,104272,-106042
0,-13,-83,154,-195,298,518,-679,713,-900,-1260,1505,1628,-1905,-2415,2750,2818,-3179,-3829,4248,-4453,4904,5704,-6213,6315,-6850,-7790,8383,8670,-9295,-10385,11068,11204,-11913,-13143,13910,-14279,15078,16458,-17315,17485,-18368,-19888,20829,21280,-22253,-23923,24954,25158,-26215,-28025,29140,-29673,30820,32780,-33985,34223,-35454,-37554,38843,39458,-40779,-43029,44408,44680,-46085,-48475,49938,-50635,52130,54670,-56223,56529,-58108,-60788,62425,63204,-64873,-67703,69430,69770,-71523,-74493,76304,-77165,79008,82128,-84029,84403,-86330,-89590,91575,92518,-94535,-97945,100020,100428,-102529,-106079,108238
